0	0	3490529.21	0	353537807.01	35019295.72	7883393.91	24140972.56	1616448837.11	16109889237.53	428905244.6	0	9501216.65	1190094923.28	304070986.93	2195569390.97	2249703601.2	263703115.9	3893811.79	0	279964958.8	0	0	311092762.04	118735134.89	12758856.97	104678253.09	4478453573.49	0	0	429309075.97	29289816.77	51993085.09	0	148328414.93	91901082.27	0	1516978402.38	356367502.72	57965707.64	3156701.3	27451766.35	44281253.67	198768898.67	4772785.83	5958201.23	0	793711969.210001	128036067.89	8757356.53	453373866.85	6210594.87	2290107667.65	46041877.21	175620228.36	137109018.48	248798204.87	7616403.61	0	7295954.87	124590740.3	377310631.97	424101386.51	2391325166.26	57484100.8	4390609.89	42203551.79	125685620.57	29411483.35	8002631.63	12497384.76	5700344.4	0	618722505.52	2253298195.19	112277507.69	340723594.96	20412589.23	843794339.92	23877238.78	21730752.37	57294376.71	6440602.82	15476428.64	55494629.8	22010557.88	930438270.980001	296243679.17	773513300.45	0	162325410.67	618499547.61	683906467.14	0	234567480.59	0	7286819.32	0	10036311.19	0	0	0	38492854.24	0	98015133	80088369	9603391.94	9550837	3325372.11	15386138	11330002	0	164985058	0	24938389	197814520.52	14109604.13	0	0	0	0	0	0	0	7343959	9060456	42537351	0	0	0	0	0	5984040	0	0	0	0	0	0	0	0	28253382	7602129	37822971	0	0	67480825	8081210	6448445	0	0	3264233	3816913	0	8904593	0	0	0	0	19362367	22048804	7741653	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	16270771.1	41780126.57	0	0	61168918.06	0	40874272.75	90458702.35	11343411.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9313253.72	0	7469793.21	0	0	0	103067345.13	0	0	0	0	0	0	0	0	0	0	0	0	0	219565032.28	0	0	0	0	0	0	0	0	7992152.1	6090323.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6646922.27	0	0	0	0	0	0	0	3670473.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2966319.56	0	0	0	0	0	0	4896644.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6578746.19	0	0	0	0	85712969.32	0	0	0	85140107.66	0	0	3176746.9	13184610.58	0	46764326.28	121690349.97	0	0	0	0	0	0	0	0	0	0	26135854.84	0	0	0	0	0	0	12024402.32	0	0	28522515.68	0	0	0	139469925.39	0	0	0	0	0	0	0	0	0	3321323.06	184749166.55	0	0	119011064.28	0	0	0	0	0	37643756.74	8838931.21	113428979.83	62443298.5	0	0	0	0	0	0	0	0	0	0	0	0	0	10393932.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	20449744.9	0	0	0	0	0	2839315.53	52685073.95	0	0	8074799	0	0	0	0	0	0	0	0	14499933.47	3811971.97	0	0	0	0	0	0	0	0	7997069.55	0	0	0	0	0	0	0	0	0	0	15910218.06	0	0	40959890.08	14325675.28	0	0	0	0	0	0	0	0	7686992.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4454450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
817215762.03	7244036.97	9550127.12	9086609.93	0	163970817.59	47319192.7	68390562.67	361708156.63	11336005600.51	894463450.38	39016653	49630706.73	2724669316.27	538704586.29	6001053624.82001	4004574441.92	475330810.19	51782594.4	14141878.31	58534813964.51	35900229.22	7140080	1642890964.11	404168421.43	27450577.87	199940603.68	4115926236.21	46715573.64	0	9614136397.79	231891776.29	13973394.65	537771849.85	1151737438.96	1996918723.27	15766932.09	3280672823	772585952.87	665649339.33	662302890.38	216280342.96	1136668699.03	242988652.67	145126258.21	33539520.41	32866896.64	541145464.85	1983822958.55	35874648.16	776768748.08	68589424.0299999	52649857749.37	111583345.06	718135141.279999	971421203.22	3243875214.31	7788494.54	6914503.12	469709079.29	48114917.58	1313388064.03	4110749522.4	1129310639.04	665097274.37	28707010.92	152500626.05	442512758.74	25253759.82	70166572.27	79066723.87	31326030.96	39860190.44	66118937.44	299062080.42	1103164258.53	543315222.36	123046531.44	37717158318.77	7475800.83	200753169.09	5967295.5	25653052.36	34191003.58	295612535.33	58915914.8	914253240.59	129238511.82	1478134268.47	3911524.02	5049561209.6	107923103.65	82945693	51186018.29	150153779.13	2829461.64	68869568.38	8532833.94	98788591.91	0	10168601.27	64070176.1	77869465.36	12608043.53	1272064287	0	0	0	100159765.97	577224486	531954117	82743562	846539294	3213228	144630146	60691064.02	5868666.17	0	37836328.65	57420864.5	2993547.54	10473249.19	25378658	28985683	105846277	21556898	16570515	0	0	0	27465257	11532644	153827450	13081416	3083246	19819022	0	0	3178243	0	58939420	92187833	72834181	92915208	21602224	10426131	79389135	193128730	401215405	0	15884202	11210864	55798434	24864143	14852684	0	5573754	0	11012984	60383543	1047350050	25407376	59244104	9761788	0	0	2824156.71	0	0	0	0	0	0	0	0
21154444.03	9999570.27	45804670.02	0	13058268.58	0	93333530.41	0	27311065.87	759149803.56	130320098.4	64215086	509666893.97	159392952.32	109648733.04	234187521.63	257297750.23	12577684.78	47197258.26	0	7953880.78	23049755.04	25419523	0	77183956.08	0	132359286.87	245207115	13275407.76	0	52307315.33	0	0	0	119066721.51	5446994.54	18849931.47	422995126.65	47507174.07	3531067.86	141582184.87	565985253.99	2778632.67	72653960.58	0	0	49070465.62	97210364.6	6070419.48	8401952.91	6928121.28	6553645.07	4399213368.86	969031713.640001	3596509.85	90395644.66	15124684.6	0	0	0	10587987.79	143066620.09	164690474.16	84192884.41	201248982.49	0	0	9467896.58	3443251.1	0	0	0	0	3285562.57	0	6342728.86	0	0	326570514	0	10780778.66	3225870.5	0	0	0	0	68573555.36	14830899.96	65949621.87	0	6597531.79	12032500.13	6053987.09	4149500.95	5814747.66	0	0	0	4000424.42	0	0	0	0	0	0	0	0	0	0	0	0	4396825.41	5047737	0	0	8479360.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19250235	0	0	0	0	0	0	0	0	0	0	0	0	4714740	0	16216430	0	0	0	0	0	0	0	0	4370415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49905216	0	0
31623592.06	0	0	0	13399337.21	27460732.74	0	0	11422053.83	234878838.39	7980673.09	19725465	9745165.08	85408048.92	60638976.16	73666961.09	136591413.58	0	114946137.45	0	40953752.82	66449934.79	5391139	3896605.13	6955673.89	0	2983595.93	96654422.77	17995550.55	0	14775411.24	0	0	0	84119574.07	0	120259633.47	128711648.4	22069674.36	0	117195722.25	15218296.23	0	26027936.61	0	0	113529302.75	34364102.91	4093261.89	4525537.66	3231010.14	0	2296796479.42	18406796.53	0	9610718.38	5553468.41	0	0	0	0	3440050.72	127855208.58	42713983.84	7826839.41	0	0	0	0	0	0	0	0	0	0	0	0	0	43384730.22	0	8213233.13	0	0	0	0	0	19056742.83	0	17258850.14	0	6431988.23	4947288.13	0	0	3263150.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3684860	0	0	0	0	5347079.18	0	0	0	0	0	0	0	0	0	0	0	8485432.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7479641	0	0
5470930.15	0	0	0	0	0	0	0	4624698.57	60115587.35	3497172.65	0	0	8285519.48	3924378.76	22506119.36	199311233.52	68957591.1	0	0	8927034.43	0	0	0	8251491.12	0	37285924.18	24265228.04	0	0	5401071.49	48370391.61	5538859.09	0	0	0	0	18010719.7	2849732.3	0	3907500.22	0	0	0	4422542.38	7996022	0	5181862.85	2959110.03	0	11036185.67	0	18961674.97	0	0	0	0	0	0	0	9450005.04	9520594.76	0	6249771.53	0	0	0	37421471.16	0	0	0	0	0	3743188.65	4519044.48	0	6667591.56	13888211.21	6017808.2	0	0	6525218.76	0	2878168.14	3275886.48	7502493.87	3757293.25	15720123.47	288049807.66	0	4739872.27	3921262.87	0	0	19646144.83	0	0	0	0	0	0	0	3902804.95	0	65469379	0	0	0	0	0	0	0	17848269	0	16394516	78870570.98	4276470.26	2961189.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6092357	0	0	13337440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1408687470.56	0	0	0	53567258.86	21433405.09	4320057.4	11296599.18	0	7970433006.07	137525819.14	7190128	5111832.44	207802496.89	107127558.41	719442144.16	643263414.08	102111863.57	0	0	65819432.97	0	0	21457063.13	53980959.65	9015909.46	28995248.55	837811201.430001	0	0	67470774.43	55531519.03	110130164.77	0	43571828.3	8803334.28	0	541504336.089999	103590084.45	4367330.95	0	9143531.77000001	10553381.56	45791498.33	0	2941885.53	0	237503901.04	51717122.75	0	105056985.9	6717381.65	610942242.76	11207663.02	23918907.07	27534448.13	36981699.43	10395354.27	0	5060051.63	66393421.62	50908918.94	78445948.82	238100592.96	8987722.33	0	15168216.85	100917130.49	20620871.13	5069232.24	4647935.75	0	0	203742784.57	466874794.58	71053489.04	51390476.17	11854597.33	116351761.1	28154140.36	7551772.04	17062035.84	0	5838345.86	9868259.39	3095969.69	1330229666.87	103074073.77	738274429.039999	0	76301426.12	2621010475.55	227135006.18	0	255275664.71	0	0	0	5132429.92	0	0	0	13008686.12	0	144762861	38963698	5803137.14	12050996	0	8484195	0	0	24016347	0	44001407	92587293.3199999	2842298.79	0	0	8808105.89	0	0	0	0	0	0	64264407	0	0	0	0	0	6473332	0	0	0	0	0	0	0	0	31580242	0	5943602	0	0	2785739	4428535	0	0	0	0	0	0	0	0	0	0	0	37889347	11768224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25961641744.44	5535164.57	69868198.32	22569748.81	5553968031.5	773215421.56	118792701.49	314045673.65	8906639485.69	0	9256453239.52999	59994464	216288542.3	18267493016.45	4477491590.7	46879739384.33	40029436374.66	3706854849.98	121225202.87	9055792.11	4584435194.58999	33641803.59	20430284	2705856953.77	2363154081.92	231046262.83	2471026060.33	37027078359.09	34023469.12	0	5426978722.77	722401563.090001	1040322979.54	144585014.53	3361466841.54	2858677038.1	21195664.52	31855251884.51	4697221445.39	573316422.08	84771998.33	324928953.49	1311718993.56	5167871274.66	112179105.48	53250161.46	96838481.9500001	11766489402.36	2658431359.4	151745577.79	7866427592.19	124507559.79	42365552333.37	594294426.58	3177092887.33	1671754622.38	3397269334.34	77322607.04	21380114.67	205555792.72	595393718.01	5386352721.56	4250089250.59	22522359744.11	872434546.81	99253894.12	427714903.68	1800776904.88	424723193.4	131496757.83	229595264.01	19260886.01	19064236.61	1682689877.7	5790476021.52999	2298641812.53	1767775907.07	389447064.87	11959394222.97	442849817.920001	548083826.76	218596502.36	22327138.58	254250072.37	748856875.76	350330527.44	10701049407	1782627198.3	8676118744.96	18853186.31	3812250062.14	2434175924.43	1978605570.33	58565505.36	1417708340.16	8611182.89	125046336.25	43835837.13	193742728.67	12221832	16451913.64	38525889.92	1142683378.26	21846486.98	1572276452	292910864	57267071.13	135647787	95650489.78	398015459	40150731	109542234.35	1948994886	6252754	285989141	611842533.56	32837388.92	29118984.67	29287255.92	41392644.79	7199250.9	35900367.9	14706965	43928837	26823242	114718429	726822805	0	7899249.79	5774771.71	24049754	17061051	55392791	9402831	21740001	4987432	87303801	0	0	9662607.72	23649682	358142488	18380120	493827111	0	12252975	466025740	184647339	52196731	0	14508512	37285064	19861016	18422175	202225375	0	9301243	0	67153523	374611589	273905729	83815363	29254648	9705035	0	0	0	0	23282136	0	7991031	0	14300331	0	0
