0	5918448	305994213	857426054	56257310	21803241	18641656007	959324263	2508682908	508084303	17556030147	8224282167	22766163	669259500	17635216	1165951684	13577365	302086200	6240756799	209846446	237186955	11625816259	529306490	73412884	45337639	111225504	868714263	527314984	6167951	10613507	5074123205	368665493	183369569	300030057	315339886	1285557110	384595077	2040382528	110619891	52036125	192851536	263551452	239431540	21637596	56013221	238936543	321056441	1710591461	24688625	1266131957	379867323	72845761	109228321	160513864	27730499	127908312	419547758	26097170	90795660	720321471	473184218	64082649	1324311963	247711211	681847608	27888789	7016872	137808380	21482980	16084557	2277175103	10892827	2329102	3812806	28996710	19389467	54190117	34674484	1157416	1719838	23566587	4419602	3812761	53578440	52673906	51693489	4990690	20236979	15439234	31343374	37413273	1672830	287846025	85771011	55493880	136785792	4157980	150326689	25709033	17692665	1977922	15051771	15277707	4040629	44542549	3934431	154369010	4117668	3225771	32393692	20606283	2444435	577355138	15280612	1324819	40329204	130175739	1866396	41410842	10040856	45323576	32196861	36691009	13002638	19619865	9558948	122871	124483651	32635426	2284148	44399910	21585926	3385519	1387643	2375034	9140553	10389	21569845	15481221	0	4721107	8903848	36069817	6280	14025840	5667883	5667380	8505229	0	4160007	43070	25759	4601262	1736763	16374856	18627491	228989	403845	9349	475311	1655553	180911	38292	0	24170604	9884636	13121671	8846904	33337779	1136915	5085254	4890465	188959	6597527	96322	2451020	1005302	0	0	0
2356773	0	17279999	2685	43275265	43633	32883286	237452	2925154	28109	34791809	17932763	920	0	24877	54618	103607	7332	8335415	8310311	4752061	11775994	67169	22022	41543227	7673	310007	3431827	0	3997486	178707749	57187	23496	96798251	507268	2933908	7280789	1093589	11874306	97738	488044	0	0	0	0	12776	100897	481973	3606	5458166	3495671	0	0	0	23578	0	0	390828	0	19906	0	518475	487109	0	54183	0	88452	1018119	131247	0	1987	19557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37274	0	0	0	0	0	0	0	0	0	0	1213	0	0	0	0	22911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2163626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587413656	142947912	0	799109195	421107187	128289342	2388425147	191462421	773050756	98825493	1330954707	1237966152	19251427	73607976	52608274	363178698	23119773	89745713	1385077229	983941476	259296537	1174464054	74913419	36472625	233809475	243125955	305456448	309852114	31304938	558597006	7271148369	172335495	89625047	3241792698	211969688	129627898	569911681	176286569	963461963	30642466	29351437	74721366	230831780	6693668	21140557	109553062	303830717	122930433	3766206	2701040063	714207232	64935959	7759332	144785353	23734146	78172006	90530494	30211602	50056723	485757646	275662957	26728914	167050874	39512740	227165748	12795436	33600700	371934883	92073431	8239472	69227561	28949927	68712	0	226746	48287399	12735607	41896321	8715607	0	0	4950383	5556766	27444025	12843158	18776772	364326	68499036	18218854	3534255	44706166	7660438	257842089	75679360	9850118	55409415	17774402	65645077	0	0	4927109	1359256	0	1044	4704856	453162	239847364	5130730	408844	3727330	85794025	1044827	228537750	1783239	2941120	10483731	47226960	0	3476060	510101	0	4262310	37545193	0	2044529	1435971	1365006	8829699	866983	803955	4869061	3023561	12600	78300	5995616	350463	65540	891359	4951968	0	343047545	10460285	11255951	6677	1499081	6925472	570554	691699	0	149393	0	0	0	272945	3090125	0	0	0	0	279713	0	0	0	0	1489705	724831	44927	16519331	345276	424868	12403	0	0	0	0	0	0	0	0	0
400531005	4895115	151517737	0	49825581	7852732	7455173189	511779391	1266909145	232430524	3381949381	1790242496	9343789	263594171	18220202	47234699438	15644905	277017953	2343186742	430312459	992981119	1322544784	382381819	262864503	91703548	206510341	167312148	1005045482	13988398	15844225	30319312097	281107403	621017943	195906868	1762279334	599131643	2160288455	670904787	192547509	43417556	85738289	110697581	149245198	3950895	14864318	83926216	863428527	311911624	12283380	18474464417	3567281217	124054657	175088386	120863042	22702984	434627452	208531126	21776172	101636629	581181207	2173378748	26765293	747484338	46384396	237586801	29207273	17004667	31080992	11466646	3020803	51589723	21152136	32351579	1277756	3710646	200718689	36415538	23155135	1573767	973	20438911	1003639	1111469	52190436	6414751	177041253	11192447	36741976	3940726	22235485	38579787	4664085	368866753	76781821	46756765	79022348	4700640	45242689	3062831	5622643	390310117	6146705	454899	320372793	73044393	1900692	120759724	1697870	33433374	20217299	350132599	13074455	2691717187	30105727	670261	9554966	91958256	6377009	39507968	6234554	94361481	274617465	11206948	9704892	53612684	9289281	4972717	21765296	7707073	18412356	31597707	69980850	635394	1161388	4864659	587840	35167	10530863	16548204	0	28892156	5204806	26190746	0	12904541	4210992	108965397	7209988	0	3216817	0	538924	4932176	2716341	4870525	171645611	36531139	20217787	505754	37098062	411141	94501	81552173	0	3745291	967080	14915750	602297933	3081674	1332726	185694	42790654	1301526	5035855	0	3844885	1556038	0	0	0
41996578	16019895	58680434	2747063	0	82673706	629761028	84349194	143146491	75538152	151152717	235451846	2218211	10225682	23876413	24462328	14084388	9577697	127905059	70347841	3474697	160662693	26062212	2140113	210026130	521014	43527158	4620679	46616827	2103509	2965063850	1414129	1170882	42880422	7079862	35403729	119418296	42363504	91052738	488947	23208857	8502964	411161	109033	4505046	8551367	534075	12522716	653642	242388678	26849423	1387041	310278	9809815	721035	7289	18892071	32868	3275201	31702294	11483730	2282129	56422174	46985	9052303	118714	9594349	436271363	98000379	54836	59644923	11244170	59225	0	7708	599	94825	20950	1675880	0	0	266315	1217928	551093	149915	20303418	0	40209960	16774	5918	834466	388904	3712584	69212	28500	1656470	46357	1914333	43003	0	13667	0	0	60878	6545	0	666895	3698616	0	0	141244579	20437	21127821	22134	0	2433251	108974	0	0	0	172655	0	0	129176	345375	0	316781	0	219436	21134	0	42266	0	19823	9677	395931	56360	0	0	0	2228659	3068048	355851	0	0	903298	33869	553	0	0	0	0	0	0	0	0	0	0	0	15231	0	0	0	0	34610	0	0	256802	0	0	0	857	0	0	0	0	32579574	0	0	0
23111263	202129	1156302	1278524	6403378	0	211607820	5817410	19539269	16904239	44482246	55006183	171860	3960749	58731069	2225866	33984038	2894564	72753192	19322779	372585	69562751	17187953	201633	3979428	408630	11821898	1625326	1156667	105583	1498158919	1940506	1004596	5738168	1394179	35584880	88120811	22200744	8131419	5403	8376408	0	4342	847	137623	6317553	0	242236	1278943	17384855	5685915	300872	0	1377470	1048996	43502	14820686	75369	1769768	5897	0	617229	21147107	41224	2216443	3916	4966531	8289531	3674677	713	2084276	59743664	0	0	0	0	0	0	0	0	0	0	892057	0	0	0	0	0	0	0	0	0	0	228092	0	0	0	0	0	0	5776	0	0	0	0	0	0	53210009	0	304754	36055037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337459	0	0	0	0	0	0	137371	0	0	0	0	0	0	718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21944047134	60076354	2265625006	6140361045	523621297	100562875	0	6013863336	10784691544	2704244763	32448430226	24312706853	57150392	3368700085	93680710	2928775462	35009271	1430816424	25991922923	2381304865	1574587482	23117596194	2950413943	377392659	170206866	590562773	3300497932	2233311253	82970019	72450988	26542589919	2550443054	896511188	929387109	2177713749	18353456217	2447872148	18448012890	558400822	193375680	2980666921	436423146	1019106922	26039272	780461750	2479241011	1924645710	1646085108	146465339	8822190010	3561379088	581561405	143609480	369404793	283131990	633701474	4893984278	142799464	938960388	1868325883	2339637521	1494969389	6862307700	740038790	4428941182	80523467	32294864	586102441	125098901	138409651	1940655635	60629226	10722000	25217000	13279000	108556000	532394000	127711000	59571000	23249000	446698000	40561000	13029000	46456000	41821000	35986000	9211000	40592000	96495000	97552000	91716000	9801000	2276156000	254196000	101275000	298709000	230284008	727364000	285009000	195569000	35684498	20205000	238319000	34887000	94595237	19461000	581836000	8480000	11363000	179088296	104007000	8202000	6464129968	39275000	3730000	819874000	403806000	6491000	68981000	28557000	751965000	120395000	27677000	37872000	21165000	7953000	2137000	34089000	26202000	4855653	18221000	12906000	451000	7614980	12422000	9247000	74000	20409000	22896000	0	54114586	24410000	29895000	26000	10318000	5431000	16125000	47383000	0	4330000	242000	19000	13514000	3227000	35085000	424671000	9886000	2250000	239000	4042000	34925000	65000	5676000	0	21513000	21560000	15006000	46649000	20593000	9525000	3103000	133863000	1641000	10347000	327000	42502000	7310000	0	0	0
626673385	5448323	87246658	203996468	23440317	5343811	5561404730	0	605543191	526623928	1631505349	1324699230	6957758	278622191	5018962	207725271	4597467	152842548	1389475220	98594903	99453410	1236577680	1622756171	41706128	20979460	29433712	171909308	210494836	2996422	8786633	1626605046	62293092	77323663	30569635	182644359	354971059	166483744	616964813	52398493	26375347	108886768	21914949	102418238	1174315	24951110	69261825	150075664	92614696	114473377	1415349740	205090448	48127839	18990238	31757223	45029704	29464301	420637968	12649875	47098523	125780648	119234343	24791137	2758831416	20947031	130863956	12166861	2626509	27784205	4058312	1375846	127061196	1871283	579741	267568	506518	22797220	26671367	16463258	234353289	2818280	15112479	1898870	1722061	4075118	1638727	4687676	2417192	32722447	32740392	11976836	11375818	5464689	165046586	20727764	15707017	35909928	40424107	20722206	29502817	28037921	23654977	1837553	5838010	368690	21881413	3098003	16944394	1080715	5181449	24499342	10137684	6646028	268403579	11471472	656753	23576144	12314156	7066283	14466462	4686631	26081236	19350150	5657093	986790	1502858	2307354	1761730	554930	1043621	478043	1521518	3031387	259564	235385041	894949	781915	780088	1896047	7478065	0	2066783	13156250	2549963	0	2793899	514423	785574	4716862	0	114444	161255	1542	2529217	1924553	10389754	10971045	1391444	153168	44156	37220	567026	5513	1468639	0	994986	2347962	311752	1512087	2610279	584011	54496	11045425	6656	3705878	369791	549622	958769	0	0	0
1694733195	33548716	241724722	474672336	219127104	45236779	8082563419	302015623	0	212282878	10046457637	2160922860	16373576	536355060	24085686	323166346	25468882	221792791	4594692673	1058253694	69900046	2027306357	437676388	28489447	45149061	86570187	3959558138	159028466	3257356	50862196	2901815024	125986202	114148344	477729276	139322166	598841579	355938867	759696472	251098794	49548215	89604093	875741058	202859406	10500495	23392252	97447527	243411485	110536369	17086769	664455986	320401523	67978620	3834170	666800923	31593548	43445069	229225440	16687849	43806800	301536861	235036762	66073665	675371400	192483172	461428529	16353884	6006615	223646591	109492515	3041993	204852665	19196350	7065133	872153	278300	3956128	43980148	14757775	156406105	832400	2989157	1721467	1133890	55191853	34690382	189727455	1208737	70656721	1553346	8088575	23626684	173370043	389468814	41044402	20688270	93270877	294186229	76509156	6038001	2463272	4026623	2494350	0	81104	10672268	179993	100627961	8026197	1384225	37812260	61107721	619657	297151585	4046735	227858	23472936	55185466	12616	2542263	5006423	24984581	2458579	132333695	605157	15850989	6145819	1080994	4668319	4136919	403654	27612234	3949745	17000007	353557	509277	2517833	3847	9593436	13843194	0	9886287	0	36315123	0	2745527	125425	5278160	1290574	0	364831	29702	0	368433	1531567	0	2081016	0	13061	1153	38392	1289774	0	0	0	44874736	5764973	3220021	5314139	642746	378635	151149	712023	17380	353379	47207	1101640	1193673	0	0	0
513541129	850317	110638881	296235248	29897211	2723970	3050209917	762253709	639127439	0	1214992335	2482212741	1388208	130482201	5883992	160727006	2270588	121386026	802868832	39237456	122922429	1078239556	715965218	42177960	6721445	93394036	147858490	277435869	1153728	2712814	1551722576	57927323	33792516	41289071	265409511	283252054	180125164	335413858	69568158	51755556	85771920	28866668	172794492	924024	10951085	128490120	240228571	64440150	24414556	388068244	272899317	27812444	4133086	28122452	6617371	26637423	354419841	2645348	13417304	89798213	288094662	24141116	2424399749	43900264	165185373	46454150	1540810	27397619	3596548	30210	97227900	1614118	1243426	1728077	105088	5202434	22891300	6640559	68357537	3990	13912384	1554899	1837913	5043535	6503735	2319998	234854	3294257	0	4727903	4642659	359594	60437618	11991783	12340542	22451966	67574	12394826	55783884	43655547	10500204	1084485	229717	5521974	2468131	4993961	9353546	2653710	1419301	7761060	3649190	124779	1372736306	231988	0	38913549	15225908	552843	16134055	758660	40443773	56088435	525791	25988	348964	253415	57742	45333	212895	488002	567679	270095	0	1324400	5028703	103252	0	574787	1142729	0	175776	3900902	2588155	0	970945	136565	328509	19816293	0	24283	37276	0	33649	73042	204696	12340804	115058	6573378	0	25325	1540053	2797	4658494	0	114265	0	140602	42690	33006	585748	38131	1117790	3011	248799	0	1283418	175511	0	0	0
