0	731000	7334000	83184000	1697000	0	4800000	28183000	6445000	7643000	150281000	14374000	0	126154000	4124000	89426000	198386000	634000	2380000	9601000	0	2736000	10552000	1696000	0	256235000	260000	52260000	0	0	1183000	0	0	95770000	10350000	0	52976000	13945000	8264000	0	0	244000	19452000	17678000	335000	0	140273000	0	11550000	0	123286000	692000	22622000	10574000	533000	0	0	507000	2226000	0	5008000	0	0	0	0	0	0	1173000	0	0	0	0	8956000	951000	0	77081000	1578000	8802000	0	0	322000	6840000	0	0	2602000	1902000	0	0	0	1349000	0	0	292000	0	0	0	0	0	447000	0	1404000	0	0	10759000	0	346000	288000	0	0	0	0	0	13681000	0	3978000	0	0	0	0	747000	0	0	0	10189000	245000	0	1914000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869000	0	7260000	57471000	0	1616000	59635000	9760000	191223000	11650000	117728000	7322000	5089000	15978000	3213000	128294000	479991000	0	45300000	4821000	13816000	98507000	9402000	12141000	16576000	135341000	2477000	792464000	3246000	11059000	12991000	1088000	70737000	16941000	15599000	50495000	6704000	24365000	2778000	17350000	366000	64605000	20446000	11712000	1454000	7893000	405927000	6592000	21077000	6162000	15380000	0	5772000	2923000	0	1652000	181084000	776000	41973000	28733000	1072000	0	0	667000	22880000	2119000	0	0	0	0	0	0	0	951000	0	6647000	0	299000	0	0	458000	699000	0	0	0	489000	0	18691000	0	1108000	0	0	0	0	1497000	0	0	0	6471000	21349000	8947000	0	0	18977000	0	2844000	8308000	0	4990000	0	3121000	74939000	0	939000	444000	0	0	0	0	3419000	0	952000	432000	1050000	1620000	1634000	44478000	1437000	0	0	0	0	414000	5903000	0	16563000	0	0	5907000	0	0	0	0	0	0	0	0
4965000	8561000	0	18990000	30419000	313000	18235000	144431000	10449000	37554000	392366000	36136000	2722000	16604000	17309000	45462000	114779000	0	1550000	41665000	1090000	6223000	1334000	17177000	3043000	203545000	1123000	7050000	1387000	1500000	4797000	0	1717000	40454000	22822000	2001000	2958000	39896000	10240000	2831000	425000	1929000	59437000	70368000	2678000	9975000	72184000	343000	58736000	1596000	11696000	363000	21423000	3642000	2200000	4493000	1188000	0	549000	8329000	5091000	0	0	1873000	1121000	1818000	0	1017000	0	0	0	0	501000	0	0	1513000	968000	687000	266000	0	990000	29558000	0	376000	1609000	917000	2475000	0	0	659000	0	0	620000	0	0	511000	0	325000	0	0	0	0	0	1985000	0	603000	603000	0	0	0	1652000	0	250000	442000	43340000	0	0	0	0	0	2305000	516000	694000	309000	603000	0	13290000	1212000	0	0	0	0	0	533000	0	423000	0	0	0	0	0	0	327000	0	0	0	0
22064000	22768000	36835000	0	16811000	502000	59774000	145508000	22672000	15922000	1334023000	79015000	1934000	68270000	31342000	1159320000	402424000	2195000	28705000	10787000	2796000	28109000	16178000	20527000	9018000	287968000	2400000	48559000	6882000	6770000	11058000	278000	7731000	1467655000	57589000	9761000	14812000	18954000	29499000	13281000	2614000	6219000	40276000	114013000	3375000	11906000	584371000	747000	31411000	2747000	29346000	6230000	42369000	26632000	5742000	8132000	5374000	3680000	15058000	8646000	19300000	5285000	1595000	7852000	2638000	4568000	0	7588000	1504000	680000	0	0	2607000	940000	1014000	9003000	50894000	5044000	2790000	6137000	3835000	24987000	773000	3341000	6839000	4608000	1620000	0	1213000	1586000	534000	269000	3578000	297000	1342000	2403000	1156000	3226000	3351000	0	1992000	2318000	1969000	16624000	0	1919000	4123000	710000	999000	3596000	1535000	0	797000	1358000	27919000	7071000	326000	1461000	575000	1473000	3230000	3145000	1327000	2257000	2774000	0	31844000	1922000	2990000	0	942000	453000	0	2779000	0	991000	608000	0	0	3313000	894000	1571000	0	0	0	0	0
3518000	778000	12558000	2987000	0	0	1212000	3908000	0	0	43908000	1401000	10037000	3668000	1760000	13064000	17298000	0	0	0	328000	2537000	0	5543000	0	57644000	333000	15072000	0	0	7641000	0	0	2350000	596000	2268000	0	0	2289000	0	0	378000	0	2474000	0	5238000	2814000	0	19765000	0	10297000	0	8124000	2501000	2946000	265000	0	0	0	0	0	0	0	8582000	776000	516000	0	0	0	0	0	0	0	0	0	388000	0	0	0	0	0	0	0	0	0	0	0	0	0	518000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4320000	0	0	0	0	0	0	0	0	0	0	472000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3514000	0	917000	0	0	0	6685000	0	0	2867000	25024000	0	4589000	0	0	7882000	0	4192000	0	0	272000	0	0	0	0	0	16672000	0	0	0	0	2757000	6142000	2403000	1160000	0	0	12080000	0	0	5060000	0	19631000	0	3136000	2994000	0	0	0	0	0	0	0	0	0	1842000	0	241000	637000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26791000	137835000	11738000	90631000	0	0	0	32759000	84457000	10354000	228631000	17382000	1340000	38947000	8575000	103510000	1254601000	0	14838000	3273000	1122000	139888000	24748000	2040000	616000	143392000	770000	633377000	2577000	2691000	1886000	507000	9535000	65976000	81082000	33266000	25552000	23941000	6344000	3484000	0	4664000	119155000	32644000	501000	1890000	7099343000	408000	2899000	5021000	17966000	324000	7169000	3596000	3805000	4704000	44618000	3239000	14496000	7400000	70689000	0	0	368000	3329000	352000	0	246000	0	0	9873000	6886000	2021000	9634000	0	10165000	584000	20343000	4382000	39351000	284000	5114000	0	4489000	2501000	3699000	504000	1306000	546000	5499000	0	0	3796000	0	11646000	1347000	1102000	939000	36783000	0	8385000	1266000	0	36320000	0	1287000	1743000	0	0	1750000	0	0	0	0	320000	4164000	0	1142000	362000	18798000	0	2986000	344000	2735000	0	0	73489000	0	0	0	0	0	0	280000	0	1061000	0	0	0	0	669000	0	5277000	3475000	0	0	0
19382000	48862000	168728000	94429000	10108000	21340000	61068000	0	21193000	20149000	509237000	77391000	7870000	88586000	41438000	316215000	332464000	447000	42853000	18847000	3804000	19589000	4642000	20869000	8298000	226835000	1083000	87135000	2927000	10632000	8544000	0	3901000	113152000	46119000	12039000	17701000	19078000	38595000	11414000	1042000	20541000	22781000	118565000	4006000	19297000	383151000	1678000	33328000	2257000	28924000	897000	21671000	27620000	4537000	6457000	9569000	1720000	6664000	12534000	24377000	649000	284000	4012000	1447000	2254000	1669000	2891000	0	0	0	1376000	2171000	331000	0	11173000	3716000	11546000	2253000	574000	1195000	15309000	320000	1469000	2338000	3601000	2482000	519000	0	2392000	525000	0	4066000	0	270000	1250000	441000	2030000	1433000	0	527000	1545000	401000	29751000	0	1849000	1919000	0	545000	1588000	0	0	371000	0	19994000	1784000	0	1081000	3e+05	721000	1498000	986000	797000	4177000	2364000	0	43473000	1935000	0	0	0	346000	0	422000	0	502000	0	0	0	0	346000	0	490000	0	0	0	0
297000	27817000	8397000	13033000	0	0	23195000	17308000	0	0	73462000	8856000	23270000	996000	9103000	48095000	81565000	0	396136000	0	54503000	0	1861000	5879000	0	57755000	3990000	269465000	0	0	8527000	0	86962000	27672000	5166000	33920000	0	0	0	0	13066000	126035000	0	17008000	0	0	0	0	14186000	741000	0	0	1074000	0	13170000	17522000	4433000	0	0	0	852000	912000	2519000	10101000	38067000	17059000	7222000	0	983000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11591000	0	0	2404000	0	0	0	0	0	0	0	0	0	0	2276000	0	1156000	0	0	0	0	0	0	0	0	0	0	8626000	722000	20506000	0	0	2720000	0	0	0	0	483000	0	0	0	0	0
2882000	7147000	37396000	15341000	0	0	26382000	27005000	0	0	90115000	17563000	24461000	6982000	10890000	26280000	56390000	0	1248000	0	906000	36270000	2197000	9559000	0	54705000	3506000	17980000	0	0	9242000	382000	1215000	26027000	13165000	5472000	2166000	0	2660000	0	0	1598000	0	21062000	0	13130000	26238000	0	94668000	1730000	10136000	291000	13466000	302000	3567000	7396000	3101000	334000	0	3473000	5035000	584000	0	4009000	1922000	2220000	1011000	0	0	0	0	0	1779000	0	0	1215000	0	1672000	539000	0	0	0	0	0	0	797000	0	0	0	3382000	0	0	0	0	0	330000	0	2179000	0	0	0	0	476000	2993000	934000	0	0	0	0	0	0	0	345000	0	0	0	0	0	0	0	2439000	0	0	0	0	0	0	0	0	0	0	693000	0	3412000	0	0	0	0	0	0	0	0	0	0	0	0	0
