0	3792600.78	0	0	0	0	0	0	27307071.71	3197081	0	0	0	0	8092383.69	0	0	0	48580424.05	0	0	0	0	0	0	0	0	176532874.28	0	0	0	0	0	9012783.99	0	3316473	0	0	0	0	0	0	0	0	0	0	0	0	13142545.68	0	10625736.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4924965.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5569734.56	0	0	0	4506138.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6563607.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11381201.05	0	128511118.68	4310777.19	293775188.2	380864848.98	32731740.91	5737840.82	16977470131.25	392279483.68	5022283	7522678.13	1255224332.78	309192665.93	2105115154.91	0	1786486639.21	7086449.71	309425449.66	5776301.95	255373816.04	0	498173237.73	0	117418846.72	23074565.49	125318437.14	4510416793.79	0	430047386.3	0	133274815.57	103667834.86	1256270854.39	321231674.53	51848346.76	0	20818313.77	51435053.37	183516648.59	5363066.67	337986150.71	3973373.18	0	544160762.87	707789456.699999	208277038.76	7991547.42	406875332.59	3637425	2091956033.7	32395694.53	90431250.1499999	260262620.22	4269141.8	5665743.59	0	419057612.83	2453570323.17	41979530.65	3722062.52	23491598.03	1554136091.28	65977086.06	106164953.84	21159577.4	9210371.23	15888620.65	1603318765.62	314418954.78	155973057.34	949137513.88	0	0	46554073.23	23099815.13	8828944.26	4831582.93	13381745.23	0	19413854.27	848577899.4	720338436.01	224594348.26	7623728.82	215318466.36	742370372.59	31844220.18	0	243794837.89	139908272.46	165976238.28	6595368.75	28157772.82	0	0	0	36460839.49	0	0	3253355	101812831	11987013	164128645	18163567	51218886	24369810	0	8598984	48620993.69	4211549.22	13772674	0	0	5996027.92	39661255	3923887.39	0	0	0	0	0	0	6579186	0	49624174	30828150	0	0	0	0	0	0	8491031	0	0	0	0	0	0	12440091	5389048	0	94021517	0	0	4347560	0	2921878	31846277	8906844	0	0	0	15523906	19741702	0	6331515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37787844.82	68315888.51	0	0	18301721.49	46811448.64	3886477.16	0	542828606.24	25405524.69	0	0	145474548.06	11347924.89	162267822.62	0	197002653.89	0	356302331.53	0	0	0	13291520.16	0	0	0	36158481.8	523507752.19	0	16381315.98	0	9751591.73	21199967.08	105909126.32	10917888.66	0	18854544	3342584.83	9173164.76	12588504.81	0	81769662.26	15842053.73	0	14029046.37	21298201.01	25227692.26	0	363367869.49	0	141424883.79	0	24718005.69	3588830.3	12358829.93	0	0	36758366.26	32615383.51	0	0	18354884.98	25786701.98	28667656.51	66696489.47	4989729.51	47757799.5	7569912.94	28565588.37	14417839.41	40907185.85	33417487.44	0	0	14610867.69	7293915.51	42247178.2	0	4313985.69	5030662.93	3399517.99	36420247.01	440533927.5	17026982.44	4268963.93	5188632.22	5675207.57	22105607.01	0	157607935.39	242883477.36	3784729.12	0	7642943.06	0	0	0	6937017.02	0	0	0	12806963	0	10215907	13520473	0	44777699	10351677	3837782	118441126.94	0	0	0	0	0	74371143	0	0	0	0	0	0	7945125	0	0	0	13225158	0	0	0	0	11688928	0	3190700	0	0	0	0	0	0	11338087	3504616	0	8872782	0	0	0	0	0	3524972	0	0	0	10232610	17814531	0	0	0	19967111	0	0	0	0	0	0	0	0	0	0	0	0	22173658	0	0	0	0
0	4682617.1	0	0	44842461.28	0	95792301.31	0	55736558.64	0	0	7803432.81	5672098.23	0	49681673.47	0	139939269.43	0	0	0	0	0	0	0	0	0	0	13221283.34	0	0	0	12509599.25	0	23898916.87	0	0	10972261.45	123904233.53	0	0	2980933.94	0	0	0	0	0	0	0	0	8567326.02	250990542.78	0	125980323.27	3896538.59	0	0	0	13185989.81	50274623.15	43309616.01	0	0	0	0	0	0	0	0	0	0	0	13680468.91	0	0	0	0	0	0	0	0	0	0	2920962.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5238784.4	133610133.56	36785703.82	424173326.9	0	1252799397.45	448423077.43	83423035.22	2646989845.92	195600165.02	73090603	160321746.45	980043697.4	90496792.7	1381314885.09	3144351.53	1489778548.79	13601064.77	171963322.05	55291516.49	457021141.98	29389933.4	62982864.28	11081252	90437002.33	0	51898140.59	1828005882.54	66645638.82	973454106.5	0	617686593.14	295070734.93	3163549174.45	99819633.71	45497967.56	91782351.8	357017556.96	395752869.09	428501182.570001	1079906811.8	113494566.71	0	17517625.64	16185241.04	165447106.47	453477454.77	67972267.53	252010938.31	807487948.899999	9498483944.1	441450217.66	4385703099.74	253680695.89	0	74589641.03	0	646034577.53	236654063.56	1083575962.8	12723309.44	30631901.83	79673066.13	142611406.25	258783823.47	2850188.81	0	46446290.31	132977338.97	414707598.21	222518854.92	3256812059.49	28154134.69	0	0	6779957.93	0	5910258.75	9124156.12	0	13446129.73	272046055.4	456335641.5	505664337.69	35183015.12	376257886.49	64965437.71	41727695.08	5435719.88	69624147	37357161.67	296207250.85	40251007.54	192875871.34	0	0	3350587.51	308921773.22	4358386.49	7688597	30529825	171634122	52764461	184022161	93051921	0	75038267	6197621	33063006	0	8518528.06	21791860	0	0	35352041.28	87270544	5833182.87	0	0	0	8440016.95	0	0	0	19458459	0	0	0	5275229	7300012	0	42809915	0	13664129	0	0	0	0	8092293	0	0	14452751	0	74500613	0	14599958	4008398	9221198.13	0	90396781	37659036	15594242	0	0	0	10495929	0	17133636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6237416.2	767143727.140001	28836379.24	12915474.79	1216972511.62	0	120395752.98	29196832.44	10685415759.93	794495801.77	23276249	32376547.49	2275425482.4	436731971.97	5444972792.45	6673681.5	3382018861.44	22722560.57	461730188.86	39492903.05	52417045062.5	28933483.54	53067117.74	6730408	370450033.16	25466185.42	171263830.03	3774995543.3	36622843.93	7833564226.24999	482914222.63	674261878.73	1545056777.8	2749068332.56	667643090.09	511660832.78	357050852.37	170731319.64	809002794.899999	225657582.1	75518300	119329591.14	66086383.31	3892719.57	76524206.37	453865643.39	1797890728.42	34178024.73	563542934.55	55035087.71	42607718219.07	46914861.93	686093659.929999	2920452908.36	3116687.49	445365540.6	0	3238382798.3	984094644.2	531213520.27	17003043.99	62751641.32	289989955.16	168677249.15	388727912.95	17484190.8	0	73860594.2600001	203178557.86	1571998400.52	799611796.079999	36749746536.46	59009873.85	0	7825411.76	6468824.05	0	27509405.64	35988438.78	84631337.58	42557574.56	763416216.05	1244264775.15	845979649.399999	29711874.09	3557945469.37	51767291.09	72156022.07	13476626.41	105167017.88	45028218.16	610856770.5	58359954.05	145039731.33	26023871.3	0	9055837.64	195860568.4	71730292.04	0	28453142	1062168761	14177903	238547633	91417217	100567640	102016844	18396949	149359760	3619216.28	108532051.88	490252843	4443793.28	6147796	24346662.52	127203454	42465304.71	0	4387292.99	7238721.32	41110986.29	0	30229783	68966056	4724736	0	9462863	0	0	41117239	8062148	98254369	0	40427201	15970419	3896473	5932397	0	4596865	0	94960319	91028711	63024756	56891003	427858644	11174076	10092820	8392971.67	36470341	565427180	21572438	0	0	8289092	37561073	788380992	6232877.26	18276707	0	0	9793722	0	0	3991250.54	20611567	0	0	0	0	21801078	0	7125004	0	0	0	0
0	17032170.59	0	33387897.55	125315313.95	7197852.7	0	68918633.25	657071375.99	114731998.44	56406009	409144635.84	175728835.15	118102744.27	285512403.63	0	257664623.22	0	18227521.48	40181157.43	16089489.88	23364132.85	3788434.81	20953280	57438368.53	0	42107102.01	206852478.69	9076350.32	46850551.85	0	102866448.3	0	431855406.77	42906609.02	3907518.35	155305996.89	617304473.169999	0	57140144.41	4577408.54	9468513.62	0	4991125.12	11709971.06	75174170.11	7421271.68	133999912.44	17789728.23	6100819.82	4241817009.47999	772067656.2	52816014.27	13898400.55	0	0	0	154512631.29	88196124.65	188105280.75	0	0	27546170.69	10157811.14	0	3773928.46	0	0	6478989.82	0	3439240.95	272783166.75	0	0	8545542.47	0	0	0	0	0	0	26989140.79	34645635.49	9839294.42	0	11440965.32	5766266.33	0	0	3932866.19	9543791.67	0	4381214.3	11549015.02	0	0	0	0	0	17791797	0	0	0	0	0	0	0	0	12221033	2993572.3	0	0	0	0	22521556.03	0	0	0	0	0	0	0	0	0	0	0	0	0	3055560	0	0	22033339	0	0	0	0	0	0	4010060	0	0	0	0	0	0	0	0	13756442.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	29758783.64	0	0	4799728.04	0	18932246.29	0	256666068.14	9373113.26	15690074	7442077.84	81427007.49	42727227.52	82672663.93	0	148925955.36	0	0	72762066.3	29549470.28	61759702	2990001.69	8075678	5489462.83	0	5458469.31	97789434.09	14736774.65	5820446.92	0	59745996.09	0	129035981.45	18914160.41	0	91921100.4100001	17544526.37	0	20027930.11	0	2861733.26	0	0	10564699.56	21932114.58	6218570.75	4667947.89	8215296	0	1738877012.56	13979415.08	9564682.88	4344917	0	0	0	110495559.92	42875436.75	22504404.8	3213645.62	0	20502012.4	0	0	0	0	0	4227178.29	0	0	41408924.98	0	0	0	0	0	0	0	0	0	27794546.67	21468835.59	0	0	3297167.25	0	0	0	4418010.02	4654351.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100015387.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90102930.1199999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75445542.1000001	27877933754.19	594902012.95	68737940.47	5009874235.77	6158260598.55	802114236.65	100743218.89	0	8722507479.93999	60039791	160570255.89	18035255558.53	4644492227.78	50661141915.39	38106039.22	39436206794.38	19738999.4	4017013950.49	121192038.92	4163293502.97	48478800.69	1480520326.09	18199376	2275154698.8	217981245.17	2605864702.94	38451574413.9801	35464787.16	6685915798.81999	26683047.99	2735465188.67	2870681210.5	35209849422.33	4508146806.33	622956813.18	82268323.89	309288320.61	1276342314.51	5213458510.62	112605250.97	1937085777.14	81675459.8899999	11588783.14	2043239116.51	12238580880.59	3514319734.62	140068941.23	7407379048.88	109808196.33	38399136528.62	485735990.19	1440999747.93	3552873665.62	92090548.79	172058496.07	4660499.32	3180916737.06	24295447076.07	748274272.48	98157717.21	367465149	8571069296.7	487621465.18	1551019439.86	327230038.34	50385114.54	215888215.81	4235737930.7	2743670280.64	2650909682.45	13927814669.41	51063720.95	0	709420126.15	340085894.65	111902610.98	28037237.86	264918070.29	52029788.48	293327326.35	9712533396.19999	6867472490.32999	2549709220.46	97495450.74	4195704577.11	2041115772.37	960959154.040001	45554061.24	1171912919.73	513418310.95	3296043005.01	152158482.69	652540605.54	30700660.98	14855449	10657848.53	616771793.3	36401305.99	3217901	27365057	1321921710	115026089	1329546835	296451217	472867705	432791255	6061866	183335549	290188148.21	109010463.44	29238345	18464472.56	9646457	103649759.33	316446812	52148339.94	6222706	11363892.13	23552452.04	13371067.66	9564456.92	18398891	29122888	6645269	199340411	562613731	0	12333447	54922908	20034691	65401504	15514554	85282933	5457228	10519803	0	11174091.67	8309458	9115166	244417589	150019546	11697943	507863373	45155984	16055768	27509607	24126941.21	24502852	534977491	164129872	0	4068482	48542124	464188988	327156138	30652595.29	88836929	65399291	8604135	5683269	0	0	0	3577444	0	0	20519966	0	24814199	0	15028954	0	0	0	0
4856240.48	500802861.15	31258486.71	7050100.26	154450505.96	353239190.04	34254557.65	6457879.2	8139797510.41001	0	47397680	9418589.65	1051923470.21	1051030996.72	2451667785.91	0	4077267057.47	7906996.47	384480846.17	5933757.61	440788182.35	0	53163475.53	0	279775487.73	189659970.36	127593794.88	1936284574.05	4545679.96	554031760.65	22842860.47	71157613.47	135868632.38	1745348843.77	2486232744.52	63855902.33	149257238.95	46266725.37	55057516.96	327356687.98	3676844.59	85642984.85	12782420.67	0	61953435.69	4452670113.49	211938531.95	6557593.85	179440061.29	15264117.57	1937732160.87	33285100.62	81973338.02	238868049.4	5823121.55	44861841.42	0	237770302.54	810419553.52	99896829.87	3160372.62	39543841.41	220059009.49	27245228.47	135405625.24	109212011.07	6578095.63	26149311.93	118555468.61	197605322.44	224781193.48	1710081111.69	0	0	175293153.24	97038953.8099999	6582417.7	0	24637695.7	3250326.16	30313970.11	846691173.57	630797060.16	302193329.38	6796136.77	216670408.33	44157413.07	27736528.65	17685460.21	78381990.17	16805002.53	118190532.62	6592244.02	40027793.45	0	0	0	24824935.77	5496137.83	0	7080332	129284568	17027010	76780978	18692581	44327132	46362072	3747062	16357476	12396260.46	23173011.71	4970003	9589929.62	0	6980067.99	14560439	19148960.63	0	0	5673874.96	4789487.67	0	0	5819503	46278393	12819378	37902694	0	2979184	0	0	5060841	0	15982887	0	95341548	0	219383743.74	0	0	6747119	16078704	3924616	12970149	0	8138149	0	3812218.56	3069317	75815861	13631285	0	0	0	14527406	42878747	5432855.51	14347003	3035773	63498399	0	0	0	0	0	0	0	10086861	0	4794681	0	0	0	0	0	0
