0	223928000	31229000	229847000	2411000	278127000	53187000	337011000	0	1012736000	37965000	0	579093000	0	0	2106171000	781892000	0	0	6724000	0	0	14243000	0	613390000	8835997000	203256000	18774000	0	0	0	212613000	0	309054000	0	0	319987000	370397000	0	303272000	94593000	13185000	425786000	206576000	122213000	0	2102019000	59562000	0	0	0	0	0	0	106575000	0	0	0	0	0	0	0	0	0	0	0	0	0	71535000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16898000	0	0	0	0	0	0	0	0	30497000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
190650000	33206000	30139000	164443000	59423000	54478000	404898000	48109000	0	629465000	13020000	221294000	114915000	2116000	12128000	635656000	786878000	0	11660000	357404000	0	362052000	6440000	26519000	508035000	7419261000	909888000	165655000	55690000	10968000	6815000	647487000	65907000	169657000	99550000	1070612000	29931000	61059000	243285000	20807000	496078000	0	573738000	65802000	193981000	19125000	2657009000	89586000	123170000	0	0	8091000	5170000	3617000	0	0	1945000	32373000	0	8021000	0	0	171399000	0	0	0	0	2408000	130049000	0	0	5878000	9276000	636429000	0	0	36566000	0	17298000	0	0	11962000	243402000	3012000	0	13436000	186281000	190907000	95978000	14948000	0	0	3436000	0	0	39624000	9340000	0	22035000	0	0	90213000	5702000	26523000	46051000	2475000	695877000	2269000	0	7591000	0	31714000	172219000	0	0	0	0	0	0	0	0	0	0	0	34470000	15140000	0	0	5259000	10774000	0	0	0	14481000	17293000	4062000	0	0	0	0	0	0	0	0	0	449180000	0	0	0	8874000	11350000	0	0	0
38259000	49209000	0	220405000	0	20712000	75429000	1154312000	22134000	4494044000	177363000	39739000	120254000	3490000	166029000	599217000	691089000	0	87681000	30515000	1914000	19678000	34569000	6219000	1644151000	149859000	140766000	43574000	2691000	0	8937000	9333000	1911000	373752000	171532000	9982000	8628000	15126000	7269000	59059000	162815000	4820000	30342000	386682000	42376000	78821000	394159000	554478000	44175000	2973000	15535000	144291000	0	23810000	10107000	8176000	0	5997000	25181000	4771000	2906000	0	100776000	0	0	0	0	119035000	1948000	0	4380000	0	15298000	46159000	7903000	5688000	205967000	8283000	210679000	0	0	5432000	0	2285000	0	0	53140000	184190000	247092000	19786000	0	0	28600000	0	3613000	44811000	9480000	0	0	0	0	221200000	17599000	8569000	144699000	1993000	485806000	0	58124000	7391000	0	3579000	117246000	2533000	6661000	0	0	0	0	0	0	2270000	0	0	42305000	0	0	0	147201000	27239000	2707000	0	0	18302000	4907000	9467000	165191000	0	0	0	0	0	0	2318000	0	0	0	0	3279000	0	0	0	0	0
138577000	126603000	438575000	0	19386000	145712000	247402000	1298621000	15932000	10833932000	625368000	153255000	450027000	8669000	243579000	9007310000	4798119000	11976000	229659000	224041000	10188000	85604000	218829000	27771000	2814540000	338825000	276510000	80203000	8860000	0	16242000	57786000	9455000	7448225000	432850000	30822000	14924000	57385000	41432000	229300000	517148000	14817000	92873000	921458000	90919000	150362000	2402957000	165538000	105663000	52240000	40339000	430723000	4573000	53898000	69285000	50758000	9266000	12743000	88359000	8871000	7377000	0	163255000	2981000	7560000	3450000	17688000	68276000	22416000	0	39694000	2038000	52395000	116028000	31991000	196887000	68754000	33578000	85271000	7416000	11304000	16491000	0	14020000	3319000	90951000	541190000	256927000	318643000	28067000	0	3192000	99769000	7824000	14308000	118223000	7607000	9681000	4701000	3871000	0	93230000	5175000	13810000	109019000	21046000	591086000	0	93511000	29846000	7152000	8454000	311987000	30817000	2006000	12590000	0	0	0	13405000	14999000	17872000	10938000	2650000	319705000	0	0	3671000	457994000	36822000	2864000	6792000	8877000	169446000	9388000	13627000	31844000	0	14728000	2091000	4775000	9524000	5050000	0	21503000	2968000	21970000	0	5346000	4827000	0	0	0	0
0	18831000	0	14938000	0	5622000	6223000	2008000	0	13736000	1970000	7971000	9667000	0	0	21055000	30237000	0	0	4268000	0	3835000	0	0	26862000	34386000	6869000	0	2324000	0	0	6704000	0	14622000	0	4616000	0	51319000	0	3333000	2221000	2219000	14372000	2106000	5292000	12281000	103846000	8726000	1868000	2282000	0	0	0	0	0	18115000	0	0	0	0	0	0	0	0	0	0	0	8965000	0	0	0	0	0	16808000	0	0	6530000	0	0	0	0	0	0	0	0	2534000	2106000	40741000	11589000	3135000	0	0	2548000	0	0	0	4941000	69052000	0	0	0	10211000	1935000	0	5115000	0	36587000	0	19689000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4760000	3166000	0	0	0	0	0	3462000	0	0	0	4343000	0	0	0	0	0	0	3919000	0	0	0	0	0	0	0	0
17324000	143316000	130440000	356201000	11657000	0	355812000	146494000	8850000	1660089000	182565000	103351000	447322000	0	85804000	1265593000	740360000	3e+06	61348000	67699000	16284000	210484000	43672000	9030000	967912000	1578459000	107564000	57450000	0	0	8946000	28850000	0	695304000	143607000	16893000	3532000	39629000	119179000	128796000	116947000	3267000	62203000	233369000	61698000	50696000	4694869000	55890000	893339000	74311000	176138000	321530000	8523000	25615000	64764000	17463000	3470000	25688000	43902000	321961000	18774000	2732000	9133000	36907000	20296000	0	0	7116000	1976000	42760000	255149000	6801000	640519000	104024000	16679000	77765000	131806000	0	139963000	0	21613000	68788000	0	16335000	8387000	159905000	310393000	194507000	298407000	5657000	0	2685000	36461000	4986000	0	643458000	0	36932000	2372000	0	0	506506000	0	5469000	131341000	0	621418000	0	57336000	9955000	0	0	132739000	106966000	0	4283000	0	0	0	72672000	22977000	6124000	0	3755000	58916000	0	0	2605000	770236000	285110000	449537000	16013000	2609000	411965000	0	2498000	6674000	0	8936000	0	4710000	0	0	0	0	2143000	0	0	0	0	0	0	0	0
26999000	599822000	104007000	530820000	61845000	637142000	0	185523000	2375000	1376112000	63933000	78460000	221092000	24304000	99743000	963282000	2933430000	4786000	38541000	159534000	18570000	101528000	167545000	11414000	866092000	4462029000	530554000	74141000	20128000	0	0	137224000	5564000	483974000	303919000	127320000	9669000	87927000	77521000	56175000	164515000	4132000	130978000	222339000	133333000	85885000	46633659000	71679000	144822000	13609000	179794000	389362000	77015000	6608000	106752000	0	17211000	117404000	92162000	19386000	26361000	0	51652000	23873000	16984000	0	0	10175000	0	25663000	8702000	35579000	103441000	840185000	67407000	38708000	23588000	378255000	3723000	0	37098000	73594000	3271000	18290000	15986000	0	283569000	18652000	227335000	23422000	0	29042000	44437000	9314000	0	605010000	2394000	16438000	0	0	0	278187000	0	7345000	7831000	3e+06	1559526000	0	4869000	15005000	0	0	244471000	1912000	0	4040000	3099000	23324000	0	0	3556000	17930000	0	18256000	90132000	0	0	0	84934000	78197000	2521000	4870000	9028000	633993000	3199000	0	2142000	0	0	0	0	3530000	0	0	2472000	12471000	0	0	0	0	0	0	18199000	0
112173000	202291000	995973000	1738477000	8183000	294346000	312882000	0	9151000	4993778000	281989000	134588000	380550000	10475000	236918000	2291190000	2817552000	2555000	121104000	507808000	5896000	103695000	71558000	11831000	2135208000	685204000	90944000	68199000	9090000	0	14737000	54186000	1955000	650824000	233720000	35239000	16503000	57747000	43916000	289117000	549519000	6277000	179057000	554272000	90535000	531298000	2378344000	375832000	173014000	12750000	93166000	158608000	3106000	24072000	38020000	10239000	3390000	7727000	33896000	17348000	8868000	0	75360000	9603000	5388000	0	0	87606000	14221000	15452000	20252000	0	39260000	123754000	9845000	15297000	116423000	31518000	119217000	0	7496000	28171000	6940000	27782000	0	0	147849000	237741000	269871000	23039000	0	0	169068000	3580000	10680000	269338000	3678000	8036000	2481000	5344000	0	92872000	6929000	10043000	56500000	0	206045000	0	51950000	8457000	3135000	0	435060000	23595000	2783000	0	1867000	2901000	0	0	2679000	16132000	0	2384000	455236000	0	0	2668000	349786000	72320000	7622000	0	7164000	78694000	7499000	20701000	14246000	0	4739000	0	2624000	0	0	2996000	0	0	3129000	0	4668000	0	0	0	0	0
20030000	0	3769000	7607000	0	0	0	2079000	0	27541000	2462000	3912000	2175000	0	0	9974000	161720000	0	11924000	0	0	0	3977000	0	3958000	0	3409000	14656000	0	0	2190000	0	0	11645000	0	0	3820000	0	0	0	64188000	0	0	4828000	0	0	4073000	2447000	0	0	0	0	0	10276000	0	0	0	0	0	0	0	0	19119000	0	0	0	0	4281000	10157000	0	0	0	0	0	0	0	2596000	0	0	0	0	0	0	0	0	2063000	0	0	35512000	0	0	0	35768000	0	0	0	0	0	0	0	0	0	0	0	0	0	23759000	0	27869000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2054000	0	0	0	3650000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592331000	1277373000	8331695000	11832068000	103513000	1258593000	1344275000	8663148000	82043000	0	3383012000	961010000	2718984000	82797000	1812721000	19449539000	11853745000	35496000	1776496000	607845000	34197000	911613000	809055000	119890000	14392175000	2430663000	670465000	849993000	93737000	5880000	122585000	522984000	34970000	14036563000	2372734000	193834000	95366000	306349000	341511000	1076131000	3372894000	35634000	774057000	4965986000	442089000	928110000	11905350000	2906068000	916544000	101662000	360980000	1646804000	25740000	339872000	226133000	124647000	36024000	38065000	354802000	107068000	56155000	3539000	896581000	77496000	27784000	26744000	12107000	474453000	68458000	46638000	54584000	6892000	310717000	552077000	70556000	99073000	838163000	91297000	0	11957000	33534000	162610000	8589000	102678000	4892000	0	968297000	1562885000	2701334000	150179000	0	3726000	219426000	48580000	63800000	1411611000	37040000	22385000	14401000	10875000	6901000	859689000	24026000	95978000	641608000	24933000	3124755000	1999000	425495000	73660000	32889000	18823000	2693142000	79968000	26693000	14360000	0	3310000	2995000	25786000	36691000	101960000	3778000	8127000	791849000	0	0	19103000	1679614000	256122000	41376000	18932000	25699000	631428000	67018000	81784000	22881000	0	20682000	7347000	5949000	0	14573000	0	20325000	9819000	12061000	0	19881000	17373000	0	0	0	4605000
