0	5831792	504663273	74894356	16168944	26660418683	989124679	2886742102	571339025	19053994505	9272054961	23788885	15558005	12049966	1212412016	5393724	425536765	8323013081	429668456	32692267	268575001	17568961571	563766637	67041865	92662230	1082212856	6532111	4395635316	160352357	313769816	306376026	1542945680	7397051	146550142	355980250	2399749513	81169582	52260501	24699394	200200706	754290813	1420063	56405974	214831290	361172518	1386715207	30320614	1178631810	74006438	1157375	307264154	28551879	106725137	394360148	33056767	45796964	926964979	72052361	418249489	56861838	1585411796	355755564	569022833	377234053	265733368	71638585	287001058	9286258	216615356	2803721	198686153	3377341	6591654	22378837	39753821	9713380	862310	606304	11256352	50148378	52568785	480304	8867566	57891761	154907738	257004805	19637467	8362401	8881538	23644624	49538783	35644874	4457733	363235475	76309207	67080804	106989942	121936081	95762192	11947809	158497	9405067	5716589	17084940	5581901	206865089	7645119	3449764	28632449	7529648	5121436	446304703	13820117	51297191	4289381	2787004	110901341	49059217	10621521	15319458	38348977	11480425	20916987	47604980	7605859	8658045	16915658	425172	2056992	271162	61731224	4418060	37862	556422	1119939	9730027	2184106459	34194	1094987	6605539	16278659	12132	5219001	88864996	3079	0	29680120	10304921	3034932	83104	5148951	183419	0	2956219	0	35996	0	21344	42050621	19806576	5713473	0	10234386	6222	369139	56623	1039018	8660822	3782887	516186	199353	24609637	357409	0	26452560	0	13036168	0	0	0	0	0	7914541	10988535	28666545	84379	9515631	1248969	10733	1505837	12843939	14684	33604	26051991	326048	90946	38672	19415	173837	2687551	28166598	19129732	2714559	2034085	269071	5942	382085	253177	1888803	3002481	0	0	0	0
64295	0	4657373	0	0	8151095	30847	90145	6301	623242	186835710	0	0	0	693013	0	56863	1487608	286659451	0	1451534	614272	161109	453	86167519	106407	0	27016191	0	0	48361249	561	3309	0	592387	40320	0	0	10016	0	7120	0	0	0	0	0	0	1214197937	936	0	3534	0	65753	0	0	0	159094	0	243851808	0	63233	200290663	132046	21187	0	0	0	0	0	0	0	0	19963	0	1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
370392356	27378364	0	24302806	3796888	6749369516	499281374	1458461780	234659467	3160887576	1510962172	8807100	13593436	4143068	41899174547	6839899	133646595	2523524588	3385661805	8008121	883212129	933681077	323195586	219798248	190869784	99374249	13233972	25010086669	527436816	156344951	1521884170	487958437	8215331	64751735	1832383336	578153574	133040031	40554622	8195220	210064677	215061444	1344458	6163598	41840913	680722516	158432143	10468068	15380504791	146728194	367561678	390556012	23147193	390612382	143258547	19984048	14033786	641296509	78325222	2038841346	18406837	664604971	1182250908	162388137	205424459	148908752	73675057	45563463	16396475	23718882	1299603	139254029	21659165	9753309	50045401	33824728	8482984	23605168	1070339	214769731	19801627	9998070	1603875	9017513	28047720	7770345	37624665	200229716	15901252	20172824	7418529	7359165	23958687	5498147	335642162	70762677	29182602	59950430	62047284	86626717	4380100	49462	4420455	259154313	20729009	315966	90991983	1017064	35007016	16580820	14154080	11317947	2336280182	43674324	26217014	5238430	832046	77413015	107981108	7096674	106326583	74400714	5372258	27429592	1586600	661997	1494112	22190301	19044	1118376	30283	9591496	161485	7133352	81833	4912624	665680	10006047	41959	128664	2752585	131994590	0	2853594	8472850	0	0	3600889	2499753	0	2439111	161294	0	157368	3143454	0	34512	0	238327	30725250	51930180	128352	0	227061839	18821551	12769757	1022245	27827337	115698334	1451554	494133	26884	5429401	135725402	0	14700361	34581	542446	158541	0	161736	0	0	541065162	679222	4056131	1247027	6844669	24831	133406	624011	75323050	1681134	47112	89317462	59213	87914	7034532	0	3617996	1064322	5879869	1525808	2206944	2401586	0	1953397	4087022	38868414	3843648	180825	59413	0	0	0
59164100	27021	23054659	0	64265189	734130365	76379318	173359452	68479527	182173007	200778564	2087306	28083441	107671	16258546	10516871	44902413	184288813	22407403	2829255	1870000	168956549	27740577	1796956	863135	34642606	5320133	2789198345	1859861	77488205	7201644	37467701	13070930	56601868	98392558	51234340	96668847	2203379	99197955	169143	7219144	74317	3882201	15080090	190667	181986	671355	203945318	0	0	56091647	609969	44284	22705147	78453	3524	33700579	7662182	2725960	2835821	67691182	3341648	4783166	704759	1797289	1093278	727074	2569124	449533587	53088	7103098	0	20066469	2114	285577150	8894298	24205	0	2724753	3141	0	5769848	0	388735	0	8001713	14440508	0	37557316	0	0	514062	103850	2728283	2122275	137247	332041	479976	175750	0	0	0	57337	5054	0	1236248	8324243	0	0	22970	1166405	6627143	119130	454567	0	0	14003	0	14290	0	14035	0	0	57329	2939	82457340	0	1089850	1133404	0	131103	0	38526	35918	33042	0	48314724	152855	2142413	0	115570390	0	890663	0	205184	0	10843	0	0	17023	13358	0	0	0	161565	331456	0	0	57109	48264	1008733	168218	0	0	0	0	11042	579909	0	0	0	20000	0	0	0	270149	0	0	421758	0	0	0	668974	944	0	0	0	45675	215462	0	488156	0	2808	0	307381	1072032	16079	0	0	0	177677	163430	0	0	7607	0	0	0	23772486	0	0	0	0	0
22297686	0	1161405	3348747	0	201806676	9127104	17627426	12989080	30455740	27351864	275679	66065344	0	2077603	24046617	3297260	134559248	3403497	283745	2643241	57780687	11625122	161118	409044	11803692	1149124	1399609737	1690600	4063154	680383	31176380	161018	955229	100188079	24251131	4413381	19774	3530655	0	4330385	278547	106131	3621060	0	0	698470	23258133	456	0	8836250	237407	110926	12515927	301258	1843	1248080	5100453	0	394857	20534240	2223388	2764668	1073124	2660498	1197663	11540	208500	5012203	224683	618746	0	3892694	6326	1203090	50754622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199080	0	0	0	0	0	0	0	0	0	0	0	68234381	0	2754122	0	53048	0	0	0	0	0	315977	0	0	0	0	0	0	0	0	0	0	0	640490	0	0	0	0	0	2174	0	1659339	0	69949	0	250770	0	0	0	0	0	0	0	0	607061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27538748106	63661645	3635798064	383502819	82879853	0	7034234723	14860525185	3267867803	47310636695	29375402574	50163930	105804962	180615948	2605356654	23807723	1706595760	37316284274	3365999969	64591168	1508844780	31063073544	3420849114	345380226	636397331	4172319634	34072751	26761354541	829919200	976650224	2098595523	21093222492	78223741	1862682008	2636235810	20730855800	572471644	310624298	139407679	906222098	4338380663	11597696	569004742	2375909742	1929568511	1554949000	187297161	9722643125	116074403	29144929	2079312263	228329205	663334929	3471020935	135901688	57784551	2336170786	586552689	2117750879	1264526802	8343452878	1952096309	3620650937	2703257953	682567012	792236124	822546690	95552724	901982635	28830425	420085369	8362426	23165044	75898369	172344700	61859744	11467000	3778000	97870000	558049000	159107000	27821000	205393000	67183000	50641000	5216315992	59289000	13284000	43809000	82236000	91823000	110458000	13598000	4927611992	241713000	120616000	537626000	257581000	584929000	166361000	11686000	21587000	20447000	26730000	32144000	892135000	17586000	20702000	217660279	16519000	53330701	7099914992	76271000	38513000	3152000	8852000	350506000	111122000	25056000	50265000	81154000	37125000	95973000	30578000	59826000	23210000	20806000	6709000	14374000	1731000	98452000	13095000	894000	526000	3789000	6461000	2031262690	71000	2599000	18446000	123950000	11000	12701000	93531000	15000	0	16082000	15619000	40641000	1220000	5551000	1072000	3418000	745000	0	17429000	150000	1000	26572000	14811000	10571000	30000	88132000	3433000	4812000	664000	1299000	507873992	128109000	2047000	8880000	20509000	17919000	0	33297000	0	25053000	0	0	244000	8000	0	51141000	18314000	20540000	3323000	14443000	787000	362000	4515000	35324000	174000	8000	592612008	2468000	5479000	413000	23000	2317000	20201000	12033000	29014000	6416000	2184000	969000	13481000	25601000	64771000	5112000	566000	0	0	0	0
768851706	5797519	128484816	30630827	6403068	8730381295	0	757106545	652831425	2074260259	3805077848	4981936	4299391	1720311	182716317	2229251	197476857	1739972975	225590566	3488233	109940154	1609496963	1813750251	40372746	37327818	226624935	4365267	1579699077	70783862	30941383	171890601	392297148	5655792	51989760	185340903	660346251	37769419	30472624	4468893	95444918	291817169	302502012	34356692	61918072	130360687	86068248	134646183	1311873680	8073408	17446333	96943345	16603351	57301802	325953063	12119468	3042984	130050199	22645903	227801801	18956918	3462211213	160825810	99368029	41643530	35361182	23472791	33409847	6599634	34887407	108356736	39483725	176858	1562272	4439332	9683073	6248140	266482	3924050	52108200	19812488	15912660	3095911	13661709	5041844	5540231	129889120	9600510	3936765	24978139	15298082	13591060	11220763	27646693	161944040	20119599	16800689	50708366	32710846	17864884	42986823	628909	897194	204740	8061510	4053279	45298433	2318094	1570838	22698181	5027371	2438987	242292726	15552140	2741869	5443025	851741	12652391	20677055	4564068	5666451	24816511	13384214	13861460	620975	4447091	4140665	1310718	1952910	2034726	1448243	2072300	3198498	272488	890994	779813	4659073	128543731	286982	900962	864438	104412929	38642	482294	7418387	34081	0	913827	1802315	195092	2638055	330072	336006	435504	91934	0	30755293	269531	0	1890130	3555248	1101845	0	1272619	41846	981367	111381	522913	235717583	24658266	641212	0	548153	2494998	0	745095	0	1912647	0	0	3833	18640	0	1798999	3164489	967553	583568	2193568	1191	58233	116755	2620934	16111	26752	22683971	889473	137280	58402	18119	6374	364867	409153	533604	3068201	163572	241631	903132	790198	1949477	1321067	25614	0	0	0	0
1830133163	1145216	348525545	195315007	31967778	10141973749	391360771	0	242302324	11864985205	4782161378	29084116	24683019	6214568	255686469	19721513	191050138	5787546375	252899823	27475042	45746443	1990058239	365318153	29235362	66967482	4739310884	3646288	3052798691	111973982	369289627	140257648	617304843	19499146	164843771	331950258	823997142	203313491	59611582	125151251	216589482	478115945	832553	10363750	72017706	166390422	142933185	13500084	696735335	2663975	1884676	752705346	34218622	39604035	178010805	14147289	25658399	360167817	36570278	202447950	53513109	635764315	132107941	309343736	121736274	801866010	33695184	205633265	38737392	271790694	1745767	635527000	209355	8040356	9212003	35534324	14400504	2276391	1402	5022437	15858348	18127490	49327488	1367974	42771704	5388813	100684917	200002290	2584633	65626256	1263681	7632277	12715751	154895427	269953343	52641698	19346060	62638081	75430531	38872937	889244	27842	4815143	12531	21130452	2050136	119510398	8086052	1090698	12330515	29415098	10879632	413997590	6869197	31027582	0	759076	50143140	5105327	11277504	1338049	8174009	878013	4878596	5059140	429758573	4710321	7069600	1547889	786542	0	41533347	2349443	279978	40155	1104310	0	190506469	9794	103123	1467603	55203063	0	274387	346494528	25998	0	557191	6516526	469541	277952	414697	35335	0	600561	0	110681941	9350	0	17260444	4841132	4235372	0	0	0	1947	36653	87919	319276230	1610171	38537	0	9783883	38352	0	43432622	0	4207642	0	0	0	0	0	4740131	1539973	938910	0	2546821	250318	6790	327314	11397814	16173	0	8294592	2509512	901285	19800	3727	0	0	5095499	7463536	96853	5235799	158586	30715	100714	436193	1341261	13741086	0	0	0	0
576199326	400145	239721973	21158414	5371356	3807470725	819280244	668589815	0	1777002093	2590201726	6695574	3164211	591575	144987108	2312799	148536668	1100253305	186286674	1727245	92773812	1143000901	842421574	34845867	23750839	186935611	938433	1283565338	24838371	37469024	226438586	344330107	2193150	71099754	180405101	410420091	40545808	12174707	3212439	120731165	129263772	2908533	15784682	105590538	99351749	89897753	27208352	319337918	3415206	5156416	32713133	7135128	23257955	350730769	2970694	610523	88450906	21151469	124355716	17839099	2829843574	131222440	97314865	68677725	18229541	8868198	35729977	3340037	26744427	2533584	51803228	260768	667434	2101818	5031029	1798328	5892562	69478	8468558	15091716	3727733	34476866	22589459	6216296	66582	78844311	1879706	449309	2721648	0	2245280	4423575	1532286	95560127	6571095	20559964	26126955	22876749	10046183	27491071	228793	355124	111105	5367856	2468326	18351685	11027904	2379240	10413314	310354	146666	861432355	1079920	3122837	635541	145698	21716656	14185900	1695976	3604447	17021655	14885254	21266556	908495	0	512142	137611	128348	973841	7549	5897281	20827	11322	6525	7025576	505811	84347264	0	272606	1174300	1689009	0	204006	1031877	0	0	37160	45884	0	25974	317072	0	1066	2550	157327	0	0	0	597378	377301	270122	0	7162426	87531	1713414	0	52757	7904639	44417409	228693	0	989774	3243462	0	261971	0	0	0	0	0	0	0	727695	0	400316	0	368836	15699	0	22490	621927	1156	0	35505225	0	0	4060	0	3241	1173615	222027	399828	9032	993841	0	0	1235473	7490900	194800	0	0	0	0	0
19076762250	40315833	1408505746	194105201	75732939	45160059021	1720994628	14482557964	799469388	0	19193750268	855891583	31910607	425324121	1368069943	11529878	912522745	25451007396	1248580891	961654682	468580235	9667652648	964752752	144323135	216041121	3735109356	19919039	13873076501	746078955	520153595	968877234	2172231751	28231283	621061446	2031300856	7205004678	257625363	252812331	148320146	525534736	1758088762	19391828	69962641	310846764	1281723670	667993072	50970476	4904233163	89869291	33405078	1149023189	141863720	386621194	654746466	125589206	1499354477	1475604957	138447100	1625240112	472527821	2312111055	908158576	1223120769	652659962	1935948651	440685723	1491071439	57886718	226116171	6080485	1649654916	9708722	16959104	210418932	51651239	9866269	24208820	6392444	59786109	225815252	127726760	290509279	8316911	787006456	46357820	603136668	90404799	67752203	47250397	13681482	38719139	69984145	12511057	736667207	122892158	100246659	414762117	307273677	322277982	25564339	2819931	165112458	4946754	82292860	33605404	783929527	13808450	15625575	285964362	4240816	23038244	1876261822	52541613	444532004	11838242	8503077	264398836	24159776	11539675	219552856	125571327	35840510	39777272	107043328	390498126	35557354	148314121	7513842	5431404	173831	465923928	5581957	5275921	521876	1925589	21217330	767248705	583095	5292303	93474930	123154301	276998	1994945	160220927	810959	0	28105735	139466202	4462265	1340043	60775530	126024	282099	59252304	0	11541422	43647	0	196726348	22287792	14052133	67265	14954082	582349	13374216	2763996	2992600	27378689	22862689	1284469	24185	138174384	1350816	0	149457168	0	397132619	0	0	11714	0	0	11147990	317257537	26721864	1250862	8281909	3052638	1048293	84775985	178197204	28718	12281	77698430	1647455	5822003	5503154	235593265	1173198	15724058	260844150	415032091	6516978	6180340	21913997	12606753	693455	34393972	4857571	11660693	0	0	0	0
