0	731000	7334000	83184000	1697000	2000	4800000	28183000	6445000	7643000	150281000	14374000	7000	126154000	4124000	89426000	198386000	634000	2380000	9601000	12000	2736000	10552000	1696000	25000	256235000	260000	52260000	9000	185000	1183000	0	224000	95770000	10350000	92000	52976000	13945000	8264000	61000	149000	244000	19452000	17678000	335000	106000	140273000	0	11550000	22000	123286000	692000	22622000	10574000	533000	27000	26000	507000	2226000	33000	5008000	48000	8000	14000	5000	0	2000	1173000	136000	210000	92000	42000	8956000	951000	3000	77081000	1578000	8802000	161000	1000	322000	6840000	0	175000	2602000	1902000	31000	1000	14000	1349000	15000	1000	292000	16000	116000	44000	21000	73000	447000	3000	1404000	8000	2000	10759000	203000	346000	288000	67000	1000	159000	5000	144000	13681000	4000	3978000	104000	18000	50000	6000	747000	8000	41000	0	10189000	245000	1000	1914000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869000	0	7260000	57471000	223000	1616000	59635000	9760000	191223000	11650000	117728000	7322000	5089000	15978000	3213000	128294000	479991000	19000	45300000	4821000	13816000	98507000	9402000	12141000	16576000	135341000	2477000	792464000	3246000	11059000	12991000	1088000	70737000	16941000	15599000	50495000	6704000	24365000	2778000	17350000	366000	64605000	20446000	11712000	1454000	7893000	405927000	6592000	21077000	6162000	15380000	87000	5772000	2923000	41000	1652000	181084000	776000	41973000	28733000	1072000	25000	22000	667000	22880000	2119000	119000	101000	24000	4000	81000	18000	137000	951000	3000	6647000	7000	299000	98000	30000	458000	699000	74000	40000	4000	489000	182000	18691000	28000	1108000	27000	9000	93000	17000	1497000	46000	2000	128000	6471000	21349000	8947000	18000	72000	18977000	0	2844000	8308000	0	4990000	35000	3121000	74939000	11000	939000	444000	25000	58000	14000	15000	3419000	42000	952000	432000	1050000	1620000	1634000	44478000	1437000	20000	18000	0	180000	414000	5903000	0	16563000	2000	68000	5907000	7000	135000	3000	0	0	0	0	0	0	0	0
4965000	8561000	0	18990000	30419000	313000	18235000	144431000	10449000	37554000	392366000	36136000	2722000	16604000	17309000	45462000	114779000	12000	1550000	41665000	1090000	6223000	1334000	17177000	3043000	203545000	1123000	7050000	1387000	1500000	4797000	103000	1717000	40454000	22822000	2001000	2958000	39896000	10240000	2831000	425000	1929000	59437000	70368000	2678000	9975000	72184000	343000	58736000	1596000	11696000	363000	21423000	3642000	2200000	4493000	1188000	202000	549000	8329000	5091000	68000	36000	1873000	1121000	1818000	33000	1017000	18000	32000	0	164000	501000	96000	17000	1513000	968000	687000	266000	117000	990000	29558000	89000	376000	1609000	917000	2475000	36000	10000	659000	14000	24000	620000	3000	93000	511000	142000	325000	210000	30000	58000	101000	27000	1985000	3000	603000	603000	6000	116000	89000	1652000	43000	250000	442000	43340000	133000	51000	208000	18000	180000	2305000	516000	694000	309000	603000	6000	13290000	1212000	26000	0	20000	11000	14000	533000	10000	423000	5000	40000	154000	14000	87000	18000	327000	12000	0	0	0	0	0	0
22064000	22768000	36835000	0	16811000	502000	59774000	145508000	22672000	15922000	1334023000	79015000	1934000	68270000	31342000	1159320000	402424000	2195000	28705000	10787000	2796000	28109000	16178000	20527000	9018000	287968000	2400000	48559000	6882000	6770000	11058000	278000	7731000	1467655000	57589000	9761000	14812000	18954000	29499000	13281000	2614000	6219000	40276000	114013000	3375000	11906000	584371000	747000	31411000	2747000	29346000	6230000	42369000	26632000	5742000	8132000	5374000	3680000	15058000	8646000	19300000	5285000	1595000	7852000	2638000	4568000	50000	7588000	1504000	680000	0	0	2607000	940000	1014000	9003000	50894000	5044000	2790000	6137000	3835000	24987000	773000	3341000	6839000	4608000	1620000	92000	1213000	1586000	534000	269000	3578000	297000	1342000	2403000	1156000	3226000	3351000	168000	1992000	2318000	1969000	16624000	103000	1919000	4123000	710000	999000	3596000	1535000	0	797000	1358000	27919000	7071000	326000	1461000	575000	1473000	3230000	3145000	1327000	2257000	2774000	11000	31844000	1922000	2990000	216000	942000	453000	5000	2779000	0	991000	608000	10000	107000	3313000	894000	1571000	39000	18000	0	0	0	0	0	0
3518000	778000	12558000	2987000	0	0	1212000	3908000	0	0	43908000	1401000	10037000	3668000	1760000	13064000	17298000	0	1000	0	328000	2537000	177000	5543000	0	57644000	333000	15072000	0	0	7641000	0	98000	2350000	596000	2268000	0	0	2289000	0	18000	378000	0	2474000	0	5238000	2814000	0	19765000	1000	10297000	0	8124000	2501000	2946000	265000	0	5000	0	82000	20000	17000	0	8582000	776000	516000	28000	0	4000	0	0	0	0	16000	0	388000	0	141000	0	0	0	0	0	0	0	0	0	0	0	518000	0	0	0	0	0	0	0	13000	0	0	0	0	0	3000	340000	0	0	0	0	0	0	0	0	0	0	1000	0	0	1000	0	4320000	0	0	0	0	0	0	0	0	0	0	472000	0	48000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3514000	0	917000	0	0	0	6685000	0	0	2867000	25024000	12000	4589000	0	25000	7882000	0	4192000	0	0	272000	0	0	0	52000	0	16672000	0	0	0	55000	2757000	6142000	2403000	1160000	0	0	12080000	0	0	5060000	0	19631000	0	3136000	2994000	0	0	0	0	2000	0	0	0	0	1842000	0	241000	637000	1000	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	110000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120000	0	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26791000	137835000	11738000	90631000	36000	75000	0	32759000	84457000	10354000	228631000	17382000	1340000	38947000	8575000	103510000	1254601000	151000	14838000	3273000	1122000	139888000	24748000	2040000	616000	143392000	770000	633377000	2577000	2691000	1886000	507000	9535000	65976000	81082000	33266000	25552000	23941000	6344000	3484000	142000	4664000	119155000	32644000	501000	1890000	7099343000	408000	2899000	5021000	17966000	324000	7169000	3596000	3805000	4704000	44618000	3239000	14496000	7400000	70689000	193000	215000	368000	3329000	352000	8000	246000	188000	0	9873000	6886000	2021000	9634000	1000	10165000	584000	20343000	4382000	39351000	284000	5114000	0	4489000	2501000	3699000	504000	1306000	546000	5499000	40000	156000	3796000	32000	11646000	1347000	1102000	939000	36783000	187000	8385000	1266000	55000	36320000	0	1287000	1743000	102000	203000	1750000	149000	0	97000	189000	320000	4164000	2000	1142000	362000	18798000	138000	2986000	344000	2735000	74000	158000	73489000	87000	0	1e+05	0	58000	46000	280000	0	1061000	6000	0	0	0	669000	9000	5277000	3475000	0	0	0	0	0	0
19382000	48862000	168728000	94429000	10108000	21340000	61068000	0	21193000	20149000	509237000	77391000	7870000	88586000	41438000	316215000	332464000	447000	42853000	18847000	3804000	19589000	4642000	20869000	8298000	226835000	1083000	87135000	2927000	10632000	8544000	202000	3901000	113152000	46119000	12039000	17701000	19078000	38595000	11414000	1042000	20541000	22781000	118565000	4006000	19297000	383151000	1678000	33328000	2257000	28924000	897000	21671000	27620000	4537000	6457000	9569000	1720000	6664000	12534000	24377000	649000	284000	4012000	1447000	2254000	1669000	2891000	52000	26000	0	1376000	2171000	331000	237000	11173000	3716000	11546000	2253000	574000	1195000	15309000	320000	1469000	2338000	3601000	2482000	519000	98000	2392000	525000	47000	4066000	36000	270000	1250000	441000	2030000	1433000	20000	527000	1545000	401000	29751000	11000	1849000	1919000	65000	545000	1588000	0	0	371000	0	19994000	1784000	97000	1081000	3e+05	721000	1498000	986000	797000	4177000	2364000	1000	43473000	1935000	124000	0	168000	346000	155000	422000	0	502000	11000	152000	77000	122000	346000	216000	490000	0	0	0	0	0	0	0
297000	27817000	8397000	13033000	0	0	23195000	17308000	0	0	73462000	8856000	23270000	996000	9103000	48095000	81565000	2000	396136000	0	54503000	0	1861000	5879000	0	57755000	3990000	269465000	0	0	8527000	1000	86962000	27672000	5166000	33920000	0	0	198000	0	13066000	126035000	0	17008000	0	142000	181000	0	14186000	741000	1000	182000	1074000	0	13170000	17522000	4433000	3000	0	23000	852000	912000	2519000	10101000	38067000	17059000	7222000	0	983000	130000	0	0	6000	15000	0	2e+05	0	0	10000	0	0	0	0	0	0	237000	0	217000	191000	744000	0	0	0	5000	0	23000	0	108000	0	0	0	0	0	9000	11591000	0	0	2404000	0	0	0	0	0	0	0	72000	0	0	2276000	0	1156000	0	0	0	0	20000	0	0	0	0	0	8626000	722000	20506000	0	0	2720000	0	0	0	0	483000	0	0	0	0	0	0	0	0
2882000	7147000	37396000	15341000	0	0	26382000	27005000	0	0	90115000	17563000	24461000	6982000	10890000	26280000	56390000	18000	1248000	0	906000	36270000	2197000	9559000	0	54705000	3506000	17980000	0	0	9242000	382000	1215000	26027000	13165000	5472000	2166000	0	2660000	0	211000	1598000	0	21062000	0	13130000	26238000	0	94668000	1730000	10136000	291000	13466000	302000	3567000	7396000	3101000	334000	0	3473000	5035000	584000	71000	4009000	1922000	2220000	1011000	0	81000	11000	0	0	1779000	148000	6000	1215000	0	1672000	539000	0	0	0	0	0	0	797000	0	65000	70000	3382000	0	0	113000	1000	0	330000	0	2179000	0	0	10000	0	476000	2993000	934000	0	0	0	0	156000	0	0	345000	0	0	108000	0	0	168000	0	2439000	0	0	0	0	8000	0	0	0	0	0	693000	8000	3412000	0	0	65000	0	0	0	0	167000	0	0	0	0	0	0	0	0
