0	71072302.93	13954414.81	106591825.09	6133174.48	181033921.1	10700568.84	3708727.26	13930728455.71	1704773997.41	592080862.62	2821324098.84	4512323201.32	905297018.779999	0	16843803.15	68144076.29	1667818814.39	310566227.56	141240967.75	441071757.599999	1725124003.87	13128239.41	46157242.34	383327149.25	996101646.080001	138903973.43	59729933.09	5396183.83	372514637.61	36453588.91	9642048.08	1253432170.69	1864954048.65	303990803.95	2548331.58	185530681.26	1085546433.59	7200271.43	276962317.53	790775267.46	515045311.03	53426530.19	129642914.8	54939763.09	210906999.8	1041634910.44	59767506.62	1111995607.97	103604649.22	32983391.18	1697646365.96	29219300.94	159750820.34	290441893.7	83658048.6300001	1143719398.64	743061856.39	74633617.64	1273543297.44	5632312.24	140145209.01	185811.16	86200480.35	155269339.2	19856101.96	9219452.32	10452375.2	92169562.75	64838587.74	718299056.46	13149151	409045275.12	9670163.33	54510928.1	1515251284.55	4125103509.47	1983884641	561565862.49	4901862.11	717084922.91	0	10557855.89	962913.75	6815300.48	476428.98	219705	38677787.45	36051549.43	1605946694.57	1070616090.34	11583673.02	109230	119380155.88	25346211.21	2764713.29	9155183.43	12989470.34	53541087.13	4780308.74	97420972.09	23266274.96	949223523.52	9164726.79	804243570.32	45529009.7	2480652.9	497868.75	475965.84	19288984.92	7898674.15	2250024.58	9312228.79	20387840.6	32216774.88	1429916.05	1568230283.12	464543.62	1668380.53	200082063	358976636	50887095	928806456	14710710	3663359.17	536135293	2058282.5	1962484.28	663592918	0	0	811879491	6817222.52	282523	166162277	3940977.66	422868.61	1398179	1227734	126594308	1501155	19701395	272935656	184576	615131	8663176	20350556	247963172	367500	24122006	10675614	145145604	8017137	436021	30542	1100	1767885	175244783	3652927	5192373	19967	6437640	0	505177	265983	203144660	649750	492940	358914	63023	0	1958228	0	0	0	0	0	0	0	0	0	0	0	0	0
210182259.03	0	161016551.33	947652208.94	35552897.34	15373382.42	320136057.72	4173131.03	1173159290.81	1511365560.93	9481268710.12	246511639.76	4937582197.14	201901719.32	2318514	87141122.18	5083953736.08	45429977849.9101	963245557.4	16756846.24	70097789.13	2677305897.21	146012380.41	613477104.26	6173206967.85	5243258013.37	580138927.170001	31517501.45	1062242.37	520680619.56	53521495.95	6871094159.04	337612209.51	833068499.55	357012676.84	24304763.16	435760746.65	10616026551.73	9469275.16	106146272.01	1867159243.69	1322271616.33	174736274.88	103205424.81	358841565.95	216097465.24	957388468.71	14248603.46	635263248.07	206522560.03	5354033.35	2766354483.54	694735906.84	236336675.39	120785643.48	27907679.03	134946973.29	4315429556.53	403005179.8	37853067.59	5453679.43	2758411890.49	1173932.98	23816794.4	1034910587.55	9270766.34	1502599.92	2966490192.34	2713282074.92	1934793835.89	409978576.5	10509927	1813059203.42	25115314.78	655028854.16	28966877.42	10505656819.76	195026748	600908262.63	77236295.1199999	1000689440.98	68841.23	22875501.61	3722164.28	374169503.22	557175.92	88446	26202657.41	18959419.57	518977786.53	350274124.06	75063329.08	646436.83	1956105051.27	323668023.83	64834106.35	122705991.97	155217409.63	29418089.47	19888996	13047432.15	188965740.11	3945297634.28	611560332.28	57884094.33	10248991.46	34586910.89	541582.89	290419.5	2131017.29	43569243.84	11344680.79	1576203.42	1742765.06	106022978.26	11608772.91	231268560.16	9839943.76	5538464.81	871274598	48661536	54077035	269105487	3737440	14297411.85	131133256	44959519.44	13822281.15	145092948	2445.5	739721	921352912	4637330	9377973	97700918	47751687.02	2901129.12	522243	27846834	19060388	508167	6850612	5004422	1094604	87557	21625449	34424572	3344316	59664	1860506	1606616	96843744	24223979	16199135	86824	8003572	1785819	114422019	67576760	13802437	1262851	28802626	599546	1642978	1297548	5892133	11944921	2113197	10211574	170072413	1339	94868202	0	167910.38	0	9189	0	15163	35710	109996	0	14497	61651	59420	47583
41625.67	368068372.65	0	61451678.43	69376.33	25662115	15785248.39	0	299113.36	263265073.04	419219333.64	1023	275724293.14	0	0	4048	829408091.05	2160785513.82	7146450.43	0	8007	822255529.07	232748.11	257672.72	1565052510.67	131022637.61	443538556.15	0	0	2281476.91	0	71645003.95	2054629742.9	745248769.67	104782.17	0	1768051184.72	6647545527.55	0	46201	1229758.67	25427.17	49087.02	35163896.7	1365277.41	1179748.81	703013.66	0	11308471.48	57291.53	0	46324956.28	5804469.84	150842.18	288080.42	1725000	0	19024190.44	557329601.52	0	0	76358739.57	2378	294629.52	60304920.78	0	0	31763.35	29101.45	445498	900526996.27	122698	465899589.39	6237.92	50045613.18	4526	813584573.88	5266	454983.51	0	71678480.34	0	0	0	308566.86	12527	0	0	0	736182	91856131.79	627552677.84	0	318816447.25	35752502.79	0	93117.69	7862	0	75062	3745.9	452312.51	466389743.94	398359	17740	14872	1548	0	7741.23	0	63096963.19	331678.2	0	0	17938	37120	88154719.43	26602	1402.25	4296238	0	0	36052376	1594	0	37659	98081	0	0	0	0	124133	7000	0	420617627	0	8976.71	17541	275990144	206415	0	0	0	0	0	29879	0	64535716	0	0	0	236589728	0	25798152	0	0	0	25760000	0	0	1020	69056	0	0	0	0	0	0	2635191	37997496	0	37894073	0	0	0	0	0	0	0	0	0	0	0	0	0
10206815.29	553108629.24	45870855.76	0	5045805.7	374612.34	93038751.04	5942219.5	40505351.78	96943361.33	249552359.8	6912908.24	898749736.14	10193949.7	348773	77308401.4	382760650.52	3594573233.05	134299928.95	2977049.89	3110519.33	638697522.14	29398418.19	121985732.21	1370011957.98	646838892.39	1774303032.89	1460926.55	2011040.27	66349585.71	560346.13	428244064.75	52811626.79	104681379.51	86311780.1	4761377.36	133560135.28	3007837495.12	232036.23	28914963.6	98995225.84	209023775.86	23617467.54	157617490.79	68207131.39	35441735.02	59552096.09	995034.23	41658016.03	7616604.87	252550.54	723994527.08	81916764.37	21434353	19136446.53	3087700.05	10406826.79	625609352.57	156273145.51	3781398.76	1242657.7	2038920490.17	2003211.11	6873489.67	991243750.79	689848.73	638290.06	216054027.32	106084144.18	153771736.91	57610075.65	235125	2724277654.18	4365776.23	252418211.26	5910242.7	564701751.1	1275476	161544022.88	30095156.42	41655669.36	187962.03	1050920.15	154471.57	59087459.21	19894.11	186737.74	2847819.1	1330302.23	221157072.88	328005829.28	215952235.71	44983.9	134916908.53	48608697.3	9585556.23	93650905.6099999	366733528.1	675106.37	124626	663803.31	17523569.09	700579422.83	416413078.55	2072369.29	2847041.44	8236877.15	758632.37	21092	2262601.3	30334993.36	3398716.04	4109127	844752.61	23804181.5	1794742.08	37184743.1	1891183.23	1050022.08	359418650	4048898	898457	111456585	232736	2964582.98	90504094	13539283.46	1181066.63	47432364	0	651834	67799388	1115666.49	11092	116188498	79590488.28	188385.43	20806	2592844	1177748	20324	638505	1448520	53586	55819	820380	7115426	216903503	0	451804	136383	50686144	5830955	3269338	689888	11520	938835	181705447	474719	516442	20766	1157201	18336	0	1949815	112805078	350763	21266728	1597184	26430930	8592	24316280	0	0	250663	0	0	0	0	1260748	0	0	0	0	0
950691.51	24262016.89	0	25073.26	0	12653	57368.33	0	62561732.66	37911148.74	38262642.4	602806.75	240195787.5	994483.06	0	1043721.74	4547655.59	61362322.4	21366408.14	97414	1291530.34	66864252.74	24252.53	1301676.18	249391596.38	217708090.3	36113393.79	0	154821	32212255.39	0	1056003.48	152945360.81	418053188.01	646105.31	6501	0	122935364.19	0	69457899.96	534419661.08	585157682.91	290748519.05	54594840.42	662493.04	308698	16622794.07	8108100.42	80584676.23	2234152.51	14296	119768326.85	21806566.55	3666519.66	103359748.63	240429	1289608.45	54531489.63	1405841.42	59657	8876037.8	1705761.15	548037.82	77168.51	321275040.04	2104.81	60264.16	1170005.74	106874.67	3685073.35	223864895.86	0	304689872.33	14628854.98	106419.39	409811.41	1148103208.43	24821	98676830.29	60865	67544040.52	468640.62	0	0	53894.79	214442.52	0	231574	6972	72540282.82	293013009.71	82305	0	862213	1618008	18577187.44	28716	9090.82	685852956.04	403226.2	156348.06	431311207.59	26798645.96	399974.01	19359.06	838843.04	40010186.02	0	0	124946133.53	484274.96	0	69122.82	0	373856370.33	95588037.81	11535741.44	716960.2	629049.19	1400323479	60825545	9960	5824600	0	0	178419346	0	0	405300	0	0	3024839968	159230.1	0	20630208	26490	19179.02	0	242798	6503771	0	64323	0	400037	0	53123	88166	0	0	0	0	99070920	14780040	0	6093	0	498002	12313274	30831	134919	0	21707454	52450	0	171901	4426964	0	204620	0	0	0	21192	0	0	0	0	0	0	0	34297	0	0	0	0	0
6092012.28	218199.81	0	16460.66	16824	0	0	384512	7194796.8	82675974.49	72972144.09	19266	1544372.3	41055398.68	0	0	284640	7380809.48	187479.63	149753064.62	171721697.84	1022467.04	600592.92	2441031.14	52242456.38	8125361.42	84002836.69	310239.9	87622	1761518.7	219483	2788953.62	14205.1	464226373.79	9327304.96	0	293000	4967081.59	16039688.66	0	457678.7	15540437.13	49583.83	137133.89	0	0	221280729.88	630742.69	86156967.45	329006.89	0	1623148.15	861355.5	73444	61294.54	2363272.23	2202	576323138.26	26794.99	839145	0	0	0	2518	100797027.82	105656	3079550.57	5747	265554.64	87420.05	5692590.56	128933	4599819.12	0	5729	530662	462931082.21	0	323452078.84	2032.67	4893892.53	0	51383.58	0	0	18559	0	612734762	7762.09	51136107	0	0	27362	1282	32291.27	39538	76418.44	0	42029183.72	0	5170	13066.26	1832726.33	196450	2252	304480.05	0	0	0	0	0	1842	0	57722.03	0	0	0	0	0	0	0	7200	0	0	60410	10000	18738	0	6000	0	102825	0	0	0	0	0	0	137040	0	4000	753279	0	11500	0	0	0	7857512	0	0	0	60017	109000	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5425141.23	26636978.45	189427577.73	43785197.55	279759.81	0	0	116551.82	717964501.38	45031444.09	18975322.08	2765709.24	646444452.02	2021035.91	0	3067552.2	141834330.99	1682164162.06	10267701.32	1450935.98	15619323.3	20644904.18	103388287.02	49306993.13	301676048.5	2901139716.16	72203582.3	8662500	1200600	12749048.19	0	84085935.62	191825414.87	252776160.78	15971972.04	7755203.49	21620264.71	900706240.46	0	12235746.89	14503014.99	44586122.46	2807889.37	2604506.65	1006289190.05	497126427.79	6097877.31	1502309.08	167422155.1	20158648.61	2449356.41	1716316801.4	148886433.77	16247396.05	44602022.77	645300	776477.7	852362694.48	3446750.95	15882125.24	0	93526613.21	39238.52	9729997.23	233160318.44	6495	24500	69469767.81	15845296.46	67919399.24	75340969.85	0	165550499.44	184058.01	4076198969.85	10630572.07	159452393.27	99638800	67228125.19	27427653.25	4185474.69	1400	4916662.64	0	29942980.65	0	0	17759041.54	3310600	5311184.85	186124631.78	23587808.49	0	5502945.58	883416225.79	40352313.48	260139140.97	11626449.23	2303001.06	0	12704.01	3383692.8	14813627820.21	119381138.19	116559.34	1703851	3648176.93	925385.82	0	322855.5	102177021.39	29811223.18	137957.82	743900	4724432.62	162368.97	88532430.38	105727.03	12400312.87	32490600	59601900	4709000	84270800	6930100	37633.34	5630800	281505.85	47593.46	14116400	0	370200	9721300	493300	44000	3845900	99000	680300	8200	4230200	5720600	29800	1624800	13001400	34000	0	54800	1780300	0	0	672100	0	2545000	13834300	88784600	0	291400	105600	1685100	5436000	2295700	6900	5425000	2900	0	0	22536100	724000	372500	30603200	173960700	0	67070300	0	0	0	0	0	0	0	0	0	0	0	0	0
9541.06	332867.42	2940878.01	290209.3	101893.69	0	57800	0	283052.51	9295363.79	479914.04	458533	3630737.45	20862	7241	26881.87	350296.92	2166656.6	24806	136300.37	6294312	6534451.71	58630.96	5247.26	5731165.67	96833584.99	61459	13956820.2	10240189.47	965168.27	223492.58	90803	3269554.89	1910329.61	16068911.58	0	552699.81	16884981.27	17445657.63	0	7440740.02	2036209.05	79691.03	41179.74	85970	13342.78	31756372.73	204270.28	962348.24	13808	62473	24100407.77	26703.92	7460	1077236.75	582897.45	1587488.35	540061	587718.6	0	0	1113.79	4285	0	386137.9	566543.34	2073293.99	89185.7	188409.3	82855	2944599.03	13775394	7614652.05	217375	5619255.4	35251.12	123205982.9	166275	9564570	0	2051105.67	0	23264	0	2713	0	0	8294764.46	4604228.47	276966	1654787.13	99175	0	23517.41	29800	136927	0	2893	30331.24	6677409.56	184175.32	0	12133663.67	3699	0	2328	564760.15	362901.38	0	0	0	0	0	5230.89	0	0	246620	1451	0	0	0	20198	0	0	0	0	0	0	0	0	0	102756	0	0	0	0	7688.44	8827	0	0	1585303	0	70838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14267196047.49	375057200.64	226143116.24	86271396	416279061.29	610404878.37	103755059.62	6702592.96	0	2555982376.01	3216177192.37	5248037758.75999	40776490752.1	2475226387.8	867698550	43925337.62	246857940.66	7385956406.84	555779035.79	389596446.82	849822383.83	3409801092.16	75187375.86	705427669.899999	3337676794.35	3933691772.74	152633383.88	213819714.52	29635369.56	3620989367.96	125755359.41	233783693.6	2486454661.64	4973985651.6	368216173.64	267504420.48	345214903	3984809669.45999	64631025	293675930.85	7195414335.65999	4031733084.14	252225978.64	340285733.31	49390222.09	40065631.8	3858620137.75	27809817.71	1845435357.68	1024686397.74	112547851.8	11494721457.59	815895600.610001	82900766.7999999	194169487.61	387984144.93	1891270213.12	944250819.33	1088734752.33	3284107729.03	36217922.98	297542086.86	3014424.72	101754780.24	3407144097.06	139529706.49	53450823.11	110388946.92	376908438.18	587440392.12	1939386098.64	534642382	1431823525.69	27454438.58	201551312.99	2124504421.29999	27357243595.14	4630249004	1290962681.75	84860549.7	477380872.98	2110165.56	134826579.03	16370030	111626906.19	27800632.57	3796328.67	79390426.4	93129126.58	1211884704.96	2472494964.87	138934777.06	429659.82	104969397.79	230525068.09	118103077.75	79185427.33	45509025.92	98230723.32	122970849.22	30886587.04	434356180.25	3894894796.98	80764646.28	1629867475.08	104923754.76	54592218.26	83858717.42	96986227.25	27661278.76	68144405.6	2578899.73	5768955.25	23676207.59	928982219.38	9144906.07	1655317161.99	7942979.5	39087041.06	2789791795	869041950	248344629	1439120946	13624417	26179113.8	562479895	22576287.05	12315363.07	699062939	101211	23318786	2541807101	46353549.21	6847	237501213	32190190.15	1797985.44	285503139.19	11715777	1259482253	20457301	37147185	507728598	20697088	56767	49480503	213106270	9999040	2548381	56224250	37480446	226479791	55975356	7414335	5138849	103055	22685877	392210774	5736537	35024855	3451873	16922230	24555068	1278167	12091422	112380678	6368149	43970243	3701427	4418815	4940060	16920528	25457	531431.09	0	1632	77833	114467	115056	0	0	171261	0	0	0
518590975.2	362035195.74	44411786.03	46752219.52	60486442.15	215419635.55	25753713.07	12750312.59	2480345146.35	0	1600744796.42	1210809457.96	17982871334.73	1083693979.33	8452976	18140332.87	158778075.79	3610613680.84	335344467.94	291502242.47	320373422.6	1241402131.86	34787401.75	502543105.579999	3450080921.71	11297669055.47	125508681.23	95994839.67	29428293.4	4037529915.58	50711522	130426830.81	1891027313.37	3131136556.56	474446531.7	71000412.78	261790202.45	3482687813.66	112646942.12	67716882.67	10198871958.3	4738244419.06999	234592917.32	84763557.74	69820837.43	24268542.49	7037334460.62	45891209.24	830803869.77	482634067.37	39791081.45	3025185446.53	2413320744.66	423736099.74	362758120.29	107576091.25	811386449	413393169.42	231645024.23	23747321.02	2329689.41	126212728.19	29849930.75	43185351.44	1060935891.51	56820162.38	16388863.9	57996904.75	100000183.65	400717937.77	763560418.46	274750166	1144466451.5	104994275.48	162487726.33	50523983.98	332228636738.65	589388652	1268611666.88	19478981.25	1853206255.32	2890286.6	28618392.25	30470755.49	13460115.31	65705476.1600001	86638.06	79191250.91	64521482.31	443491437.27	472903276.32	14070279.4	11299152.36	18910402.92	152783550.63	274837983.71	7969046.85	11264307.04	63482115.18	13938633.06	25985176.91	209921230.55	1266171677.17	21635119.62	79944527.87	22989105.77	140064410.53	10885706.49	1416632.61	17183647.38	472311582.79	19120927.38	22663133.7	4752198.67	100983319.7	27665868.72	477357569.7	26353122.58	10634629.18	1455992595	635286800	133242429	55814812	6633571	39414215.86	353385400	2464701.41	12630954.95	493704135	363830.99	74299	823800819	6151292.69	0	75199354	30629805.59	16742400.36	8818914	12469888	74119089	170124573	21611788	387239018	1570437	843211	20774041	136406678	147696	30419	3867456	33301808	243441785	101396415	12851168	9804791	10547694	12273118	67259303	9619842	17477641	18998017	207870965	1201398	2390241	16088967	2673602	28625596	15030094	7708312	11976413	91683	5275886	1227116	262313.43	71237	5253	0	1717702	5832	0	0	922426	122219	28273246	0
