0	19619153.17	58108936.02	199425481.87	16828232.06	0	0	0	321824890.26	0	41022858.3	715723166.44	0	2951466101.3	66047532.99	0	0	32051736.67	493847125.89	243690665.45	0	33181218.08	150541596.6	14460282.03	50268507.95	0	1249802926.63	1417114491.8	66322954.12	0	0	1495573383.99	0	16260917.33	35461396.4	13390000681.12	79279834.78	0	466314555.98	0	0	11535011157.54	265892942.13	375362309.29	16606102.38	0	24580280.8	0	91310315.32	1196730801.29	638443581.53	0	1242700304.18	140587233.16	517814732.46	2605488899.22999	0	0	1195921695.11	121363198.67	57467551.12	0	1734286034.47	29455632.53	62657528.71	2418677166.04	604629069.94	0	7047113.76	0	0	19231073.29	6262727093.35001	0	505728326.41	784724521.770001	392230383.01	0	1167753393.5	16794161.12	782129614.2	235520166.58	30543418.2	0	91132254.52	1613293719.43	210371382.54	64790619.6	7578488.63	429230930.57	20643104.78	78820801.8	163420246.43	229144571.55	27657315.32	216748575.17	30774286.18	332576272.49	32172333150.33	544885507.97	1312675647.36	25438941.57	1038261550.81	24586099.26	0	0	102307062.83	67679447.87	0	318480017.36	36882051.59	4154643876.34	391542281.92	55884029.98	26191634.97	98187383.6000001	0	194976089.56	0	16506965.83	17664206.44	4122729947.77	0	34064366.39	119696310.33	355677011	12983622.22	0	0	0	433416582	0	0	68952875	6625151196	2973387594	16560717	469109624.54	0	0	0	0	14788606	0	0	29281047	134057040	478819366	0	202772408	0	0	285886436	42338448	25306755	10434040	0	0	0	0	7873310	45537459	59851406	0	262557175	22866092	39521447	0	49811877	0	0	0	0	0	0	0	0	0	0	0	0	0	0
232501603.02	0	207744550.08	316701179.84	33375533.03	0	15386073.81	47607948.44	10512730893	0	415597953.62	561492283.58	4222182423.66	5231884586.39	62411513.58	601445428.1	108138407.59	49873586.81	1314849745.76	357782293.25	212678019.39	404919601.55	2142256766.49	8965997.23	145619773.85	0	664941011.869999	743298453.780001	125363292.04	170689269.76	0	206319460.21	70851562.57	46406105.96	21787591.38	890366080.550001	143586882.52	215178324.9	1425930708.62	21186975.45	0	694498075.950001	48552058.96	0	22024788.02	10518914.53	1548858576.94	0	15765255.54	812827928.7	345741814.31	56964206.92	1848971607.64	39215046.5	34599076.13	86908658.97	139079782.3	1055418033.43	428345987.3	431448643.13	198764783.06	789852828.340001	28076535.63	87577114.43	0	385166561.79	0	98951587.32	30640141.71	12702755.22	96877997.54	65787580.19	374021777.27	34476405.62	311007160.25	47096480.39	0	1249231391.8	4462731382.18	1202669543.43	1035719019.19	0	0	0	7106829.84	218714468.22	9533086.61	0	0	0	20135620.97	28013034.65	774122582.21	0	14777405.75	0	0	31097420.55	674964788.57	23512830.1	50769937.81	0	57010173.21	33388370.55	0	0	65565893.89	26891960.76	7819822.65	852641622.84	60950422.06	37209910.89	150230991.61	180231144.98	14074167.82	35213018.49	0	367645613.53	0	0	0	27600530.53	0	7731127.47	374992268.36	0	0	469981636.27	0	100587909	577335138	0	0	408653804	319279292	16854446	13787997	165217822.26	0	0	0	0	6336954	0	0	0	0	80033344	0	165837177	0	27288716	0	0	0	0	0	14609245	0	0	0	10417893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642497692.55	155671019.99	0	17710602.67	718435642.470001	21503636.08	383156203.11	185555997.97	830182572.68	0	1176853056.87	6835010872.93	157706390.1	2363235562.07	11948749.5	127999951.11	19199673.25	4747456762.23	41721766380.48	1173774202.94	19137733.99	25714221.93	4131571148.52	185786929.29	747929574.67	0	5420723205.52	5275885536.42	998678249.77	14180950.73	0	648118682.74	8349396.94	1474254425.22	5127041141.65	725658695.359999	416999546.18	324297541.59	11883070282.94	32149818.81	0	892542555.68	60301350.98	27756475.64	297996946.32	269983025.78	620117990.33	8778480.9	0	351371273.93	250213545.6	0	2556632029.54	786724195.45	137102568.24	128808165.38	28390125.14	62705517.22	81154916.4	3075709448.71	718338210.56	0	163694412.26	3197020810.49	0	839924146.43	67711045.88	8214283.14	678313977.3	2245036833.28	2579046037.96	1699157227.21	278823824.79	19553765.39	1374381227.25	12309931.04	10667067.48	19465618.24	9832098712.29	103385774.34	750357311.65	10621662.86	0	63878685.74	125880025.79	877588577.029999	74389666.9	0	0	50938663.44	13767457.53	67674437.52	337304464.27	23032613.74	34267959.8	63776697.44	12629766.78	75029823.04	1624982392.86	267962635.32	19783020.3	0	192121871.05	0	107947236	76866507.45	0	9562134.36	0	3274933805.23	9451119.87	775977025.25	60053420.33	133392141.64	6827671.85	14519747.09	57777205.16	123765540.59	58248672.54	20489031.67	66649934.04	99760294.37	0	0	98997779.05	7192957	0	8185855.52	0	7510815	241019151	0	0	214860284	395077459	43190703	0	103197196.75	22162128.61	9631283.87	0	0	0	10893980	0	0	44558890	943650507	0	17988825	0	0	0	0	0	0	0	0	0	0	8450059	0	0	0	0	0	0	0	64080491	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44705766.48	0	239351512.69	0	6876976.02	0	0	0	33952911.3	0	528896211.11	105918757.34	0	221509859.13	0	0	0	77929240.56	2485904294.92	165395372.09	0	0	644814285.14	0	71558332.87	0	1097000920.69	1592020373.36	37669689.86	0	0	137637392.12	0	21890736.38	0	375175078.59	70779750.56	0	554648236.52	0	0	145848846.38	6421693.11	18756771.17	0	0	96366221.1	0	0	36434443.11	16189728.21	0	417543412.48	82094504.23	0	72201086.08	0	0	9102203.27	119158430.37	23509288.64	0	13057063.57	0	0	46686086.14	15066693.83	0	9928898.61	51865946.54	29244197.28	210947676.67	25860512.8	0	222421988.17	0	0	0	3724346393.23	0	25917424.84	0	0	0	0	38876808.7	0	0	0	0	0	0	0	6852625	0	0	0	0	226487869.5	0	0	0	23773936.83	0	0	0	0	0	0	95116272.99	7685466.13	131898976.05	23048427.6	0	0	0	0	7019957.84	0	0	0	7240097.88	0	0	25992487.17	0	0	0	0	0	14650037	0	0	29419813	54262861	0	0	0	0	0	0	0	0	0	0	0	0	12143937	0	0	0	0	0	0	0	0	0	0	0	0	8618473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28517390.7	26197980.38	379778432.65	0	0	12489970	37626208.75	33485056.67	47548993.13	0	104110750.72	117144459.67	10609651.68	135643619.27	0	8159340.88	0	156032979.04	1929103628.54	48176257.87	0	0	399370215.62	6623988.39	58587710.05	0	742000358.22	468129240.83	1311949180.07	0	0	24521965.97	0	187207526.65	170330336.83	132277727.9	30335586.8	79884161.2999999	1744437451.48	0	0	47644448.54	85614323.38	0	28472967.79	24593886.72	36032706.39	0	0	27976260.93	9794728.48	0	238779123.45	39496386.9	0	31394809.21	0	26706152.75	13784627.75	306508348.22	28463596.83	0	0	864789581.420001	0	81945077.97	78916707.91	0	734698654.390001	146915329.3	276797904.47	120786854.36	32265627.21	28016667.09	2083809383.88	0	0	0	465967320.57	0	37603740.13	0	0	80250118.56	54915200.87	20150909.37	21353392	0	0	0	0	69666846.09	164402693.73	0	0	118214033.83	0	9441954.61	68650801.46	91589725.68	0	0	10956462.59	0	337190734.33	10205392.74	0	0	0	485439569.61	0	277142057.51	102375774.15	79925261	0	6334632.98	0	35389223.86	54684217.3400001	0	45895160.7	0	0	7950830.15	10729081.77	7524485	0	0	0	0	63915271	0	83755736	13652877	38107548	11848469	0	0	0	0	0	0	0	0	0	10806802	0	229022404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11856904	21918158	0	0	0	0	0	0	0	0	0	0
0	33015751.08	0	0	0	0	0	0	0	0	62661208.44	134153143.09	0	16833900.96	35604563.87	0	0	0	40706063.7	0	0	0	67615435.96	0	0	0	49647719.43	21108911.56	82546910.1	47311038.96	0	0	11815044.13	0	0	0	0	0	0	0	0	0	0	0	11416069.28	0	23722213.44	0	0	0	0	0	38112165.09	6566858.09	0	0	0	0	0	397092812.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506549363.39	0	12566238.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358153729.82	0	0	0	0	0	0	0	0	0	0	0	0	90147281.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	313995551.73	0	39062598.51	0	0	0	0	0	7521363.93	82097189.54	0	22403502.48	0	0	0	65286690.16	543858841.32	6336333.74	0	0	30636769.47	0	6453634.46	0	85554471.31	21127045.42	9700204.97	0	0	0	0	759441135.430001	222709148.37	18732088.37	0	0	599953741.83	0	0	0	0	0	0	0	0	0	0	10254511.35	0	0	42604123.41	8019396.39	0	0	0	0	0	59383195	6602518.31	0	0	49950309.64	0	0	0	0	566439755.28	44573131.04	462238744.27	31626081.43	0	0	22046121.69	0	0	0	116946181.27	0	0	0	0	12263869.36	0	0	0	0	0	0	0	0	10613524.79	0	0	0	0	0	0	0	0	0	0	0	35735864.08	109780914.75	0	0	0	7592689.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13713241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17592068.05	17455038.24	39437648.95	31058561.94	34908366.47	0	7588185.69	0	384518090.04	0	42993684.19	6783948	0	525532163.94	0	23303530.67	0	84599843.73	785295623.42	37976777.39	0	8224500	28392525.89	232309417.38	69131788.01	0	87708465.24	1575444383.64	0	0	0	10884932	0	33564632.8	142133830.76	121428814.19	0	0	186225991.06	0	0	22098703.01	0	18490654.34	568001144.78	981406568.440001	9566096.43	0	0	45444189.5	0	0	4286573683.62	80042239.19	6422617.27	84334584.08	0	9364916.93	11426400.21	1232421011.86	6952223.66	0	0	119673559.63	0	11341236.18	0	0	36369556.06	73377352.64	0	97149166.78	0	0	73319196.38	0	0	0	367870231.94	42678250.07	26621090.1	0	0	0	21258475.19	7212531.7	77144659.47	0	0	0	12713619.23	45931268.82	0	8111777.86	0	29703118.25	0	13255552.27	40489158.55	368448366.22	0	23325968.28	0	0	0	0	0	0	0	8487948400	0	19718569	45029070.07	0	0	9913352	15752758.98	10284508.05	146190605.89	0	0	0	0	0	49972004.67	0	0	0	0	11524400	51592500	0	0	27473000	63647400	0	0	0	0	0	0	0	0	0	0	0	86680200	1469541900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27684900	0	93044200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1469330912.76	14513919088.4	461131148.87	251290956.69	305767516.99	300276055.89	115814253.26	44402061.65	0	25688176.97	2840354244.99	935687425.75	4386391457.99	14670360273.59	52332475.29	2382008815.2	546952811.29	192973495.92	8529120710.9	332427282.69	531143446.94	704492373.12	3603103818.04	56093918.52	783967730.89	0	3909879791.16	3727862424.8	386363695.08	289909416.55	20516070.15	1348238060.48	153960764.69	177552579.22	132319111.63	1026526090.42	371071793.9	363055150.94	4629521780.61	408245523.36	0	2186382393.8	244357366.78	13459543.64	72480348.11	17384685.07	4686855799.31	0	0	769027512.809999	1995043170.32	68008868.1	8908772529.47001	727877415.74	87934192.39	163133497.24	393851013.7	1718009049.97	434362944.69	571647010.04	1818509520.06	1651881553.5	191730391.05	394129988.83	0	1706574739.98	60634115.27	235310825.73	93091706.49	72470830.52	263423126.91	682953130.76	1068507597.08	734456622.94	980095322.86	24062497.7	9434934.39	1320763168.18	25284544744.23	4551773771	1669975930.38	12660603.53	8059157.99	52675309.73	26182084.56	671134014.86	45828423.85	45917537.09	20033223.84	119810709.41	75119682.45	236256231.6	548755085.79	87052446.92	43549598.77	84372334.82	36198450.37	292697969.51	4495242292.09	141768990.92	78481315.53	9450599.83	249145554.1	12578219.64	72297276.94	35758732.44	36048281.97	12253724.21	24563495.82	3802813455.5	170500234.42	1443525675.48	208331947.57	209488082.12	146484594.89	339446510.05	7507501.77	476525122.74	33076186.41	29509806.12	29996606.65	120596525.57	9384784.33	39072008.15	248089565.28	0	0	828354195.97	0	323202253	1237229254	0	0	693060749	1837428798	90095477	16416029	255068950.83	0	7398755.26	122595820	0	16485711	0	36272419	0	12562557	272842014	74511457	1192672367	0	35093625	10267616	9138186	62396982	34389182	0	76385431	0	0	0	96516779	0	0	18631980	0	9105155	0	6750484	0	0	0	0	0	26405436	0	10736012	0	0	0	0	0	0
0	0	0	0	0	0	0	0	30209561.97	0	8864039.36	0	0	0	0	0	0	0	8015162.73	0	0	0	0	0	0	0	0	34227105.35	0	8875572.33	9551663.89	0	0	0	0	0	0	0	0	61358811.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8033661.35	0	0	0	0	0	0	0	0	13743356.7	0	0	0	0	142245945.68	0	0	49310640.93	0	0	0	0	48033527.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24355583.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
