0	62516332.28	90312194.8	0	0	0	10118953362.4	1369706949.8	1275213920.61	2421198874.99	5212449662.68999	36260551.06	445657954.57	50784100.79	109117835	29277631.28	82726647.24	1452250808.47	285556763.57	117700285.06	233350000.08	1390857560.77	7686049.86	36750889.41	422468392.13	811340913.95	130368351.78	71074589.71	0	218310595.41	129766092.86	13845373.18	2032132907.84	269819053.81	0	183288112.79	964121780.700001	0	217674998.96	615709994.09	15143237.16	594471426.27	35211108.73	0	348518339.27	918691212.530001	7752586.89	0	67601935.72	1002706286.45	27104972.61	1304659243.71	26101725.35	144335786.56	405360117.18	77651515.29	755457826.92	569459466.77	48140485.83	1118299655.35	0	69511581.35	503711830.64	0	481245803.78	0	221122671.53	15389219.88	0	8164693.87	100451601.8	59407062	485948064.05	345133651.69	38066418.24	1236449740.66	3492461008.21	1369970568	725942979.34	88081317.15	9399321.15	631325079.02	15044555.69	0	0	0	44334287.42	0	1152349183.2	1074286864.26	0	0	15194500.76	0	42012295.86	122849350.91	0	17521652.24	12820728.27	44206081.22	64113259.56	31575285.1	31278029.8	70649802.69	10707767.73	0	0	74112588.57	0	0	0	13894101.74	173712027	0	0	277302874	635789214.5	0	36409647.19	11347531	31826106	276155144	0	0	8942329	27896155	9950750	0	0	0	23257436	13655945	0	1079235456	88324437	15054403	0	0	94128175	0	71110906	0	0	0	15669810	0	0	0	0	12866829.07	88751925	283493564	0	0	144315763	0	11532227	16669375.06	0	1821578499.41	721081499	0	0	0	0	0	0	0	0	0	0	0	47039460	0	0	0	0	0	0	0	0	0	0	0
172708788.87	0	753911791.179999	37281845.88	8568439.68	0	916524747.930001	1356196363.63	7815701937.96001	307985346.62	4114827173.25	15749496.42	182954517.55	33355618.33	0	68805393.0500001	4499350094.95	39166342664.09	816008324.539999	13993177.96	79871327.9	2308639747.81001	120103463.46	534677047.08	6208085005.2	4749393187.20001	450472346.4	19888773.08	0	534721249.67	1855077652.8	5582681854.8	815587728.99	323517420.74	27462546.41	423379010.58	9127981555.34999	11815190.32	84209669.94	1571110428.36	0	1145608466.6	221118489.87	84716132.1	182330296.23	984516436.01	36657153.08	32748706.87	18814228.9	651863923.17	0	2402479270.92999	531246253.31	152407331.57	152290354.94	28550745.96	130901811.84	3817623984.81001	369833351.37	16867023.61	10326714.98	2555750923.09	2078496799.26	0	958072920.949999	25297639.46	830997982.830001	12249296.7	0	2623229480.48	2432282009.11	1610976752.8	350910439.219999	1585544604.33	398250090.53	23419905.32	10994272212.98	149597272	514708835.02	43569723.49	20703499.63	855637456.540001	115313209.85	18203381.27	0	325175934.27	183126339.02	0	427995187.09	299742659.479999	32493122.19	92712052.6	225829812.86	11203201.75	365940839.46	167672053.95	109958647.62	0	141836347.83	9995662.77000001	0	82461112.4	258526522.56	16017434.21	544929151.18	0	17657244.28	97405971.2899999	15645771.31	0	9515438	59626219.73	839078258	0	0	45005714	41351423.9	0	12220775.33	0	7889566	0	0	0	17439908	24368905	0	0	0	0	0	0	0	190394099	154631783	22456662	0	13774942	68270302	0	70652901	16382176.95	0	70556960	14061992	33564963.63	35080662	0	8835383.45999999	0	109711030	122197661	0	0	7902959	0	8163980	25955318.25	9158933.06	409523045.090001	267353028	0	10671156	0	0	0	0	0	0	0	0	54658631	84068467	0	0	0	0	0	0	0	0	0	0	0
11526890.19	485813765.61	0	0	0	0	45508812.95	97740011.57	233433715.76	18645655.46	766236356.860001	0	13707189.7	0	0	152637130.57	434368044.56	3406266863.51	146704723.95	0	0	592775908.919999	22873034.53	82138433.65	1178796566.35	686910732.68	1560394496.64	0	0	60575512.86	115187416.52	396143248.76	101886357.64	62071759.77	0	98512945.23	2610902933.35	0	35948919.84	97498498.1	0	99634858	24501646.37	0	75491270.34	58159798.94	36280275.39	0	17177530.48	41813795.2	0	634291433.89	69455497.64	40851739.47	18652251.76	0	8891821.07	580001451.42	98043099.63	0	0	1888974429.89	465650575.69	0	156438176.25	0	522345263.79	0	0	190623627.6	137821921.76	171771374.88	55804198.25	2369951063.16	225184408.47	0	608831764.59	0	162392226.41	0	28652495.53	44667070.95	24831816.93	0	0	70251400.28	42205199.24	0	108059728.9	414631782.18	76586297.95	168910353.03	33276026.98	0	58181539.18	32633668.69	73691967.97	0	358322594.42	0	0	53840556.59	28892532.32	0	400132689.56	0	0	115933500.14	0	0	0	68626363.89	243499901	0	0	26704271	0	0	0	0	0	0	17987202	0	0	9946826	27717643	0	0	0	0	0	0	61611789	33462903	0	0	0	96038919	0	86036225	0	0	0	0	13098203.14	0	0	0	0	0	28886735	0	0	26195364	0	0	0	0	59928678.77	138684118	0	0	0	0	0	0	0	0	0	0	11184372	18725396	0	0	0	0	0	0	0	0	0	0	0
0	31991521.42	0	0	0	0	120575808	37406063.29	37670068.85	0	113084239.81	0	0	0	0	15202621.81	13500293.37	33095989.09	0	0	0	70426678.73	0	0	98083757.77	197999569.85	0	0	0	49337290.8	0	0	346901106.71	0	0	0	95030174.85	0	45611983.93	310362041.45	0	466813052.33	472528921.53	24427965.76	89977729.8	15939077.31	0	0	383358301.64	53018606.02	0	151351013.92	31158503.21	0	36405851.52	0	0	24141785.33	0	0	11527548.19	0	13538835.6	0	4142009447.77	0	215882880.43	0	0	0	0	0	175468802.87	113412957.93	0	0	936300525.5	0	171731577.22	0	0	37755394	0	0	0	0	0	0	142208551.35	251998924.43	130942684.44	0	0	0	0	0	0	183170320.63	0	0	0	282868272.58	323460825.85	0	0	0	0	17991838.54	0	0	0	0	959205161	0	0	18290183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9959434	130354612	0	0	0	28443214	0	9686954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49031635.5	14454533.29	8604236.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	28484854.67	59270422.22	0	21703522.29	0	0	0	0	0	0	0	0	235087267.51	13672701.09	0	0	29423950.09	41577245.63	7986187.89	0	0	0	0	0	0	79552269.26	17590093.42	0	0	0	28062018.54	0	49127614.07	0	10237192.54	0	0	16086862.87	24338346.73	0	0	0	0	0	12396104.19	0	0	0	0	20226041.6	726963081.05	0	0	0	0	0	0	0	0	8942336.25	0	0	0	0	0	0	14871517.91	0	8508922.11	326892614.69	0	11331115.37	0	0	13239378.02	0	0	0	0	0	12956386.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	17632544.72	0	0	0	0	0	0	0	22479037.8	0	0	0	0	0	0	0	0	0	11772476.81	0	0	8734309.63	112041435.7	0	9582861	0	0	0	0	0	15991237.22	0	0	0	13531806.79	0	0	0	0	0	0	0	13442623.36	0	0	0	0	0	12782035.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10533384.09	0	0	0	123323050.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13474118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12878482268.42	271158601.36	38381420.08	348179871.97	593274233.89	8506298.77	0	2564861318.55	2598564733.35	4374012943.92	35789343563.4	54990004.37	2128948255.36	285098649.77	532598368	10635057.55	184158752.25	6003707842.44	353373045.59	617241514.58	715253533.839999	3108807639.43	65053782	521803420.24	2542619806.26	3099275651.71	121721659.81	239874080.01	25546481.44	2158451429.19	96206413.85	364349981.17	3815856378.55	417716044.08	297131729.54	330769552.78	3426919883.66	81960089.11	263708222.73	5204517472.87	0	3309519052.34	276614964.089999	131003371.62	531940741.72	3681090216.2	15601237.88	0	71213721.52	2052220109.58	114369434.59	8344440333.85	869161676.5	84744865.5000001	315552418.79	296834635.63	1858740107.92	789926459.100001	868027724.9	2558628189.72	57003159.97	291696422.06	2572037175.98	0	2949776816.55	28083548.29	2111676439.3	165769140.4	38311991	74949087.1800001	372531396.71	600088077.41	1864880839.29	1508522670.64	130309111.44	1846821080.67	24429672781.76	2986175066	1391164021.07	654449740.72	52747459.04	459171862.18	131554448.18	120821988.69	41952240.63	103134101.51	112598685.62	0	1017765229.04	2247306367.08	52621122.02	75390908.12	115790271.14	0	56650110.96	23332058.72	0	25665405.76	39059134.86	40838231.4999999	17863951.5	626714919.19	416101225.66	132922714.58	61633104.94	9422118.9	71543677.53	326014852.49	22258342.65	12984680.04	0	33504675.61	2471229781	0	0	1147397147	1509634141.05	0	75588641.86	42064482	66753845	513055917	14331983	0	36455521	183061084	0	62056516.89	78987054	0	25081331	102163433	37709042	2180514524	306560023	60638405	0	0	286060388	24685588	147849501	0	9478359	7975544	40129113	17891218.76	141691573	0	9211408.26	30359429.93	687769919	728092762	0	0	69662260	0	266516730	22358111.92	8142651.24	2158167184.61	1666154003	49017276.57	0	0	0	0	33765422.81	16275577	36870683	0	0	0	9961307	0	0	0	0	0	0	0	0	0	0	0
447551418.02	302915476.64	71782288.8300001	96144185.42	60687963.4700001	10844399.87	2230484365.83	0	1043664599.76	740662023.36	16535927886.67	53837493.23	800240094.14	158153468.25	12340806	0	193834309.6	3274676241.97	407233562.55	233918160.42	301433570.98	1014378733.61	23938013.78	546913538.509999	2735707596.92	8889470847.16001	97151152.8199999	105312616.58	27900681.06	3102071356.31	35162549.67	124044122.32	3628223840.12	520509999.910001	93412274.16	286380756.42	1705236378.02	94574382.82	71436003.94	8156388212.32	31662900.26	3616471588.42999	262962637.56	265287981.65	306979865.7	7108614144.52999	427345988.45	19539335.66	39614637.06	715191659.859998	46430418.0399999	2455024800.15	1671122459.69	438761565.63	544330327.36	130166901.44	734752330.65	387838056.67	130873833.97	33064143.26	0	71199947.68	651324091.59	29248338.49	1256233455.85	99423741.33	1217708121.17	60471221.59	65713015	75618333.33	64285083.75	391102632.83	822705185.88	969790727.68	183695373.14	62265712	289307814542.58	495946592	964737132.460001	78793455.76	12800054.95	1712177476.72	14375362.04	27548716.97	32780978.02	0	19279766.69	73612852	567529206.25	363904401.38	32972718.23	13286385.6	206744418.28	13664668.4	31128111.54	24212366.9	0	22976150.39	8012891.03	38399710.95	45377943.52	108505688.79	180086164.08	28014544.37	25086443.58	8860659.76	15703960.52	120393476.75	41738022.76	8362312.28	9284092	34724886.53	1556642464	0	0	707018706	51337452.91	0	61671279.95	20955192	21951398	384601660	0	0	16661348	164156203	0	10991461.78	0	0	0	30140160	37159568	1417718901	140914779	70244522	0	0	88144739	7961829	22657093	46110074.15	0	15932476	16394904	0	0	13824758.84	47339050.97	0	362423323	583073232	13171709	0	0	0	234440720	53076409.22	24519190.8	554614591.73	77068097	0	0	21769916.28	17382924.82	0	0	52792244	0	0	7576916	0	10950556	11514696	0	0	0	0	0	0	0	0	0	15035523
716901353.69	8207071040.82999	225718212.72	262672598.77	85048330.11	0	2334660488.39	3677999631.03	0	275270372.96	20336406544.23	46344404.6700001	450026275.34	111865717.27	0	46989878.79	1550097832.52	44209115818.21	710924174.550001	37240849.47	121339822.91	4196160956.71	162824861.92	684458708.22	16105467363.09	11440802157.19	526529300.7	29426648.55	0	22312840988.22	195819895.27	935893228.8	21570479062.06	1185226184.11	92558987.4800001	3995114963.43	13316707816.92	30360115.28	739026258.750001	6935616557.55	14275289.63	2719681930.62	572064230.36	136367800.94	296239176.24	1621151157.59	51056953.69	9401243.84000001	44152656.42	1890704290.83	22989304.62	3953941694.69001	929925549.13	234696460.46	364761712.06	202443254.01	161752331.39	1928622140.15	408340971.43	53235242.86	35588824.51	528559598.71	2233299953.01	13822531.49	4990860460.57	102749096.8	5981592719.69	46997671.26	0	569618974.15	504577208.660001	1206723536.18	3622476456.56	2552758575.11999	465457032.919999	49259982.69	28616711925.05	263541830	711021470.42	36624539.66	47864544.26	2443630126.91	172345375.09	34816057.62	0	59878910.8600001	232627738.12	14354663.41	432661685.59	917878758.460001	69461641.06	66067600.07	162051128.53	19885417.79	100011484.4	134259977.26	32867423.17	0	55578229.96	36357968.72	133334245.99	210889753.04	1259829254.84	40970815.78	293761999.12	16120631.87	21796447.63	217997515.39	81228931.17	24724720.56	0	66564393.22	5306240169	0	0	146386803	34756206.1	0	17614479.88	13062250	12394372	21913168	0	0	0	24317346	8821998	11793768.36	0	0	0	12954758	0	550111842	445875807	70277303	0	0	677959056	46467167	108396002	51939524.6	0	8191289	23262359	13268739.09	0	50908368.18	20382283.7	30014863.22	173262195	320631071	0	0	19041200	0	0	400860091.99	22922018.2	601133549.54	936745539	0	0	11280883.42	0	0	14687258.72	0	0	0	0	17073142	55373471	42519369	0	0	7701471	0	0	0	0	0	0	0
808411709.54	79798023.59	14301824.74	59249604.06	0	0	3316511959	1384949218.73	604353354.63	0	16886713637.43	0	783877272.85	263398240.65	0	0	31952673.62	1116635107.81	156118077.8	83044174.73	496072857.94	1473768247.47	15798960.89	166913059.54	976598508.62	744067686.41	138870338.44	112954321.34	9707683.39	216860497.78	0	23254695.83	2084491048.07	62392403.69	8899264.06	107551109.59	1220109978.13	22205707.2	10620290.82	5559632258.26999	0	4395090278.99	10152418.32	15279052.13	16925205.7	1455288112.22	0	0	0	168171005.36	44809514.54	1591408699.4	120162458.84	95884948.38	21900244.18	178880020.11	1463866231.4	125891434.08	42693373.82	384718752.63	0	28345447.27	641702345.86	0	144639469.23	0	96206447.44	49847674.89	0	0	17877599.41	158238272.81	285516265.74	310100594.81	23952046.94	147560798.75	8854050013.01	335233042	234098323.55	0	0	580408205.87	0	0	0	0	9713307.44	0	8140080.57	68638569.85	0	0	8634413.49	0	17242012.95	0	0	0	0	0	0	129059930.37	9850501.03	0	18399273.36	0	0	9974558.49	22891569.25	0	0	0	94338010	0	0	0	1104558164.36	0	0	0	0	45509823	0	0	0	12834556	0	0	0	0	0	44541818	0	149053294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7508985.83	30683832	143200576	0	0	0	0	18407489	0	0	289784070.62	9442359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
