0	67086440.66	22507848.37	12359398.04	11407568864.6	493615853.55	971496384.36	3776228810.18	3680981829.19	15644010.58	906795791.490002	161156575.08	29329565.92	1499022670.43	444314508.15	146343780.3	462045887.18	1903210635.25	11740779.49	21020769.82	472401214.52	866311789.82	142446998.12	84858537.17	0	242575579.84	20031816.38	30689505.35	20864563.88	684407859.4	99612455.43	271137767.9	1534683919.36	12620353.24	498012651.72	0	599593465.02	51535180.92	0	25132898.07	957894433.92	0	0	608355316.34	107006598.57	17072827.72	2425410741.22	32953417.24	76798129.44	54708770.45	68361749.93	75862247.02	829806269.87	445621867.75	126088401.53	693267327.289998	21615030	40224823.14	858073247.680001	0	340320169.21	44109667.58	82184475.25	24887699.58	6727673	10569876.7	73490555.02	45128181.64	410864195.56	432296415.87	27960299.63	220717628.21	1225435409.13	3805737645.97	1042054127	691821704.160001	0	17056721.34	0	253539010.81	13889904.65	0	0	10577327.64	83365051.61	586536736.9	30228409.06	721116847.16	646107630.55	0	7068284.54	0	56952541.61	47271941.66	23782398.72	0	10348936.57	22466254.96	0	9702043.97	0	0	13091507.89	51668839.36	11774770.86	0	116540988.64	22010229.06	0	0	10604881.52	65240276.67	566231053.96	0	0	237307397	0	213995785	0	0	24455904	74201330	52048716	0	7314796	36676381	0	0	603943462	855356139	132053886	16269339	7258528	110511442	123883934	0	0	0	45071609	512090265	0	0	0	0	0	36414637	0	0	0	0	0	0	163706491	0	20698540	0	0	0	0	32205437	0	0	19713009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
143922725.34	0	561731286.94	11640977.2	1027890073.67	975265097.070001	6538759849.09999	118171351.14	3062238498.75	13064512.08	111364939.03	42730548.5	3994899937.35	34489749138.69	778760938.49	14416918.87	19450264.57	2442869880.04	84315449.7599999	552416480.649999	4783682355.23001	3837119372.56	827264008.92	20150761.93	0	447031782.76	0	1115092998.51	4200349615.96	936384762.38	300776441.86	279822738.63	9349862080.97001	14654050.48	1256031026.77	0	878202113.649999	74392359.18	41818451.04	108156821.07	469935295.24	32631087.52	78205070.8999999	360152241.46	257752761.77	0	2166317665.02	696954454.84	0	106704120.49	217011405.02	25141261.99	81704813.65	2883200916.05	532194276.84	9531420.82	116824765	2330054359.43	2664643443.36	0	1139775233.23	47098806.65	14972734.02	10017628.93	0	2159039696.57	2208286049.45	1282059699.19	73861479.49	249609396.08	37623786.64	1173029211.84	15591829.74	5938590390.22	154935447	480288143.16	0	62732184.78	105034899.98	827666636.38	64822381.06	0	31224837.76	320045511.2	181106197.93	8826760.99	80995423.7	279918625.59	292192516.84	17976366.07	53810618.07	21766056.43	67629732.8	310205888.07	14076363.8	8830029.58	0	150357752.44	37067286.16	110132003.13	0	6589772.05	0	587729034.96	525514532.55	0	110368762.89	18537465.16	8950488.93	11623166.03	0	13492115.87	160701941.65	9231293.66	9765452	544619451	8207958	54501338	0	0	9750339	0	13035592	0	20621530	14872450	0	0	178213730	439867990	111095038	109850727	0	150141894	82993515	24073996	0	7830664	73351186	123483666	0	0	19606894	0	43619560	704962241	0	0	0	0	0	0	34624353	0	0	21034479	0	0	0	0	0	0	6268074	0	0	0	22301415	74197201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7857817.5	360234315.53	0	0	35379431.54	101962552.56	134434764.26	11377323.83	176375297.66	0	0	0	153438106.05	1803488474.2	52628152.91	0	0	507410926.63	7775778.42	39076872.49	770923851.78	320456496.89	1140395526.62	0	0	22503345.34	0	92723525.77	172638868.82	38544436.63	17956876.49	65248901.53	1549358776.34	0	53767654.51	0	44695380	48113597.12	8218321.08	16350196.62	31651727.93	8933787.6	12848063.74	14706515.38	41232432.84	0	262357694	49813924.08	0	0	63050074.47	6662315.47	0	288469816.96	53557182.85	0	0	1307487427.55	480327481.55	0	34836768.01	27907903.18	0	0	0	139621824.29	73534542.48	111555924.87	103095551.28	22025332.1	0	1212732994.63	0	262868363.3	0	112460696.44	0	87596952.1500001	65951761.07	24798454.73	23144057.86	0	0	57174156.91	35702845.68	0	76663273.84	92271963.81	164032582.74	41793395.65	93763084.76	0	15686991.71	28769514.52	18972635.34	0	0	29783447.93	49562831.63	234812070.99	0	0	0	285609625.25	457888931.37	0	102392053.34	19391936.61	8242004.42	0	0	0	29702894.71	0	8931881	62596560	0	0	0	0	0	0	7388941	0	0	21604804	106811993	0	22823298	35043713	19537856	0	0	10022205	12420060	6281905	0	6563253	0	10086656	0	0	0	0	0	134630468	0	0	28506806.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10597489	0	0	0	0	0	0	0	0	14076373	0	0	0	0	0	0	0	0	0
0	0	0	0	0	29696207.49	54975012.99	0	0	0	0	0	0	44515458.89	0	117675511.4	13909759.87	0	0	0	38602065.6	21990929.7	0	57369013.24	0	0	14456776.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13496841	0	45756325.2	0	0	0	0	0	0	304961022.37	0	0	0	0	0	0	0	0	0	8941346.84	0	0	0	0	0	0	0	0	0	780276225.12	0	21452617.89	0	0	0	0	0	6858539.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404902542.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11699922013.74	441201488.99	180430103.72	19358616.15	0	2000541233.48	1973543788.56	2711347880.96	20264813583.71	121315885.12	1891794286.71	257361486.81	184633862.86	7311448424.55	296225153.34	355853053.95	670271759.320001	2883663926.87999	40313707.13	500333555.13	3208455883.93	3966464448.96	225328517.41	242690044.68	21456238.53	1882317811.84	94192573.71	170921193.5	110847312.82	3662730163.23	321222809.2	261932861.92	3240403883.94	260700880.54	4496973667.42	0	2747102301.06	320711805.53	85767105.17	24315312.94	2873809926.04	15399008.29	45016930.78	1049391985.29	1388582866.14	48902643.9299999	7701899481.9	687509258.570001	0	54459930.89	210337350.47	227615027.01	1528920931.25	548187500.72	1263097166.7	1654199935.31	194965318	337068919.55	3182759094.96	0	2007314971.48	102786781.98	143356543.59	250009131.77	39774223	61849077.2	275437398.81	413096677.6	318612871.7	1213069136.15	403372548.9	760101702.61	1382650013.07	16211972402.43	3604730500	1318081722.81	0	51956796.72	48628758.38	531261912.81	120478891.53	36274141.49	278062159.01	130566278.1	97976157.07	910198485.250001	16541345.59	772184922.36	1562142159.54	78197533.16	103016028.72	136198703.51	200799705.11	44498090.32	107013641.57	7160253.13	0	168205867.58	27233872.97	54879488.43	0	7275472.39	25869051.25	1361606051.12	65714126.75	87499217.12	157476559.49	40278017.39	45671100.58	22101788.67	21949996.57	18212282.76	409479640.02	7375026.2	8708338	1771643834	140577362	607356587	0	17552084	101018794	49824454	277166532	0	38594709	231794814	9143401	0	1150560045	1217883787	250232965	373252443	13151266	204683934	537922811	9599080	7906286	104650362	113683194	320087923	118559060	14946879	0	12125241	0	241750403	0	0	26264619.05	0	6767423.61	88585844.14	1332207511	12105453	53739572	61037101	66070714	11654562	45321992	33020893	0	0	107945345	0	58251055	54670056	0	11704560	0	0	0	175223322	29242529	0	0	0	0	0	0	0	0	0	0	0	0	0
251712803.56	381525969.39	81604202.88	130134464.85	1559053198.32	0	1083591964.97	717373697.389999	9967156855.60001	22801459.98	621948669.97	85184770.94	169963273.88	3545676536.7	518814545.74	153144884.18	257257011.33	1058515794.33	54242941.82	364824636.38	2824009110.64	8228428816.77999	141589409.78	121130475.9	27301385.62	1297649974.59	35095632.07	105012481.48	275610645.41	1981398604.88	503438106.81	280324913.46	1719370255.22	128042520.87	7737830857.96999	6580865.08	3240387665.78	182169717.81	285295472.47	19635657.59	5101764542.65	148561303.29	0	738362510.25	193182223.69	27908067.45	2092748073.21	1677450934.74	6891392.65	337834689.82	407793502.320001	81388130.44	427214041.62	233145898.7	182119392.11	14558822.69	168419385	109515027.34	961963165.939999	0	1159443914.99	167607711.35	40395313.98	53945855.1	7750219	50631997.1	64246364.89	459504825.7	59422196.01	619439223.049999	222681436.5	874114161.57	31877532.66	213736985157.34	505697671	517838701.22	11583139.13	17281005.84	16631921.28	1474935849.26	24942530.26	37138329.71	49491221.16	8912076.69	29121166.99	49433572.3	12054927.39	322359989.7	461547432.96	14367777.81	15585005.35	106291715.44	59243471.42	244529344.11	86909743.29	15325724.43	7039209.51	49095365.22	6274984.41	22018506.8	0	22545296.11	6022963.57	918509190.46	29923662.2	16705531.11	104343991.69	38895968.14	24953257.53	18038831.61	65098942.37	10448775.16	230223713.64	15777044.79	39387736	1056305017	7825931	545887026	0	43703107	27372915	25446991	238599999	0	28192791	133967297	14961131	12640575.28	840894625	341847953	427149691	92165242	0	222576420	323280515	0	0	0	134053057	441401537	20053916	0	0	0	6569475	75997845	0	0	0	12990897.94	0	7726157.09	59808053	0	15833873	13502698	0	0	7193615	29546391	0	0	5909147	17976276	0	0	10805359	13354686	0	0	0	50224065	0	0	0	0	0	0	0	0	0	0	0	16054045	0	0
398503870.69	7848582690.52999	262529911.35	102141838.59	2043197218.76	3079081868.59	0	206156503.74	5409417550.23	29235176.88	360555522.44	105585509.89	1340500368.88	35258490628.69	970565626.71	28902215.93	76827161.5500001	4856680790.29	95384028.8000001	790221669.76	13363705765.32	7538367816.63	1202894524.14	61736496.42	0	5111798385.35	20481613.32	261406280.8	817063992.87	10139786574.62	601980570.74	3068128401.5	12252959770.77	57881777.87	6196939766.23	0	1777254001.95	439793063.69	124458655.89	174219668.14	1181671399.91	182969469.88	16317855.42	767896779.9	238327534.75	7299909.75	3993577064.94	773373643.079999	18175069.49	223727265.49	414066682.72	297358774.1	114493929.83	1624382701.97	608617492.47	65258270.74	532383247	549441355.82	2040024331.98	14195767.89	1891063968.53	55470087.35	25365639.51	26374448.21	0	464779553.41	328303639.77	1257336795.79	192002175.81	2512260202.42	18608712.33	2149105870.31	40452359.82	15707401875.65	215435352	784378670.11	18119753.16	35871004.47	91365425.82	1985263315.85	117198831.36	10167262.32	242292338.87	67758948.34	151549842.21	13699606.95	101786166.53	610595516.61	648691574.48	38142485.1	35822466.06	88028295.29	182590656.27	185222265.77	70416961.3	17510479.97	52671381.04	71104021.48	25560967.31	46266278.55	35767609.17	10740728.93	20708003.27	2168562044.71	197521134.12	14998695.52	227641842.83	137465259.54	19610196.64	60578958.54	8801098.5	36594983.51	689457920.13	19114296.85	8507757	2039854148	24781472	56569730	0	6785740	11648478	0	19651642	0	19943321	26394846	0	0	316149857	684308081	101963607	293326844	15728640	143652290	276794145	0	0	0	139033420	219725124	0	7877695	0	0	29130334	318532661	0	0	0	0	25691299	7890186.85	39063843	0	8321315	0	8140605	0	0	0	0	0	7629355	0	0	224617542	0	59344746	0	0	0	55073113	0	0	8851105	0	0	0	0	0	0	0	0	0	0	0
666987447.67	40848819.52	281232380.01	0	2740169608.33	1538784747.81	398696829.04	0	13022972825.01	7880896.8	580110737.23	168179670.68	29671038.93	1470706200.61	194504579.23	50747542.21	483906315.09	1196618256.93	7434565.38	162175894.44	1331677900.18	807149190.8	128368464.7	142010100.42	0	419675696.96	41005720.61	21456369.81	0	1195918435.7	58809827.08	47923066.6	1472969342.5	16520359.58	5158746006.15	0	3271078680.04	0	35833185.42	0	1588650501.94	0	0	142867119.69	68571598.71	14791170.61	1948927367.94	114754750.94	0	27692099.34	11850102.66	130955802.61	1264444705.85	182011729	50786865.18	163965541.07	0	6446105.87	234253967.32	0	97709063.32	0	0	61622309.68	0	6524394.08	13948007.23	232229277.45	6204049	157173329.44	22204019.32	214105917.64	121352360.67	6257812115.12	752766143	91752690.4100001	0	0	0	610796771.08	0	0	0	0	9642222.02	943079743.35	0	9004956.29	35285493.19	0	0	0	0	0	0	0	0	9255122.68	0	0	0	0	0	135543882.33	0	0	0	0	0	0	0	0	140211530.74	0	0	64633829	0	0	0	0	0	0	37416381	0	0	11643242	0	0	176325829	12648660	0	8111544	0	0	0	0	0	0	0	154520784	13588012	0	0	0	0	17104153	0	0	0	0	0	0	6816308	0	0	0	0	0	0	8968642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4823473450.78	5149578095.36	1262554891.36	125464886	15738585244.36	30326053558.96	4691736069.8	6114463185.9	0	512577771.33	3571515638.13	539824631.310001	9201724791.75	68984308555.76	4987333562.66	1027801503.69	1107679907.56	19399912469.69	595839541.02	4847936974.91	36670436736.6	44008569643.81	4227697934.2	1060322815.83	68752843.06	139550381077.94	293549017.1	1444724836.61	5595008581.9	26585002412.63	3015748948.33	3466464110.64	26413459034.8	241972524.77	109204219893.98	0	51368696443.01	1424274181.88	1000035821.53	255383891.85	24285822771.76	247834758.63	132086761.15	16212889022.91	6000059212.50001	333694092.97	31320694650.19	4996673815.28	440482971.58	3707676823.71	4542675991.9	3888525989.73	3200588569.29	12331121740.91	1652571241.34	2022574185.32	868483440	2656760974.45	20392213769.19	103192686.44	9575530117.42	1828188815.55	435335894.66	341672094.71	95969507	2402644923.97	1185648008.02	4586145233.33	1961938666.88	16340689968.91	350826276.04	11766616584.78	866244404.660001	254450734117.17	2761270190	8907563878.24999	149737020.05	349425257.17	275049744.66	26664741046.37	692239133.03	154201236.24	804632012.539999	367014849.54	873104501.33	347786095.52	444810599.55	4520775927.12	4812833638.44	1685712324.2	197194950.33	173594702.32	1707161500.42	4080630512.08	1069045170.82	1919347676.47	981899821.110001	516841362.67	236999698.76	262539203.47	125888471.66	190035504.19	444627050.84	22766805259.25	859029077.81	1119403063.37	925747972.1	770080724.18	370464368.75	1624547462.18	356064534.84	462734799.5	15299216519.69	191735970.31	211904821	18262843290	1950949987	4411365562	28549466	19811123	412585571	364698251	964374160	0	153179675	1528123636	0	17390169.08	14402610885	7689835968	1830300741	1517189491	565991662	1996596671	2112545956	165787569	2222930964	241458339	745408070	7564988078	1871551731	54506722	0	1181214532	914974438	3541684607	0	27025303.31	300020713.58	100719448.76	95976494.5199999	17305500.51	2292869907	12669716	320451828	279025563	167369032	23171256	346072995	147095113	370728536	1047389878	337899334	526250936	67005016	15173452	148782111	1540076082	0	0	33765054	74428024	39372383	0	0	0	85536695	0	0	0	23135867	0	0	0	0	0
0	32172235.12	0	0	80835516.62	176919441.79	222839524.52	0	57543306.85	0	0	0	28242197.24	998296057.27	0	0	0	227348624.82	91850002.53	0	1228739185.35	279442312.87	48595752.14	0	0	18293139.72	0	0	0	330316681.57	0	8536282.61	399805216.93	0	12366279.84	0	0	7846220.26	0	0	19207530.55	351001241.44	0	150139144.41	707967964.99	0	1244940300.47	0	0	0	0	0	0	128088228.52	17126081.44	0	0	0	168825097.85	0	0	0	167432529.85	0	0	0	0	0	0	0	0	93133623.42	0	835645143.48	0	26939650.35	0	0	0	14619470.88	0	360980428.47	0	0	0	0	13474868.86	97997824.35	6492526.16	0	0	0	0	6407645.17	0	0	0	0	0	0	0	0	62726315.15	20923254.61	9308153.93	72287526.8	22488741.93	0	0	0	0	0	67475296.97	0	0	0	96416965	11691704	0	0	110692647	20310046	0	0	21528553	563214238	29325233	0	20486692	0	0	0	43232203	0	12948313	265409493	0	9417777	0	0	0	40614205	0	0	0	0	0	0	0	0	0	0	35710117	0	66446667	70231097	35800211	6710900	112615870	0	0	0	0	0	0	0	6052420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
