0	0	0	0	0	0	38863573	0	0	0	0	0	0	0	0	0	29078175	0	0	0	0	0	11659587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12276809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14317088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	4309062118	310991231	669199741	2001587715	981846057	4545446	3741663	27816063106	75731772	1642729095	509980940	665002309	102443023	64930818	14744194794	29426483	931110678	325973010	286104420	106683075	1076231153	296730949	35608988	103657791	176490128	107607272	0	598180788	166760338	6601274	10987018530	1445907124	52509721	124103595	263177899	9756408	159784900	445867143	1910414709	399088397	1015685666	224920055	7795714	149394130	52564624	0	6340143	184674843	32679944	5854104	3561736	75271525	3850390	19696641	0	0	30509654	10625101	35514895	76583536	102258204	10954156	344540057	23779711	22747302	5875339	22385240	7083129	25854131	269154290	12425383	0	125807424	39739409	8275623	0	0	0	0	6667215	6678064	17056980	0	341429319	271937087	177333141	5293681	4012389	0	15839383	3171743	7836363	0	0	6019188	0	23878922	185460696	37721085	0	21191663	0	0	7963303	27851153	38093320	255239463	10288623	5542759	183839715	29808715	12602786	22361732	23056644	0	34390655	0	95444748	74312830	358143602	9548723	226551912	3315108	7765827	17553445	0	2239172536	0	32756338	0	17240751	3861657	70733411	4618700	3894446	5333708	7398352	0	30306305	0	0	4323551	41909551	4289188	0	3767255	0	0	0	0	0	0	0
14745177	2418424801	0	6450294998	13123742787	45262297599	32809931431	55271017	88913912	1751672768	1576639049	35145327470	1133862044	29876983919	405686505	3303815502	26576528760	341951381	2279436004	20236737844	26520494999	1796963000	2995787986	22088601226	211189700	1016248076	4180803875	3776694246	14915124	1401062076	1650437000	144472748	10481568056	2958999844	858000194	80164196	1472172603	208514241	3416222851	1813584560	1951603241	9609573316	1473481051	3472850775	107089849	3110333333	482710229	431460617	27776430	516703409	45560000	51781425	87129961	1002434497	129226398	10348537	288692832	35660354	627677809	605584834	151031000	321095000	434221442	125861410	518594000	157929718	15082235	88914000	20058000	81500000	36342000	1126447992	18374000	16138000	108165000	481753000	109334000	267158000	0	77239000	10135000	85142000	106351000	136852000	24916000	1888054000	99321000	0	40135000	82068000	25052000	114007000	15299000	28166000	0	4458000	27889000	15336000	2057377000	2593072008	654735000	1621000797	178932000	0	0	0	136836000	236433000	18378204	32129000	29200000	40502000	13192000	42504000	34119000	75492000	29302000	693970000	11980000	65655000	2911786992	44179000	58056566	683148000	23161000	89690000	60305000	16669000	5468443000	14791000	232129000	23662000	96987000	23401000	0	2981718000	111924000	26718000	5472000	0	15730000	0	35615000	12954000	13480000	22065000	4035000	5979000	43219000	0	58925000	3815000	0	0	4805000
11779988	130005529	6328932841	0	639668324	1902116089	3753270427	0	3364413	134106921	173292470	1671697965	95228917	1470446262	39750684	205234707	1672192033	14151205	167230165	326934428	678451440	40692964	194572093	622019532	20651797	116755016	805457035	231994707	257168720	58362429	54952687	129916602	1037148763	179228382	42906307	8470737	47567725	17074974	1647377033	208223781	114427265	3904146542	115619907	94570524	7417706	105185998	22835438	12313709	3553105	28176928	0	0	5226441	54290596	5457336	0	0	0	30289032	16158864	17584599	29627211	46101559	15809419	14226369	9591149	3714739	13499902	0	20952735	0	80791148	0	3534359	42534550	20541681	15673051	5507684	0	0	0	0	3208555	0	0	67206582	16402655	71354314	16561979	12901023	0	6179256	13544821	0	0	0	0	0	53829944	133192265	48462347	64484834	18565312	0	0	0	19932713	416062552	23379726	0	0	0	0	23782861	0	3475242	0	25875433	6046070	31649511	218543582	0	0	30773909	0	10105806	0	0	345866281	0	24835943	3989091	22323016	4649786	20340830	19320090	10021655	0	0	0	4002738	0	4087179	0	0	0	0	0	4204150	0	9273098	0	0	0	0
0	310255674	7485090302	313589451	0	10182679132	4884574517	29306435	21225309	155287947	222050072	4973769870	41227050	1742110740	29467120	3376481160	3287439955	128174785	144296696	428710475	1486066511	182847647	393280249	811287733	58049487	148930943	277977714	374294360	0	132995085	115478878	33672236	851072785	173995403	64283542	0	465068068	30871476	258782120	351096668	154374497	601789020	124356871	337337700	29040391	108757535	164774677	125004345	3489849	27204362	11231995	9403022	29513459	667539192	42550101	0	15337553	6236728	160004643	141603386	28581191	42753585	557883419	11861073	61004716	32614656	0	20023248	0	105739847	4562567	93420932	6962782	5751013	19435709	17779935	13037682	0	0	9695257	0	65640005	33545861	18446653	13921600	56323921	301581124	67168972	46082665	7021372	9041938	7459230	114904755	13636872	13497713	0	25066416	3802402	42268841	283548931	81724848	145475941	16808413	0	0	0	46964659	192683677	0	11608384	14532213	0	0	16648882	66274269	3810503	0	96757519	8580336	175495711	66626174	5087256	5987391	27686035	0	3370676	55309885	9099709	380990607	0	58328472	0	8472337	0	0	119295796	6232660	0	0	0	0	0	0	0	0	4345864	3385853	0	0	0	0	0	0	0	0
8348989	1627788027	37585763396	1522231192	11869067036	0	19287541576	1003733431	20342933	1041903879	909109406	24062858566	404081047	9123573162	158189643	2733621743	12374564179	162231488	801100882	1887996535	17690810227	712164378	1889957907	7654474913	153744949	1288248007	1044194864	1453350832	6092114	585779630	1007235676	47360960	6905906124	1108187075	417522931	45419359	648278046	135876665	915761916	1044092234	1341492688	2479579873	815697066	1237108091	45576579	914485839	268485664	150376572	18084464	170097616	165524370	8502336	25128634	2258108629	39241248	7337371	716633161	20050792	1389996755	228621688	325400297	133865446	1487459168	124064707	250072840	33997701	77468371	107870790	15554997	153265321	10252738	679746547	102482103	152035100	63737658	116041485	58733776	30589783	7102185	69881973	66551614	601000904	526567215	178194612	267122054	281874116	68320390	308377040	22804495	43262426	377804824	47962131	12206549	155172835	12930585	4395581	7282849	23020322	294916937	588493070	540892878	542001482	123374467	0	0	0	183214318	310195682	14517941	208690389	143713326	23735819	0	33120198	155427211	234453821	395223702	527649002	22057090	79569050	397526928	11069744	36030608	240483289	25726849	37363100	474035245	7977132	1494900763	0	278865839	13876232	35612074	91952440	131484046	579660075	41842761	30432322	60451542	0	20439987	0	14430102	107197138	29843816	9864433	22641246	69983066	11894470	0	11540047	7076724	0	24781307	3808222
69986798	1373222273	21284024964	2192800970	5735182230	15628776404	0	16837983	31419226	1972196810	8087155192	8584724738	1456973308	9351714761	647526567	1766897424	19045060750	50796607	2461862259	1162682685	9127724215	520698045	3817916343	3353396183	299306111	447991540	1873728385	953156603	7475090	408583077	1821992904	128331828	4817157540	1106681812	505540683	134892222	537656990	268631292	2121748180	2719244624	1689556879	3987648656	833518884	922129960	49988851	398768983	166440839	137180951	99606877	252737983	23323723	9804822	30810083	150331045	33424164	22403730	17567909	12785860	92112778	188595536	154085312	293081679	243213418	298272910	422518282	47079796	27317933	168690963	13936341	47447423	7956332	1108571915	10895970	11656060	90403871	78314743	195370436	39536387	21495908	49265733	0	47275048	36195853	41580735	16348693	237195701	65090379	100751882	33793535	72482713	30843802	281769518	122048247	20286668	0	27179776	12227523	11836578	215450215	677018232	521347742	1198600230	365634261	0	10780645	0	94079681	14360721	50210927	27112914	15451505	28249539	0	49072711	5184582	88877288	14387842	854930602	11470265	50643063	395028415	8482531	45599603	137530511	3407594	112677759	26100932	21080134	1074338371	18782854	63822273	81306208	134645127	10300328	121955076	1967016886	138113276	5012415	26763796	17358454	30548625	0	57912057	19211093	6311067	37712216	25203298	0	67912636	0	158618172	0	13263777	0	20331983
0	0	0	0	0	94259403	0	0	0	0	0	0	0	0	0	4658191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	58290326	0	5188405	14758775	15878556	0	0	0	0	26372971	0	23275205	0	0	786177971	0	0	10324386	7324364	0	28777902	13814658	0	0	11398716	0	0	9980910	0	0	43715576	5405077	0	10717763	33072872	0	0	27749563	5645641	8321921	0	0	0	0	0	3508456	0	0	0	0	71330642	0	20410908	0	0	97974032	4367494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28570541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20282786	16190568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	13016382122	2837024767	148554706	257387195	688522859	3167716998	0	11295129	0	87536699	306320355	505213782	795808806	106425102	33095484	9021301389	9351950	552956493	231407366	448180006	85534316	818249360	586401229	24086139	85902289	130592055	68211520	0	257742185	305123614	9466793	2041396512	582100028	14672899	113163941	200803216	11371142	211915664	205680788	1688817027	401486288	416659464	79670381	9775183	86944259	37302300	7842399	11423538	522583259	50156199	0	17628725	4837585	5614482	21046439	0	0	9309684	27805258	15116652	64091751	11958362	17893684	62993353	0	17858815	0	18673600	11069576	0	382341012	13980670	8769494	210861590	10014095	15370702	4711284	3329619	9392292	0	20183185	15878124	40628785	25260865	12015256	0	0	35157452	0	12539212	24899944	7845307	20674260	0	0	14180976	11344392	37286723	14879963	10459050	109587133	26172319	0	7539031	0	60443436	8740924	683247248	17191143	12491313	11295973	0	11651645	5015253	90184788	15170167	274772217	0	566293958	114007348	107700439	49061556	8608537	0	0	25302413	0	113279123	4533878	9789829	9234307	16030722	201529081	6165006	407859231	7998046	0	6700669	0	15736742	0	10068034	4830755	22934719	3812854	0	0	7256314	0	4306174	0	0	0	3203960
