0	26151228	175655066	110160214	338916827	135696889	19986493	930441	800533944	96124375	258919462	51246260	683777450	1003519526	52141197	313524	548895018	402383009	7302384	650970393	26045029	6308244753	995785458	31055128	4093784	417361274	441553741	78792987	913208668	137696223	173435768	26205176	295516946	409616234	133813383	151318970	934486	93281653	2724242440	630842	94977	60159541	8765475	230323	63648315	7534562	543560888	419415545	2488836	12113587	24840	42662523	3398485	26370213	1359928	18248114	430647	0	957624040	54357	0	13352324	589131	22846750	4126296	13413783	122404	137756254	349806	17383	4875896	19270889	70695482	468725	24665490	14152069	15420286	15797	46863	1045133	20955596	337890325	72858976	21022	57860864	187113	65378	652787782	750924	174630	11620437	9074130	73019203	59473162	0	21013	57463	107883415	53298375	2783	2962	97745	8427	10168	12153	10826	381796	34999959	21528	169961	36141	1210	11669	767	9285	1334	14574	50150	252423472	127696556	143797	8938643	72107151	67986	577127	87198	2878	22657	1250354	4680363	1275803	20425	28827037	38857	3661258	1631279	30766541	19849692	7906	5325728	4143644	2692036	14940	290878	3238793	308163	4997903	6111783	27161259	125542	0	0	0	0	0	0	0
85508768	0	526088440	45344314	132996862	1582307719	13218581	11498454	6700471880	255559161	271602612	183162138	939491678	942267167	104471354	526557	64941705	47631871	40038761	1977063365	19268273	233060312	111943840	81769978	7768836	19083909	522027776	226387856	20021171	17459067	10039472	80033866	152299883	43987490	423908407	14844651	14747929	133544462	835941696	4670136	930631	23078499	14492859	1144291	227971789	9226034	98211057	52044782	1170570	9582444	1446	13515711	4206996	5929701	159718993	3150672	1024876	147955	187850894	3950023	228182	17335080	3829678	262569990	22430749	249006696	1362344	427643	4064966	1695816	513240128	7915576	63300794	1044269	4551795	332932	1188741	768391	4306136	2398646	12689140	307406	225766344	1195244	65707499	5929911	2015020	689366810	42225978	2455901	2273066	47293553	504641295	78202048	1121278	2170972	6485486	34790943	25490611	0	587827	15007107	396986	127246	315445	3202515	644570	5449422	602883	10735967	139010	194777	164651	4734	58524	30184	282637	446965	131449443	148832313	0	0	29285944	12954	14624734	330962	537707	2813441	6119694	2086949	4255167	1609754	696391	224565	43779216	382788	3356852	6165207	325972	9790255	395538	2959541	65232	636558	2981813	531082	997055	0	1431327	5394517	0	2883469	1182	494783	0	0	0
172483050	652680311	0	116001164	396161196	1546723915	47443206	24954120	13011128457	763476818	860307536	369053650	12334483834	5910809136	370009313	2543225	275272433	784264002	230270632	4232095044	69747576	617623157	167972390	99246375	107624823	70492754	10076597500	539075578	57889398	55161150	31217579	245512575	351793584	98327050	1013708556	107741278	151588948	312788142	3897564412	66327012	13862693	185013490	10276862	16610390	278660915	15776500	221772497	99612079	3054114	37064493	495884	28270663	5072503	5405887	56301622	23129085	883583	1833211	322906865	56923069	18332766	29424692	10030356	90997414	23575899	119820030	8838751	973199	13035042	4663121	113593223	24064429	1161388938	4357503	17565982	2550159	11963487	1372378	6351375	11617867	33645488	12049813	101377387	1613572	47225926	21445831	7208604	497784894	57067404	12697905	10887755	114581086	169920761	216264865	2492440	43139196	1895234	101721162	134265562	0	28503937	12958198	5600198	77411	1158577	273230324	10942840	30256444	36023256	13218754	4779104	28227182	11806904	723109	1533604	2881914	4465277	3152805	220292941	62369661	87902	5681	70564176	38088	54417671	25646851	7874228	14327409	16037635	3933745	2089254	12471601	5364054	9678117	185725825	7594271	953052	14793033	25232091	25688579	5823767	7574922	3548423	3481348	21629848	4645349	1658525	26227	5169914	6725581	0	55157	115993	3672859	9410	0	0
156973404	156655638	335049009	0	569982926	158656222	248305619	10309268	1794235628	168633478	569082420	98645303	1148598019	791711503	80236495	163227	118957118	226693720	38224594	1043326395	22682777	1694683456	187955808	10488901	51558393	66760396	605464304	129784217	20907139	59119192	94301509	100484091	211051183	64586796	256421849	105933533	18973892	126496323	6900002061	13513965	2600881	149389070	2461442	128499869	246932621	121702109	131333381	125918622	8738103	14796937	70267	12754117	214616673	5770363	25565916	9066527	7915711	658022	411692943	19327134	48990815	138508457	41471380	67846418	265541	132209303	36168701	363160	25742333	22778039	82609158	6522492	25995244	24840336	5496327	668933	1237314	651696	12147827	71690514	207462396	1802153	123856922	398789079	82559327	2036952	8417273	149857113	14491260	15123164	31147149	319523770	102197551	60595214	77399	284761598	1283826	41177817	657180874	0	3270	13329917	5742843	333852	1924687	71637740	22326	984341	3127873	1083798	2197978	17664130	7654585	135046	0	7662204	9216337	6496837	181113954	371948947	0	0	28350769	19890	42474127	59839141	572864	194084	2241700	443779	9372525	4828132	19818	1822673	215986693	90005	1132494	30468929	0	1346665	3875771	4413235	20550724	148946	611942	463977	61775	0	983231	718864	0	283166	0	56628	0	0	0
456419398	75625018	390155259	715717164	0	135434343	64394793	7149127	1291392346	82360233	141350205	82575145	894888581	1916102546	49362899	3812193	236381135	276641264	119812909	520093030	10488163	4491314438	652635998	51999891	130744483	126639789	475752174	289672563	137675767	98295074	55878698	97919409	138360641	100384941	195583332	110820679	57012715	119731644	65212207487	13295424	1586892	254267374	11177236	7044068	237377919	61903244	119069537	218391419	40233882	39453112	33555324	5986162	8897389	71741955	39074162	5624445	20803965	0	788907285	5371646	0	122005119	32730416	10368508	264821775	84688756	38777676	5530750	12763777	10088978	8217602	6376624	91751400	51441649	30960989	1336436	753986	619515	16667771	32765149	104953771	27119115	14506799	1750209	94622955	10985402	7131593	879226795	8882503	3557517	65502976	227571255	30579954	136931589	115364	898349	71404	18312885	52175711	0	0	1737118	0	2831361	23422303	12233853	0	22851110	9096073	21264905	84353	2137657	43935	1746681	0	2414029	3359858	15213544	26725632	76374889	20341	0	26143650	0	5218530	1803116	1291353	0	813998	256558	4700580	194865	2248466	0	18985677	921857	920790	5701545	0	16644752	119166	1334783	1063158	316974	14312216	949586	2055464	158409	8023133	9084253	0	0	19826634	0	0	209274	0
294855363	1268203851	1399425424	277299509	409164161	0	53603399	17615150	7471313994	448885454	549037968	285484007	2987572940	3031202424	186162439	1075192	652924405	249649904	105950534	4053937206	33493889	2351661889	174897139	123988409	54544701	94730544	942437824	319093019	61724896	130686844	57607469	229939619	413559062	213236176	654404328	144026904	34073699	280815084	4964830671	50624332	3141987	194311259	26073263	7625055	163697850	45092939	195129487	108700608	2967134	27411848	440913	25265487	17989874	26804091	156693864	43591077	10314248	989839	414408411	31018141	1767405	78031653	14213120	182090577	22813053	136356148	9276468	931664	13027277	8688360	180554851	11623638	710144617	3990220	12262555	2180292	6343977	1290403	18150903	99267887	77945061	2805601	148310758	9573979	29357035	10705182	7195129	300405897	33149018	2929533	4398984	96437240	287590790	243160889	4246926	12923861	1966228	125882340	90641706	0	2038588	2584991	968205	213250	8521657	23097845	407355	9134436	11315886	18415123	2684757	4610284	198539	852714	33295	150684	430752	2734738	235727619	94816717	28520	0	62452162	315833	42365757	4659524	5975672	2700973	11033508	10460463	5073294	1202882	1108718	1848465	157005218	1115664	5388353	29455157	4137607	20499328	1941497	1942159	3265244	224929	12846516	2954040	2019732	81815	1047179	4469143	0	1455828	0	680668	1357	0	0
5748314	15858455	57268370	272494932	82837451	10692681	0	95680	408696430	4403932	111255778	7176425	232450446	166327408	23926452	96002	13580730	11572646	1988720	222188040	832419	477954379	116048428	0	215528	13402349	111971921	6197881	2851664	2072	1536951	18596011	19917200	16734166	57501476	5816174	0	57798576	846922483	13889	161042	9088595	298718	30152636	52845	33591921	15462601	21859816	423929	0	6743	307534	12025768	0	0	0	0	0	0	0	0	46541542	9289562	0	0	0	0	46192	5529760	17863	0	395366	1262944	0	70650	139598	0	0	48000	4033662	56120598	3033285	0	2292403	0	0	795034	0	0	0	0	36006482	0	0	0	0	0	0	135801650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
459976	4033322	11423642	13022	322650	4922151	0	0	26291812	3035242	1523272	3764251	13942411	149687232	8976101	13481	1305925	491803	7075848	17567308	5633980	1977917	4306003	10769805	39433	575608	12470758	9753916	78300	1031747	0	777215	29634745	3850005	5211442	1176820	271442	0	10707036	81417	1600	581742	694	0	791803	0	17072353	64025	35796	56644	930	1671383	13744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3056	0	0	0	71224	5297687	0	364342	4022	0	0	0	0	5228	0	104830	0	0	0	0	0	754951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1781584984	11922768706	14796379351	1195020955	2264417372	14026387051	240915753	117878366	0	4922417199	4873896004	2361085015	24633031541	18922089932	2177685838	15394856	941888291	1380338370	940185729	18813758502	190772830	3886312750	1099617418	546465743	248594685	440911232	18403219399	3118712252	323660183	448492842	243222048	1197554914	1577868750	757270286	6156909025	490676716	347364613	1646991339	24409121872	165055988	22128159	683946216	88633350	42166534	958136001	163490753	968744119	655246108	38295112	163362880	239891	190936782	59836523	92999000	723320000	75532000	18369000	6210000	2513252992	87854000	15809000	236044042	65574736	1019144000	103403000	0	46179000	6555362	70292085	21434000	1345174000	152790244	1174000512	15267000	71703000	6263701	30835000	22629000	18150000	78998000	185142817	23482755	1086197000	49984000	335435000	47678000	32836000	3944292024	201493000	39002000	53565000	508546773	2935593000	1878292008	22504000	42233000	14884000	455306000	476285118	0	21523000	16197000	11924000	468000	17950000	99286000	3542000	128082000	33491000	86853000	8072000	20854000	10156000	1902000	1880000	8166000	4854000	12659000	1370668000	541593000	77000	148000	457317000	825000	142414000	44785000	22490000	23282000	151298000	41317000	31892000	20711000	12519000	15212000	525562000	8812000	29799000	85691000	24517000	83606000	16112000	24172000	6983000	1978000	59253000	33765000	9441000	2460000	17834000	34419000	53000	1837000	255000	7835000	6000	0	0
110553480	182185500	345813129	44672804	150965680	394322000	12099274	11566441	3221006918	0	234598723	394124439	988595278	2354709244	141765636	216319249	106503648	71363307	108077459	949492333	28046705	717607557	71558863	24368388	9038944	32971034	706307461	1324039978	24498297	21969866	10505625	77497542	127046300	58507110	2054594609	51762270	12438957	37121312	1755150260	11158507	1844022	16463780	5687801	13641209	30289209	6472222	64245918	23636343	3173496	16902766	625918	18000271	3105719	25188923	12951689	15982716	26200695	3180117	116237122	2833621	1034708	9813688	2447305	34453326	6731556	46501806	2699978	425826	2608391	2544799	33430720	105438330	46674687	2005005	5224311	7437082	1305888	3575453	8383852	115247973	8987185	1729343	89539928	739350	8669019	3802760	1559814	168181281	13456071	1658818	9437295	31489613	59486526	50613041	294757	4898534	484341	45062078	13799547	0	381485	2647138	2104546	1924769	3532149	2738289	3748550	12642435	168077	2782302	6641542	1811786	3008153	340596	7702	331207	174465	1366860	104495009	38777092	1937	0	47752766	41702	12623758	8893698	309399	1749911	11881121	4254294	3415884	1675268	1440854	1594933	20935559	2690786	1797257	12776612	2811449	6249924	2169671	2792565	622556	454849	28754993	2960837	765087	19722	27121448	8486551	208796	55463	317400	40212	0	0	0
