0	71072302.93	13954414.81	106591825.09	0	181033921.1	10700568.84	0	13930728455.71	1704773997.41	592080862.62	2821324098.84	4512323201.32	905297018.779999	0	16843803.15	68144076.29	1667818814.39	310566227.56	141240967.75	441071757.599999	1725124003.87	13128239.41	46157242.34	383327149.25	996101646.080001	138903973.43	59729933.09	0	372514637.61	36453588.91	9642048.08	1253432170.69	1864954048.65	303990803.95	0	185530681.26	1085546433.59	0	276962317.53	790775267.46	515045311.03	53426530.19	129642914.8	54939763.09	210906999.8	1041634910.44	59767506.62	1111995607.97	103604649.22	32983391.18	1697646365.96	29219300.94	159750820.34	290441893.7	83658048.6300001	1143719398.64	743061856.39	74633617.64	1273543297.44	0	140145209.01	0	86200480.35	155269339.2	19856101.96	9219452.32	10452375.2	92169562.75	64838587.74	718299056.46	13149151	409045275.12	9670163.33	54510928.1	1515251284.55	4125103509.47	1983884641	561565862.49	0	717084922.91	0	10557855.89	0	0	0	0	38677787.45	36051549.43	1605946694.57	1070616090.34	11583673.02	0	119380155.88	25346211.21	0	9155183.43	12989470.34	53541087.13	0	97420972.09	23266274.96	949223523.52	9164726.79	804243570.32	45529009.7	0	0	0	19288984.92	0	0	9312228.79	20387840.6	32216774.88	0	1568230283.12	0	0	200082063	358976636	50887095	928806456	14710710	0	536135293	0	0	663592918	0	0	811879491	0	0	166162277	0	0	0	0	126594308	0	19701395	272935656	0	0	8663176	20350556	247963172	0	24122006	10675614	145145604	0	0	0	0	0	175244783	0	0	0	0	0	0	0	203144660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210182259.03	0	161016551.33	947652208.94	35552897.34	15373382.42	320136057.72	0	1173159290.81	1511365560.93	9481268710.12	246511639.76	4937582197.14	201901719.32	0	87141122.18	5083953736.08	45429977849.9101	963245557.4	16756846.24	70097789.13	2677305897.21	146012380.41	613477104.26	6173206967.85	5243258013.37	580138927.170001	31517501.45	0	520680619.56	53521495.95	6871094159.04	337612209.51	833068499.55	357012676.84	24304763.16	435760746.65	10616026551.73	9469275.16	106146272.01	1867159243.69	1322271616.33	174736274.88	103205424.81	358841565.95	216097465.24	957388468.71	14248603.46	635263248.07	206522560.03	0	2766354483.54	694735906.84	236336675.39	120785643.48	27907679.03	134946973.29	4315429556.53	403005179.8	37853067.59	0	2758411890.49	0	23816794.4	1034910587.55	9270766.34	0	2966490192.34	2713282074.92	1934793835.89	409978576.5	10509927	1813059203.42	25115314.78	655028854.16	28966877.42	10505656819.76	195026748	600908262.63	77236295.1199999	1000689440.98	0	22875501.61	0	374169503.22	0	0	26202657.41	18959419.57	518977786.53	350274124.06	75063329.08	0	1956105051.27	323668023.83	64834106.35	122705991.97	155217409.63	29418089.47	19888996	13047432.15	188965740.11	3945297634.28	611560332.28	57884094.33	10248991.46	34586910.89	0	0	0	43569243.84	11344680.79	0	0	106022978.26	11608772.91	231268560.16	9839943.76	0	871274598	48661536	54077035	269105487	0	14297411.85	131133256	44959519.44	13822281.15	145092948	0	0	921352912	0	9377973	97700918	47751687.02	0	0	27846834	19060388	0	0	0	0	0	21625449	34424572	0	0	0	0	96843744	24223979	16199135	0	0	0	114422019	67576760	13802437	0	28802626	0	0	0	0	11944921	0	10211574	170072413	0	94868202	0	0	0	0	0	0	0	0	0	0	0
0	368068372.65	0	61451678.43	0	25662115	15785248.39	0	0	263265073.04	419219333.64	0	275724293.14	0	0	0	829408091.05	2160785513.82	0	0	0	822255529.07	0	0	1565052510.67	131022637.61	443538556.15	0	0	0	0	71645003.95	2054629742.9	745248769.67	0	0	1768051184.72	6647545527.55	0	0	0	0	0	35163896.7	0	0	0	0	11308471.48	0	0	46324956.28	0	0	0	0	0	19024190.44	557329601.52	0	0	76358739.57	0	0	60304920.78	0	0	0	0	0	900526996.27	0	465899589.39	0	50045613.18	0	813584573.88	0	0	0	71678480.34	0	0	0	0	0	0	0	0	0	91856131.79	627552677.84	0	318816447.25	35752502.79	0	0	0	0	0	0	0	466389743.94	0	0	0	0	0	0	0	63096963.19	0	0	0	0	0	88154719.43	0	0	0	0	0	36052376	0	0	0	0	0	0	0	0	0	0	0	420617627	0	0	0	275990144	0	0	0	0	0	0	0	0	64535716	0	0	0	236589728	0	25798152	0	0	0	25760000	0	0	0	0	0	0	0	0	0	0	0	37997496	0	37894073	0	0	0	0	0	0	0	0	0	0	0
10206815.29	553108629.24	45870855.76	0	0	0	93038751.04	0	40505351.78	96943361.33	249552359.8	0	898749736.14	10193949.7	0	77308401.4	382760650.52	3594573233.05	134299928.95	0	0	638697522.14	29398418.19	121985732.21	1370011957.98	646838892.39	1774303032.89	0	0	66349585.71	0	428244064.75	52811626.79	104681379.51	86311780.1	0	133560135.28	3007837495.12	0	28914963.6	98995225.84	209023775.86	23617467.54	157617490.79	68207131.39	35441735.02	59552096.09	0	41658016.03	0	0	723994527.08	81916764.37	21434353	19136446.53	0	10406826.79	625609352.57	156273145.51	0	0	2038920490.17	0	0	991243750.79	0	0	216054027.32	106084144.18	153771736.91	57610075.65	0	2724277654.18	0	252418211.26	0	564701751.1	0	161544022.88	30095156.42	41655669.36	0	0	0	59087459.21	0	0	0	0	221157072.88	328005829.28	215952235.71	0	134916908.53	48608697.3	9585556.23	93650905.6099999	366733528.1	0	0	0	17523569.09	700579422.83	416413078.55	0	0	0	0	0	0	30334993.36	0	0	0	23804181.5	0	37184743.1	0	0	359418650	0	0	111456585	0	0	90504094	13539283.46	0	47432364	0	0	67799388	0	0	116188498	79590488.28	0	0	0	0	0	0	0	0	0	0	0	216903503	0	0	0	50686144	0	0	0	0	0	181705447	0	0	0	0	0	0	0	112805078	0	21266728	0	26430930	0	24316280	0	0	0	0	0	0	0	0	0	0	0
0	24262016.89	0	0	0	0	0	0	62561732.66	37911148.74	38262642.4	0	240195787.5	0	0	0	0	61362322.4	21366408.14	0	0	66864252.74	0	0	249391596.38	217708090.3	36113393.79	0	0	32212255.39	0	0	152945360.81	418053188.01	0	0	0	122935364.19	0	69457899.96	534419661.08	585157682.91	290748519.05	54594840.42	0	0	16622794.07	0	80584676.23	0	0	119768326.85	21806566.55	0	103359748.63	0	0	54531489.63	0	0	8876037.8	0	0	0	321275040.04	0	0	0	0	0	223864895.86	0	304689872.33	14628854.98	0	0	1148103208.43	0	98676830.29	0	67544040.52	0	0	0	0	0	0	0	0	72540282.82	293013009.71	0	0	0	0	18577187.44	0	0	685852956.04	0	0	431311207.59	26798645.96	0	0	0	40010186.02	0	0	124946133.53	0	0	0	0	373856370.33	95588037.81	11535741.44	0	0	1400323479	60825545	0	0	0	0	178419346	0	0	0	0	0	3024839968	0	0	20630208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99070920	14780040	0	0	0	0	12313274	0	0	0	21707454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	82675974.49	72972144.09	0	0	41055398.68	0	0	0	0	0	149753064.62	171721697.84	0	0	0	52242456.38	0	84002836.69	0	0	0	0	0	0	464226373.79	9327304.96	0	0	0	16039688.66	0	0	15540437.13	0	0	0	0	221280729.88	0	86156967.45	0	0	0	0	0	0	0	0	576323138.26	0	0	0	0	0	0	100797027.82	0	0	0	0	0	0	0	0	0	0	0	462931082.21	0	323452078.84	0	0	0	0	0	0	0	0	612734762	0	51136107	0	0	0	0	0	0	0	0	42029183.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	26636978.45	189427577.73	43785197.55	0	0	0	0	717964501.38	45031444.09	18975322.08	0	646444452.02	0	0	0	141834330.99	1682164162.06	10267701.32	0	15619323.3	20644904.18	103388287.02	49306993.13	301676048.5	2901139716.16	72203582.3	8662500	0	12749048.19	0	84085935.62	191825414.87	252776160.78	15971972.04	0	21620264.71	900706240.46	0	12235746.89	14503014.99	44586122.46	0	0	1006289190.05	497126427.79	0	0	167422155.1	20158648.61	0	1716316801.4	148886433.77	16247396.05	44602022.77	0	0	852362694.48	0	15882125.24	0	93526613.21	0	9729997.23	233160318.44	0	0	69469767.81	15845296.46	67919399.24	75340969.85	0	165550499.44	0	4076198969.85	10630572.07	159452393.27	99638800	67228125.19	27427653.25	0	0	0	0	29942980.65	0	0	17759041.54	0	0	186124631.78	23587808.49	0	0	883416225.79	40352313.48	260139140.97	11626449.23	0	0	0	0	14813627820.21	119381138.19	0	0	0	0	0	0	102177021.39	29811223.18	0	0	0	0	88532430.38	0	12400312.87	32490600	59601900	0	84270800	0	0	0	0	0	14116400	0	0	9721300	0	0	0	0	0	0	0	0	0	0	13001400	0	0	0	0	0	0	0	0	0	13834300	88784600	0	0	0	0	0	0	0	0	0	0	0	22536100	0	0	30603200	173960700	0	67070300	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	9295363.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96833584.99	0	13956820.2	10240189.47	0	0	0	0	0	16068911.58	0	0	16884981.27	17445657.63	0	0	0	0	0	0	0	31756372.73	0	0	0	0	24100407.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13775394	0	0	0	0	123205982.9	0	9564570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12133663.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14267196047.49	375057200.64	226143116.24	86271396	416279061.29	610404878.37	103755059.62	0	0	2555982376.01	3216177192.37	5248037758.75999	40776490752.1	2475226387.8	867698550	43925337.62	246857940.66	7385956406.84	555779035.79	389596446.82	849822383.83	3409801092.16	75187375.86	705427669.899999	3337676794.35	3933691772.74	152633383.88	213819714.52	29635369.56	3620989367.96	125755359.41	233783693.6	2486454661.64	4973985651.6	368216173.64	267504420.48	345214903	3984809669.45999	64631025	293675930.85	7195414335.65999	4031733084.14	252225978.64	340285733.31	49390222.09	40065631.8	3858620137.75	27809817.71	1845435357.68	1024686397.74	112547851.8	11494721457.59	815895600.610001	82900766.7999999	194169487.61	387984144.93	1891270213.12	944250819.33	1088734752.33	3284107729.03	36217922.98	297542086.86	0	101754780.24	3407144097.06	139529706.49	53450823.11	110388946.92	376908438.18	587440392.12	1939386098.64	534642382	1431823525.69	27454438.58	201551312.99	2124504421.29999	27357243595.14	4630249004	1290962681.75	84860549.7	477380872.98	0	134826579.03	16370030	111626906.19	27800632.57	0	79390426.4	93129126.58	1211884704.96	2472494964.87	138934777.06	0	104969397.79	230525068.09	118103077.75	79185427.33	45509025.92	98230723.32	122970849.22	30886587.04	434356180.25	3894894796.98	80764646.28	1629867475.08	104923754.76	54592218.26	83858717.42	96986227.25	27661278.76	68144405.6	0	0	23676207.59	928982219.38	9144906.07	1655317161.99	0	39087041.06	2789791795	869041950	248344629	1439120946	13624417	26179113.8	562479895	22576287.05	12315363.07	699062939	0	23318786	2541807101	46353549.21	0	237501213	32190190.15	0	285503139.19	11715777	1259482253	20457301	37147185	507728598	20697088	0	49480503	213106270	9999040	0	56224250	37480446	226479791	55975356	0	0	0	22685877	392210774	0	35024855	0	16922230	24555068	0	12091422	112380678	0	43970243	0	0	0	16920528	0	0	0	0	0	0	0	0	0	0	0
518590975.2	362035195.74	44411786.03	46752219.52	60486442.15	215419635.55	25753713.07	12750312.59	2480345146.35	0	1600744796.42	1210809457.96	17982871334.73	1083693979.33	0	18140332.87	158778075.79	3610613680.84	335344467.94	291502242.47	320373422.6	1241402131.86	34787401.75	502543105.579999	3450080921.71	11297669055.47	125508681.23	95994839.67	29428293.4	4037529915.58	50711522	130426830.81	1891027313.37	3131136556.56	474446531.7	71000412.78	261790202.45	3482687813.66	112646942.12	67716882.67	10198871958.3	4738244419.06999	234592917.32	84763557.74	69820837.43	24268542.49	7037334460.62	45891209.24	830803869.77	482634067.37	39791081.45	3025185446.53	2413320744.66	423736099.74	362758120.29	107576091.25	811386449	413393169.42	231645024.23	23747321.02	0	126212728.19	29849930.75	43185351.44	1060935891.51	56820162.38	16388863.9	57996904.75	100000183.65	400717937.77	763560418.46	274750166	1144466451.5	104994275.48	162487726.33	50523983.98	332228636738.65	589388652	1268611666.88	19478981.25	1853206255.32	0	28618392.25	30470755.49	13460115.31	65705476.1600001	0	79191250.91	64521482.31	443491437.27	472903276.32	14070279.4	11299152.36	18910402.92	152783550.63	274837983.71	0	11264307.04	63482115.18	13938633.06	25985176.91	209921230.55	1266171677.17	21635119.62	79944527.87	22989105.77	140064410.53	10885706.49	0	17183647.38	472311582.79	19120927.38	22663133.7	0	100983319.7	27665868.72	477357569.7	26353122.58	10634629.18	1455992595	635286800	133242429	55814812	0	39414215.86	353385400	0	12630954.95	493704135	0	0	823800819	0	0	75199354	30629805.59	16742400.36	8818914	12469888	74119089	170124573	21611788	387239018	0	0	20774041	136406678	0	0	0	33301808	243441785	101396415	12851168	9804791	10547694	12273118	67259303	9619842	17477641	18998017	207870965	0	0	16088967	0	28625596	15030094	0	11976413	0	0	0	0	0	0	0	0	0	0	0	0	28273246
