0	73043987.7	10879134.72	0	160758629.66	32210439.32	16278348748.3	1760515854.76	585181877.1	3931162425.76	5583356936.66001	1547548933.02	111911724.78	0	16374087.89	35600662.92	1747959825.75	279767071.9	274413749.37	361495319.47	1741003692.91	17080376.88	89648597.66	476230720.49	798010731.16	133633303.07	157817406.14	0	266048931.95	42251910.73	19317780.58	1490238730.01	1119528242.89	337034610.75	0	202605638.36	1104907641.88	16536488.11	248791252.95	62015645.89	1058774773.96	59133441.95	106041767.74	0	102403884.57	1250191823.61	45855452.55	1231145741.58	137007853.2	40395853.22	2029240578.69	33623453.67	154974713.35	122774852.21	1489117628.64	642116489.4	81150802.43	1340735078.64	0	126290240.98	1221605374.8	125605319.03	41192159.97	10245620.85	0	63894433.98	75241023.46	0	867183305.74	15106600	463715035.69	10212494.46	93949903	1775499195.41	4359159486.68001	2155153932	753353640.46	20697541.73	11059239.23	748774041.73	0	0	9798644.19	192049653.67	0	801477636.599999	9973689.42	1296542603.84	0	24270217.48	52555160.26	0	1436893627.41	13683219.68	0	22429165.93	163337634.02	0	10980360.65	0	0	0	9725554.72	0	167582412.65	35498564.53	162336228.52	10925748.9	766179967.24	57406421.74	8155956.53	210685117.06	1220577503.08	0	1610218202.86	0	0	19192138.99	0	57845360.06	10760048.42	0	0	0	0	256335396	0	309836996	0	0	47967093	41107042	307404290	0	16586186	23307171	30662296	1102951879	116101828	0	128747699	0	484522649	0	0	419159921	0	0	0	0	0	155172942	0	0	0	0	128637115	0	0	22395806	0	0	0	18003177	0	0	0	0	0	0	0	20159163	0	0	0	0	0	0	0	0	0	0	0	0
249440616.19	0	153949375.2	10821923.57	933178490.240001	13929905.46	1375817382.88	1403433063.55	8498088580.92	397334497.2	4394280690.85	199704089.48	43371519.93	0	236596954.37	4845208448.57	45388677296.87	938519171.33	14897136.43	66103397.49	2353722954.17	160422441.99	656218797.35	6463147551.49	4612378254.14999	595595752.84	22387486.75	0	565239940.11	1943015292.49	5852268511.66001	399681487.63	878266117.15	1145237438.5	32969160.11	384016167.49	11370654192.35	9913269.46	100694299.17	388330236.87	1342933535.39	173890143.57	96152671.2500001	52538489.11	292213144.02	853678200.6	26296082.53	580497930.59	181295723.91	0	2650397122.39	763319404.66	156733927.59	23580003.77	156236153.16	4075134668.01	378078872.54	38709032.64	0	2773845697.52	1173135615.36	898057033.75	9834043.98	10370290.89	2907290725.56	2624157070.36	1849745152.9	0	403717887.19	13709914	1742540362.11	19781714.28	1044742672.71	24558714.3	9564391652.75001	101863794	669884825.450001	61146568.3699999	76090078.34	914175921.01	0	26862346	366082998.980001	394067646.89	0	52154681.16	21560949.03	298321476.39	33902513.93	66677762.21	36424170.71	0	1756449812.07	26437996.61	16455445.14	0	204279793.23	133199639.96	151638537.51	45291268.04	12149024.62	12326609	0	8669636.71	0	62243692.92	106588811.21	194905509.18	4242585196.41	27057812.14	644427517.72	134441124.5	207040781.16	0	455413028.22	0	0	0	59199712.09	12236652.95	0	0	9814531.77	8815536.35	13979805	812854313	0	39164818	0	0	0	0	13138535	0	18372540	0	30347583	213738438	191618242	0	155075127	0	139199215	44030612	20532732	103929391	9454646	0	0	10969457	0	0	0	32642227	0	0	25961566	0	0	0	0	0	0	0	0	0	0	25580683	0	0	0	77219160	0	0	0	0	0	0	0	0	0	0	0	0
0	433679847.85	0	0	119170683.08	0	0	419136823.69	262331600.75	0	118851356.93	0	0	0	23161593	433371937.63	1732053146.66	35077498.55	0	0	96159061.91	0	0	1354357758.86	407601773.18	855021849.47	0	0	11355670.29	214170886.45	0	2596153305.4	1087266730.06	34623017.46	0	1260844526.14	8288672348.61	0	0	78807405.56	36295030.27	0	0	0	0	0	0	0	0	0	36113050.3	0	0	0	0	12506060.14	529036511.04	0	0	65892812.87	0	0	0	0	0	0	16522325	0	1690240328.83	0	535373600.4	0	256548589.4	0	1017063896.74	0	0	0	0	256609438.07	0	0	0	15138550.13	0	0	0	58422666.75	0	642383292	0	0	23009162.08	0	12707213.93	0	0	0	0	0	0	0	0	0	0	0	0	0	1020823524.44	0	0	266805027.93	302560878.65	0	0	0	0	0	8834714.77	0	0	0	0	0	205324287	8576696	0	0	0	0	0	0	0	0	0	0	0	69066675	353639754	0	166272345	0	62394606	0	0	0	0	0	0	0	0	0	13760738	39846804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10710886	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	166143881.74	0	195156568.11	0	0	0	0	0	11503956.72	10999168	0	0	0	0	0	0	0	0	0	0	0	0	0	25329675.07	173429255.62	0	0	0	0	0	0	0	12033524.11	0	71632903.96	0	0	0	0	8730236.05	64956235.59	0	13915738.43	0	0	0	0	0	0	0	0	0	0	9704489.88	0	0	0	0	0	18345196.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13290165.57	13885386.13	0	0	18296803.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60980123.16	0	0	0	0	0	0	0	30477675.52	0	0	0	0	0	0	17592961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43700515	0	0	0	0	0	0	0	0	0	0	0	0	0
17435999.66	552975249.57	40997949.45	0	0	0	36597427.94	215982869.39	293079219.47	8550328.56	992731898.76	8245512.85	0	0	77381975.97	336312846.21	3660196627.97	125860496.19	0	0	678538136.42	31005324.62	78412918.43	1358476763.07	644472489.59	1772566103.87	0	0	63313202.61	74317200.59	349917887.72	53557380.31	91525008.4	47262764.08	0	93266371.81	3078289709.99	0	46647520.56	58929994.24	249382582.8	18316722.38	262858446.37	0	70680544.8800001	65829700.53	0	63920229.07	31329017.7	0	715946503.32	74439469.85	8629366.76	0	18670589.93	548620950.67	200231623.34	0	0	1908560563.7	176572560.72	398192847.6	0	0	218469270.34	123314096.85	137838923.66	0	58372298.49	0	2631413627.44999	0	418024002.36	0	520958927.76	0	109721438.87	84142034.0400001	62235845.04	49825767.51	0	0	54423800.46	58090161.12	0	0	0	316629332.37	21681106.27	205905302.63	12690312.29	0	107165296.68	0	8956907.11	0	32300325.69	98596590.77	369163432.3	14240277.18	0	0	0	0	0	52935843.21	15257245.58	18345210.51	764782823.559999	11103053.63	479296416.1	250472138.23	30217782.42	0	156435067.25	0	0	0	20660877.52	0	0	0	0	0	0	343549413	0	0	0	0	0	0	0	0	0	0	0	47031036	146856616	0	152052426	0	79070215	0	0	45038080	0	0	0	0	0	89596259	0	0	0	0	0	0	0	0	0	534111153	0	0	0	0	0	0	0	0	0	23732968	0	0	0	0	0	0	0	0	0	0	0	0
25848299.53	0	0	0	0	0	0	43172980.14	58782028.39	0	0	37738087.61	0	0	0	0	55709406.96	0	381377585.66	112278726.61	0	0	0	23935996.03	31235823.81	0	0	0	0	0	0	0	89008123.54	9598649.48	0	0	0	24632412.66	0	0	0	0	0	0	0	69993354.95	199322316.58	0	0	0	0	0	0	0	0	355738345.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136229786.27	0	0	0	485934148.32	0	12300020	0	0	0	0	0	0	0	58624336.79	0	1460259534	0	0	0	0	0	68067548.58	0	0	0	0	0	0	0	0	17523027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9176980.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19412612018.44	375002284.18	353991759.49	177844877.14	220031661.16	159046793.55	0	2960242371.02	3724116616.76	4754266642.19	46125945137.6001	2737454844.77	357687918.79	913927076	17436684.18	216330971.24	7393195211.45	505446263.92	495054354.720001	890980473.65	3742184415.45	73099792.49	741031644.87	3813009046.53	4159374199.71	151048088.66	262110735.1	37636278.4	3412234269.81	131626308.73	197039999.37	2083677223.61	3292066304.76	630949841.78	333320004.07	388101560.28	4212522109.54	186467721.75	320794988.82	180175093.68	4849900614.43999	338793824.43	351042668.35	102988755.88	92183564.19	4305865395.09	138426969.03	1842327873.63	1146038731.06	122269853.89	17047344862.34	1226049650.76	82970883	4413932402.21	2218540914.42	643424303.04	956151796.46	3109343766.13	36881775.01	414348851.95	3418963611.13	2029967573.46	154733427.9	69511366.25	97289599.98	309274071.42	540922530.19	88528852.64	1848776710.13	478269008	1135774065.5	25077582.52	529268804.44	2109131607.16	24861570629.65	4846977317	1879359026.72	40305404.05	51139897.55	559503936.79	43591656.79	313197072.76	167345764.76	115541816.71	0	1553008408.98	99685123.84	2296013162.57	98754419.92	250569530.14	312952366.08	0	8382522159.96	272282447.95	12224354.89	0	14535770.97	35956112.25	56364059.35	24429230.74	0	214058247.48	8767889.69	8393246.7	114892411.13	1108349877.3	174766543.01	371769914.94	3312187357.79	133664061.09	65937113.55	308486031.64	1252110885.77	17106876.66	1232394016.16	63855482.5	84270971.32	20573431.98	20768641.16	26982746.93	0	32217329.19	31194035.51	21523259.2	12463676	2568392600	0	856622702	8344535.76	0	105705963	86525828	528101700	0	47599833	62629319	83135423	1609082469	280810965	0	501466456	0	688703633	0	12791351	879375173	0	16424862	51651854	0	18420133	52144991	0	0	0	16701950	1269666580	0	15914809	72547730	9509698	0	0	51487207	0	26354924	0	53609922	21248059	0	0	46587241	0	0	0	0	0	0	0	0	0	0	0	0
466218804.52	442956991.38	31318445.73	23393275.25	75366057.6	175287774.99	2785535568.96	0	2699150429.22	1483574543.12	20555474328.08	954469930.610001	152022695.22	37677453	0	171964837.09	4052045206.5	418320999.79	161156420.57	309488508.64	1193400865.34	27178265.56	335625811.3	3842266508.79	10258295898.56	147656561.38	91608338.5	45135434.95	4410060504.85	39390750.91	499076961.06	1920426149.94	2807976148.37	443108102.84	54650011.9	423442762.43	2190885023.41	129638531.57	90449842.85	248594241.12	4003908411.10001	303198160.03	84831100.52	237421704.94	71851985.55	7027499703.27	51058596.88	910460921.46	454264890.18	48031549.24	2968394637.53	2169818400.55	438994403.63	99530249.9000001	632412057.380001	505763674.68	253067558.37	21636891.92	0	122553394.8	908681176.43	998241864.17	47974401.16	15698787.06	117771154.82	155159403.02	386546796.86	38406914.85	822924483.83	317988858	1306664661.3	88708401.27	240272975.42	50654669.37	317376009658.61	727582122	790523407.210001	32230636.22	22983134.71	1993330381.53	64404076.37	69598938.87	8697180.07	35050533.21	70011535.96	56167396.08	42409532.16	530065744.49	26077282.68	21225733.79	266960559.36	12883811.94	10911710738.24	97947730.12	18635394.84	0	127837440.7	0	30541184.05	0	62245910.92	20607291.08	20233605.22	22551640.4	22417475.58	127370650.83	166933065.02	219337950.07	1500137866.95	29573808.32	23429018.41	108777647.39	433531485.62	11186985.3	374827225.93	9848668.71	0	20142821.64	137591000.7	0	0	0	24115602.54	41930507.57	31201106	1469674305	0	636153797	8391358.8	0	41447481	16577655	428953468	0	23618325	0	40006339	11175508	184222319	0	105409960	22925857	424032638	10431824	0	562536200	15506191	0	0	0	18672051	0	9381079	12376367	8479147.63	14344723	67724020	0	138715997	15525338	0	78732505	0	29303732	0	0	0	146093132	0	0	22825083	0	0	0	0	0	0	0	0	0	0	0	0	22815515
565788499.81	9039385211.26	311978161.76	48354770.57	274856485.16	79447296.2	2870306729.83	3902823604.48	0	350087940.44	21117448212.85	515920889.720001	143519790.43	8937195	94446429.69	1580114100.19	47882243122.91	892311240.090001	31979701.04	150131964.5	4209918148.15	222691180.89	918036133.609999	17827436230.3	10516831579.21	666870627.469999	39684818.55	0	50337899291.58	243491949.4	756027739.04	724365574.79	25235063588.01	1002289454.51	82829245.55	3095975750.55	14127929382.11	31121777.78	643706017.3	237886858.79	2940063523.09	581010989.42	750253558.19	243901279.34	149464628.34	1708169405.21	35643322.3	1859120845.77	261941510.81	14382234.72	4593507405.71	1160255690.85	268725349.04	290447004.46	179244772.56	2015119194.77	534256697.089999	75668929.96	31158690.69	599991399.52	5357030026.61	8982004057.49	32975234.86	0	615058617.65	486622037.159999	1249062020.91	20753379.49	8527079461.37	0	9382402776.31	1535922300.55	913545079.28	71779374.65	24573695880.74	390041329	1305018345.76	33508471.27	147846083.56	3023214157.77	11911069.66	274293144.95	60221150.16	261831253.72	0	97277802.48	49253653.49	1459189334.21	56365982.08	62893111.74	43833997.96	0	6947292429.62	89918101.7099999	22730845.74	12811392.6	126779305.56	44157501.94	60465663.66	15918451.46	14201543.53	35470989.64	48574835.58	23667419.42	34277169.36	225691338.09	347397901.34	697555955.61	3356421727.57	52424843.25	204917505.28	247306155.24	1619795392.31	62345205.44	534930761.5	18291444.85	0	0	67442442.42	48017026.15	24792006.56	17756531.88	16938497.3	66275875.68	9536198	9266051506	0	92912461	10864343.29	0	13813626	9360853	18878454	0	0	0	13065010	347431242	465563219	34943183	374009753	43789392	278419225	8181726	0	380230402	0	0	0	0	0	33564516	0	26478828	18195738.44	19693333.29	973285364	0	11274327	0	0	15496205	0	0	0	47939524	0	62810895	0	0	0	57700917	0	0	0	9155431	0	0	0	0	0	0	0	0
1053027578.4	100907852.87	0	0	488748719.19	0	4406513625.45	1568881843.48	1101240605.77	0	19210590474.1	888150861.98	266795691.46	0	0	37574405.09	1437443341.32	164938339.38	74170163.3699999	556961974.76	1692863616.56	12613518.91	129529615.67	1277493445.53	775392713.62	259303605.76	121447228.2	0	259114721.01	0	8622507.66	334998618.77	2408364391.53	60791136.5	0	92721084	1616347586.83	16054309.15	0	12983538.59	4410000051.81	13061512.5	0	12097168.53	19836852.55	1420220604.68	0	376926835.63	78405260.88	42928061.07	2291064401.19	113096534.61	48904958.8	123506212.4	1610510079.82	220974135.86	40878825.77	255279656.18	0	0	168945897.86	116037843.67	50162725.09	0	9242831.21	22119431.43	215210578.46	0	263169182.8	18802120	403009101.65	0	78184319.71	181085913.6	9972947856.26	522178750	116910476.95	0	0	964277139.88	0	119043790.71	0	13707647.6	0	1373899822.84	0	31078169.37	0	0	16871526.95	0	7715106175.67999	0	0	0	0	0	0	0	0	0	0	0	0	58107870.97	27684162.14	13501198.15	694768914.08	0	0	12718842.2	326733530.65	0	0	0	0	0	0	0	0	0	0	0	0	148717327	0	0	0	0	19439038	0	29302793	0	0	0	42509321	0	0	0	0	0	0	0	0	154401153	0	26143809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
