0	26151228	175655066	110160214	338916827	135696889	19986493	0	800533944	96124375	258919462	51246260	683777450	1003519526	52141197	0	548895018	402383009	7302384	650970393	26045029	6308244753	995785458	31055128	4093784	417361274	441553741	78792987	913208668	137696223	173435768	26205176	295516946	409616234	133813383	151318970	0	93281653	2724242440	0	0	60159541	8765475	0	63648315	7534562	543560888	419415545	2488836	12113587	0	42662523	3398485	26370213	0	18248114	0	0	957624040	0	0	13352324	0	22846750	4126296	13413783	0	137756254	0	0	4875896	19270889	70695482	0	24665490	14152069	15420286	0	0	0	20955596	337890325	72858976	0	57860864	0	0	652787782	0	0	11620437	9074130	73019203	59473162	0	0	0	107883415	53298375	0	0	0	0	0	0	0	34999959	0	0	0	0	0	0	0	0	0	0	252423472	127696556	8938643	72107151	0	0	0	0	0	0	4680363	0	0	28827037	0	3661258	0	30766541	19849692	0	5325728	4143644	2692036	0	0	3238793	0	4997903	6111783	27161259	0	0	0	0	0	0
85508768	0	526088440	45344314	132996862	1582307719	13218581	11498454	6700471880	255559161	271602612	183162138	939491678	942267167	104471354	0	64941705	47631871	40038761	1977063365	19268273	233060312	111943840	81769978	7768836	19083909	522027776	226387856	20021171	17459067	10039472	80033866	152299883	43987490	423908407	14844651	14747929	133544462	835941696	4670136	0	23078499	14492859	0	227971789	9226034	98211057	52044782	0	9582444	0	13515711	4206996	5929701	159718993	3150672	0	0	187850894	3950023	0	17335080	3829678	262569990	22430749	249006696	0	0	4064966	0	513240128	7915576	63300794	0	4551795	0	0	0	4306136	2398646	12689140	0	225766344	0	65707499	5929911	0	689366810	42225978	2455901	2273066	47293553	504641295	78202048	0	2170972	6485486	34790943	25490611	0	15007107	0	0	0	3202515	0	5449422	0	10735967	0	0	0	0	0	0	0	0	131449443	148832313	0	29285944	0	14624734	0	0	2813441	6119694	0	4255167	0	0	0	43779216	0	3356852	6165207	0	9790255	0	2959541	0	0	2981813	0	0	0	0	5394517	0	2883469	0	0	0
172483050	652680311	0	116001164	396161196	1546723915	47443206	24954120	13011128457	763476818	860307536	369053650	12334483834	5910809136	370009313	2543225	275272433	784264002	230270632	4232095044	69747576	617623157	167972390	99246375	107624823	70492754	10076597500	539075578	57889398	55161150	31217579	245512575	351793584	98327050	1013708556	107741278	151588948	312788142	3897564412	66327012	13862693	185013490	10276862	16610390	278660915	15776500	221772497	99612079	3054114	37064493	0	28270663	5072503	5405887	56301622	23129085	0	0	322906865	56923069	18332766	29424692	10030356	90997414	23575899	119820030	8838751	0	13035042	4663121	113593223	24064429	1161388938	4357503	17565982	2550159	11963487	0	6351375	11617867	33645488	12049813	101377387	0	47225926	21445831	7208604	497784894	57067404	12697905	10887755	114581086	169920761	216264865	2492440	43139196	0	101721162	134265562	28503937	12958198	5600198	0	0	273230324	10942840	30256444	36023256	13218754	4779104	28227182	11806904	0	0	2881914	4465277	3152805	220292941	62369661	0	70564176	0	54417671	25646851	7874228	14327409	16037635	3933745	0	12471601	5364054	9678117	185725825	7594271	0	14793033	25232091	25688579	5823767	7574922	3548423	3481348	21629848	4645349	0	0	5169914	6725581	0	0	0	3672859	0
156973404	156655638	335049009	0	569982926	158656222	248305619	10309268	1794235628	168633478	569082420	98645303	1148598019	791711503	80236495	0	118957118	226693720	38224594	1043326395	22682777	1694683456	187955808	10488901	51558393	66760396	605464304	129784217	20907139	59119192	94301509	100484091	211051183	64586796	256421849	105933533	18973892	126496323	6900002061	13513965	2600881	149389070	2461442	128499869	246932621	121702109	131333381	125918622	8738103	14796937	0	12754117	214616673	5770363	25565916	9066527	7915711	0	411692943	19327134	48990815	138508457	41471380	67846418	0	132209303	36168701	0	25742333	22778039	82609158	6522492	25995244	24840336	5496327	0	0	0	12147827	71690514	207462396	0	123856922	398789079	82559327	0	8417273	149857113	14491260	15123164	31147149	319523770	102197551	60595214	0	284761598	0	41177817	657180874	0	13329917	5742843	0	0	71637740	0	0	3127873	0	2197978	17664130	7654585	0	0	7662204	9216337	6496837	181113954	371948947	0	28350769	0	42474127	59839141	0	0	2241700	0	9372525	4828132	0	0	215986693	0	0	30468929	0	0	3875771	4413235	20550724	0	0	0	0	0	0	0	0	0	0	0	0
456419398	75625018	390155259	715717164	0	135434343	64394793	7149127	1291392346	82360233	141350205	82575145	894888581	1916102546	49362899	3812193	236381135	276641264	119812909	520093030	10488163	4491314438	652635998	51999891	130744483	126639789	475752174	289672563	137675767	98295074	55878698	97919409	138360641	100384941	195583332	110820679	57012715	119731644	65212207487	13295424	0	254267374	11177236	7044068	237377919	61903244	119069537	218391419	40233882	39453112	33555324	5986162	8897389	71741955	39074162	5624445	20803965	0	788907285	5371646	0	122005119	32730416	10368508	264821775	84688756	38777676	5530750	12763777	10088978	8217602	6376624	91751400	51441649	30960989	0	0	0	16667771	32765149	104953771	27119115	14506799	0	94622955	10985402	7131593	879226795	8882503	3557517	65502976	227571255	30579954	136931589	0	0	0	18312885	52175711	0	0	0	2831361	23422303	12233853	0	22851110	9096073	21264905	0	2137657	0	0	0	2414029	3359858	15213544	26725632	76374889	0	26143650	0	5218530	0	0	0	0	0	4700580	0	2248466	0	18985677	0	0	5701545	0	16644752	0	0	0	0	14312216	0	0	0	8023133	9084253	0	0	19826634	0	0
294855363	1268203851	1399425424	277299509	409164161	0	53603399	17615150	7471313994	448885454	549037968	285484007	2987572940	3031202424	186162439	0	652924405	249649904	105950534	4053937206	33493889	2351661889	174897139	123988409	54544701	94730544	942437824	319093019	61724896	130686844	57607469	229939619	413559062	213236176	654404328	144026904	34073699	280815084	4964830671	50624332	3141987	194311259	26073263	7625055	163697850	45092939	195129487	108700608	2967134	27411848	0	25265487	17989874	26804091	156693864	43591077	10314248	0	414408411	31018141	0	78031653	14213120	182090577	22813053	136356148	9276468	0	13027277	8688360	180554851	11623638	710144617	3990220	12262555	2180292	6343977	0	18150903	99267887	77945061	2805601	148310758	9573979	29357035	10705182	7195129	300405897	33149018	2929533	4398984	96437240	287590790	243160889	4246926	12923861	0	125882340	90641706	0	2584991	0	0	8521657	23097845	0	9134436	11315886	18415123	2684757	4610284	0	0	0	0	0	2734738	235727619	94816717	0	62452162	0	42365757	4659524	5975672	2700973	11033508	10460463	5073294	0	0	0	157005218	0	5388353	29455157	4137607	20499328	0	0	3265244	0	12846516	2954040	0	0	0	4469143	0	0	0	0	0
5748314	15858455	57268370	272494932	82837451	10692681	0	0	408696430	4403932	111255778	7176425	232450446	166327408	23926452	0	13580730	11572646	0	222188040	0	477954379	116048428	0	0	13402349	111971921	6197881	2851664	0	0	18596011	19917200	16734166	57501476	5816174	0	57798576	846922483	0	0	9088595	0	30152636	0	33591921	15462601	21859816	0	0	0	0	12025768	0	0	0	0	0	0	0	0	46541542	9289562	0	0	0	0	0	5529760	0	0	0	0	0	0	0	0	0	0	4033662	56120598	3033285	0	2292403	0	0	0	0	0	0	0	36006482	0	0	0	0	0	0	135801650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	4033322	11423642	0	0	4922151	0	0	26291812	3035242	0	3764251	13942411	149687232	8976101	0	0	0	7075848	17567308	5633980	0	4306003	10769805	0	0	12470758	9753916	0	0	0	0	29634745	3850005	5211442	0	0	0	10707036	0	0	0	0	0	0	0	17072353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5297687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1781584984	11922768706	14796379351	1195020955	2264417372	14026387051	240915753	117878366	0	4922417199	4873896004	2361085015	24633031541	18922089932	2177685838	15394856	941888291	1380338370	940185729	18813758502	190772830	3886312750	1099617418	546465743	248594685	440911232	18403219399	3118712252	323660183	448492842	243222048	1197554914	1577868750	757270286	6156909025	490676716	347364613	1646991339	24409121872	165055988	22128159	683946216	88633350	42166534	958136001	163490753	968744119	655246108	38295112	163362880	0	190936782	59836523	92999000	723320000	75532000	18369000	6210000	2513252992	87854000	15809000	236044042	65574736	1019144000	103403000	0	46179000	6555362	70292085	21434000	1345174000	152790244	1174000512	15267000	71703000	6263701	30835000	22629000	18150000	78998000	185142817	23482755	1086197000	49984000	335435000	47678000	32836000	3944292024	201493000	39002000	53565000	508546773	2935593000	1878292008	22504000	42233000	14884000	455306000	476285118	21523000	16197000	11924000	0	17950000	99286000	3542000	128082000	33491000	86853000	8072000	20854000	10156000	0	0	8166000	4854000	12659000	1370668000	541593000	0	457317000	0	142414000	44785000	22490000	23282000	151298000	41317000	31892000	20711000	12519000	15212000	525562000	8812000	29799000	85691000	24517000	83606000	16112000	24172000	6983000	0	59253000	33765000	9441000	2460000	17834000	34419000	0	0	0	7835000	0
110553480	182185500	345813129	44672804	150965680	394322000	12099274	11566441	3221006918	0	234598723	394124439	988595278	2354709244	141765636	216319249	106503648	71363307	108077459	949492333	28046705	717607557	71558863	24368388	9038944	32971034	706307461	1324039978	24498297	21969866	10505625	77497542	127046300	58507110	2054594609	51762270	12438957	37121312	1755150260	11158507	0	16463780	5687801	13641209	30289209	6472222	64245918	23636343	3173496	16902766	0	18000271	3105719	25188923	12951689	15982716	26200695	3180117	116237122	2833621	0	9813688	2447305	34453326	6731556	46501806	2699978	0	2608391	2544799	33430720	105438330	46674687	0	5224311	7437082	0	3575453	8383852	115247973	8987185	0	89539928	0	8669019	3802760	0	168181281	13456071	0	9437295	31489613	59486526	50613041	0	4898534	0	45062078	13799547	0	2647138	0	0	3532149	2738289	3748550	12642435	0	2782302	6641542	0	3008153	0	0	0	0	0	104495009	38777092	0	47752766	0	12623758	8893698	0	0	11881121	4254294	3415884	0	0	0	20935559	2690786	0	12776612	2811449	6249924	2169671	2792565	0	0	28754993	2960837	0	0	27121448	8486551	0	0	0	0	0
