0	5918448	305994213	857426054	56257310	21803241	18641656007	959324263	2508682908	508084303	17556030147	8224282167	22766163	669259500	17635216	1165951684	13577365	302086200	6240756799	209846446	237186955	11625816259	529306490	73412884	45337639	111225504	868714263	527314984	6167951	10613507	5074123205	368665493	183369569	300030057	315339886	1285557110	384595077	2040382528	110619891	52036125	192851536	263551452	239431540	21637596	56013221	238936543	321056441	1710591461	24688625	1266131957	379867323	72845761	109228321	160513864	27730499	127908312	419547758	26097170	90795660	720321471	473184218	64082649	1324311963	247711211	681847608	27888789	7016872	137808380	21482980	16084557	2277175103	10892827	0	3812806	28996710	19389467	54190117	34674484	0	0	23566587	4419602	3812761	53578440	52673906	51693489	4990690	20236979	15439234	31343374	37413273	0	287846025	85771011	55493880	136785792	4157980	150326689	25709033	17692665	0	15051771	15277707	4040629	44542549	3934431	154369010	4117668	3225771	32393692	20606283	0	577355138	15280612	0	40329204	130175739	0	41410842	10040856	45323576	32196861	36691009	13002638	19619865	9558948	0	124483651	32635426	0	44399910	21585926	3385519	0	0	9140553	0	21569845	15481221	0	4721107	8903848	36069817	0	14025840	5667883	5667380	8505229	4160007	0	0	4601262	0	16374856	18627491	0	0	0	0	0	0	0	0	24170604	9884636	13121671	8846904	33337779	0	5085254	4890465	0	6597527	0	0	0	0
0	0	17279999	0	43275265	0	32883286	0	2925154	0	34791809	17932763	0	0	0	0	0	0	8335415	8310311	4752061	11775994	0	0	41543227	0	0	3431827	0	3997486	178707749	0	0	96798251	0	2933908	7280789	0	11874306	0	0	0	0	0	0	0	0	0	0	5458166	3495671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
587413656	142947912	0	799109195	421107187	128289342	2388425147	191462421	773050756	98825493	1330954707	1237966152	19251427	73607976	52608274	363178698	23119773	89745713	1385077229	983941476	259296537	1174464054	74913419	36472625	233809475	243125955	305456448	309852114	31304938	558597006	7271148369	172335495	89625047	3241792698	211969688	129627898	569911681	176286569	963461963	30642466	29351437	74721366	230831780	6693668	21140557	109553062	303830717	122930433	3766206	2701040063	714207232	64935959	7759332	144785353	23734146	78172006	90530494	30211602	50056723	485757646	275662957	26728914	167050874	39512740	227165748	12795436	33600700	371934883	92073431	8239472	69227561	28949927	0	0	0	48287399	12735607	41896321	8715607	0	0	4950383	5556766	27444025	12843158	18776772	0	68499036	18218854	3534255	44706166	7660438	257842089	75679360	9850118	55409415	17774402	65645077	0	0	4927109	0	0	0	4704856	0	239847364	5130730	0	3727330	85794025	0	228537750	0	2941120	10483731	47226960	0	3476060	0	0	4262310	37545193	0	0	0	0	8829699	0	0	4869061	3023561	0	0	5995616	0	0	0	4951968	0	343047545	10460285	11255951	0	0	6925472	0	0	0	0	0	0	0	3090125	0	0	0	0	0	0	0	0	0	0	0	0	16519331	0	0	0	0	0	0	0	0	0	0
400531005	4895115	151517737	0	49825581	7852732	7455173189	511779391	1266909145	232430524	3381949381	1790242496	9343789	263594171	18220202	47234699438	15644905	277017953	2343186742	430312459	992981119	1322544784	382381819	262864503	91703548	206510341	167312148	1005045482	13988398	15844225	30319312097	281107403	621017943	195906868	1762279334	599131643	2160288455	670904787	192547509	43417556	85738289	110697581	149245198	3950895	14864318	83926216	863428527	311911624	12283380	18474464417	3567281217	124054657	175088386	120863042	22702984	434627452	208531126	21776172	101636629	581181207	2173378748	26765293	747484338	46384396	237586801	29207273	17004667	31080992	11466646	3020803	51589723	21152136	32351579	0	3710646	200718689	36415538	23155135	0	0	20438911	0	0	52190436	6414751	177041253	11192447	36741976	3940726	22235485	38579787	4664085	368866753	76781821	46756765	79022348	4700640	45242689	3062831	5622643	390310117	6146705	0	320372793	73044393	0	120759724	0	33433374	20217299	350132599	13074455	2691717187	30105727	0	9554966	91958256	6377009	39507968	6234554	94361481	274617465	11206948	9704892	53612684	9289281	4972717	21765296	7707073	18412356	31597707	69980850	0	0	4864659	0	0	10530863	16548204	0	28892156	5204806	26190746	0	12904541	4210992	108965397	7209988	3216817	0	0	4932176	2716341	4870525	171645611	36531139	20217787	0	37098062	0	0	81552173	0	3745291	0	14915750	602297933	3081674	0	0	42790654	0	5035855	0	3844885	0	0
41996578	16019895	58680434	2747063	0	82673706	629761028	84349194	143146491	75538152	151152717	235451846	0	10225682	23876413	24462328	14084388	9577697	127905059	70347841	3474697	160662693	26062212	0	210026130	0	43527158	4620679	46616827	0	2965063850	0	0	42880422	7079862	35403729	119418296	42363504	91052738	0	23208857	8502964	0	0	4505046	8551367	0	12522716	0	242388678	26849423	0	0	9809815	0	0	18892071	0	3275201	31702294	11483730	0	56422174	0	9052303	0	9594349	436271363	98000379	0	59644923	11244170	0	0	0	0	0	0	0	0	0	0	0	0	0	20303418	0	40209960	0	0	0	0	3712584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3698616	0	0	141244579	0	21127821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3068048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32579574	0
23111263	0	0	0	6403378	0	211607820	5817410	19539269	16904239	44482246	55006183	0	3960749	58731069	0	33984038	2894564	72753192	19322779	0	69562751	17187953	0	3979428	0	11821898	0	0	0	1498158919	0	0	5738168	0	35584880	88120811	22200744	8131419	0	8376408	0	0	0	0	6317553	0	0	0	17384855	5685915	0	0	0	0	0	14820686	0	0	0	0	0	21147107	0	0	0	4966531	8289531	3674677	0	0	59743664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53210009	0	0	36055037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21944047134	60076354	2265625006	6140361045	523621297	100562875	0	6013863336	10784691544	2704244763	32448430226	24312706853	57150392	3368700085	93680710	2928775462	35009271	1430816424	25991922923	2381304865	1574587482	23117596194	2950413943	377392659	170206866	590562773	3300497932	2233311253	82970019	72450988	26542589919	2550443054	896511188	929387109	2177713749	18353456217	2447872148	18448012890	558400822	193375680	2980666921	436423146	1019106922	26039272	780461750	2479241011	1924645710	1646085108	146465339	8822190010	3561379088	581561405	143609480	369404793	283131990	633701474	4893984278	142799464	938960388	1868325883	2339637521	1494969389	6862307700	740038790	4428941182	80523467	32294864	586102441	125098901	138409651	1940655635	60629226	10722000	25217000	13279000	108556000	532394000	127711000	59571000	23249000	446698000	40561000	13029000	46456000	41821000	35986000	9211000	40592000	96495000	97552000	91716000	9801000	2276156000	254196000	101275000	298709000	230284008	727364000	285009000	195569000	35684498	20205000	238319000	34887000	94595237	19461000	581836000	8480000	11363000	179088296	104007000	8202000	6464129968	39275000	3730000	819874000	403806000	6491000	68981000	28557000	751965000	120395000	27677000	37872000	21165000	7953000	0	34089000	26202000	4855653	18221000	12906000	0	7614980	12422000	9247000	0	20409000	22896000	0	54114586	24410000	29895000	0	10318000	5431000	16125000	47383000	4330000	0	0	13514000	3227000	35085000	424671000	9886000	0	0	4042000	34925000	0	5676000	0	21513000	21560000	15006000	46649000	20593000	9525000	3103000	133863000	0	10347000	0	42502000	7310000	0
626673385	5448323	87246658	203996468	23440317	5343811	5561404730	0	605543191	526623928	1631505349	1324699230	6957758	278622191	5018962	207725271	4597467	152842548	1389475220	98594903	99453410	1236577680	1622756171	41706128	20979460	29433712	171909308	210494836	2996422	8786633	1626605046	62293092	77323663	30569635	182644359	354971059	166483744	616964813	52398493	26375347	108886768	21914949	102418238	0	24951110	69261825	150075664	92614696	114473377	1415349740	205090448	48127839	18990238	31757223	45029704	29464301	420637968	12649875	47098523	125780648	119234343	24791137	2758831416	20947031	130863956	12166861	2626509	27784205	4058312	0	127061196	0	0	0	0	22797220	26671367	16463258	234353289	2818280	15112479	0	0	4075118	0	4687676	0	32722447	32740392	11976836	11375818	5464689	165046586	20727764	15707017	35909928	40424107	20722206	29502817	28037921	23654977	0	5838010	0	21881413	3098003	16944394	0	5181449	24499342	10137684	6646028	268403579	11471472	0	23576144	12314156	7066283	14466462	4686631	26081236	19350150	5657093	0	0	0	0	0	0	0	0	3031387	0	235385041	0	0	0	0	7478065	0	0	13156250	0	0	2793899	0	0	4716862	0	0	0	0	0	10389754	10971045	0	0	0	0	0	0	0	0	0	0	0	0	2610279	0	0	11045425	0	3705878	0	0	0	0
1694733195	33548716	241724722	474672336	219127104	45236779	8082563419	302015623	0	212282878	10046457637	2160922860	16373576	536355060	24085686	323166346	25468882	221792791	4594692673	1058253694	69900046	2027306357	437676388	28489447	45149061	86570187	3959558138	159028466	3257356	50862196	2901815024	125986202	114148344	477729276	139322166	598841579	355938867	759696472	251098794	49548215	89604093	875741058	202859406	10500495	23392252	97447527	243411485	110536369	17086769	664455986	320401523	67978620	3834170	666800923	31593548	43445069	229225440	16687849	43806800	301536861	235036762	66073665	675371400	192483172	461428529	16353884	6006615	223646591	109492515	3041993	204852665	19196350	7065133	0	0	3956128	43980148	14757775	156406105	0	2989157	0	0	55191853	34690382	189727455	0	70656721	0	8088575	23626684	173370043	389468814	41044402	20688270	93270877	294186229	76509156	6038001	0	4026623	0	0	0	10672268	0	100627961	8026197	0	37812260	61107721	0	297151585	4046735	0	23472936	55185466	0	0	5006423	24984581	0	132333695	0	15850989	6145819	0	4668319	4136919	0	27612234	3949745	17000007	0	0	0	0	9593436	13843194	0	9886287	0	36315123	0	2745527	0	5278160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44874736	5764973	3220021	5314139	0	0	0	0	0	0	0	0	0	0
513541129	0	110638881	296235248	29897211	2723970	3050209917	762253709	639127439	0	1214992335	2482212741	0	130482201	5883992	160727006	0	121386026	802868832	39237456	122922429	1078239556	715965218	42177960	6721445	93394036	147858490	277435869	0	2712814	1551722576	57927323	33792516	41289071	265409511	283252054	180125164	335413858	69568158	51755556	85771920	28866668	172794492	0	10951085	128490120	240228571	64440150	24414556	388068244	272899317	27812444	4133086	28122452	6617371	26637423	354419841	2645348	13417304	89798213	288094662	24141116	2424399749	43900264	165185373	46454150	0	27397619	3596548	0	97227900	0	0	0	0	5202434	22891300	6640559	68357537	0	13912384	0	0	5043535	6503735	0	0	3294257	0	4727903	4642659	0	60437618	11991783	12340542	22451966	0	12394826	55783884	43655547	10500204	0	0	5521974	0	4993961	9353546	2653710	0	7761060	3649190	0	1372736306	0	0	38913549	15225908	0	16134055	0	40443773	56088435	0	0	0	0	0	0	0	0	0	0	0	0	5028703	0	0	0	0	0	0	3900902	2588155	0	0	0	0	19816293	0	0	0	0	0	0	12340804	0	6573378	0	0	0	0	4658494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
