0	171090729.9	1205704.8	42812525.76	433422.03	2178520.32	2677075346.18	451247202.19	20502991.3	10701410.11	4074895.31	30188222.94	1584239472.2	17888176004.18	493957693.67	3789292.83	1850322968.27	32998652.57	281974041.77	2461717919.29	2377347097.04	16681857	335065778.38	5129187.81	205994.14	233948377.35	196363996.81	160926142.22	99864343.0299999	5056120301	1654786.25	1608896.14	215332228.79	35135394.23	11600605.87	171792150.93	755333.85	83069684.81	1050138	1103969479.48	286717006.94	52597903.36	8052800.99	28084681.9	242172732.14	15435832.31	214490627.08	4181323.37	618441029.57	162233296.82	4018780.35	450467212.31	3447073.78	2106127.79	11097951.58	2751944787.49	33970877.81	169760222.44	265918968.14	3074524.13	333032053.11	437327110.25	32262181.85	96176344.8499999	458396282.46	2477099907.7	93021008.3899999	354001582.97	17621558.74	38273888.34	808109591.059999	64370300.17	36266674.61	6505888.87	4887756.1	823941.29	309093.16	35958790.88	949139928.21	318802837.43	444381801.159999	184071005.97	6939562.75	557204930.23	636721576.18	83414319.86	3828613.04	5942707.68	1109108.92	4344502.27	7718972.52	1935272.74	3236727.25	2354443.98	1062281.31	127612465	11603885	130232808	2457666	121919953	502952	2828191.58	1058351	28346015	23966209	4597536	873096.62	49069462.38	19840991.03	15902890	299202	9368895	1048744	878168.01	32430314	26212084	112037832	214115	129908615	23342457.13	461627.23	4245627.63	433106	1314324	4090268	675291	1788803	621138	922222	2635732	4381781	141479	5799997	7713285	15183782	1336369	914791	37051	513395	35588671	443229	2125762	1639689	1347279.04	10796465	38936334	5773775	2562519	265554	165301	1889236.86	40643468	3365332	17117516	417477	0	361004	112235	130495	130263	0	0	69617	0	0	18175	30477	227484	0	881062	1856	180229	0	0	47494	264550	1779	0
76879797.94	0	93409	12646832.49	68097.82	58831.57	34021782.19	6877323.74	1123072.78	24665.23	7335152.78	16262407.83	25425211.18	472667643.08	32146325.06	67453.75	117427006.4	4919035.76	11631793.01	225277450.76	120350176.22	71861.78	359247496.19	163155.97	8629	1366375.9	4212455.39	8293688.83	27661355.83	561164025.75	196478.71	0	10915442.26	17190394.51	4315682.73	13325531.74	2529204.9	2493331.83	30345.25	109129524.07	21443502.27	201648.47	474498	5452893.12	20933540.41	5084648.28	3534803.55	102836.84	27314593.68	11266101.75	362465.7	215251259.02	334708.38	34099.29	2588441.93	199450741.93	979467.67	3432681.83	3904112.46	5860456.02	12635051.95	39649177.7	1364587.46	11204663.33	9845236.2	34218822.16	32561721.08	9326085.05	306510.44	12795487.55	35987903.39	11010222.61	11732775.69	161019.83	155170.23	0	571062.43	3921716.58	38807318.07	52551479.95	184150316.7	5276663.51	874517.9	10496582.57	48239430.27	4208134.01	11517731.92	103571.61	40117.84	14757494.78	224362.25	46260	39129.57	0	508144.51	4457397	90229	8481625	187887	32371775	42461	68596.03	32907	1899098	10363850	18985569	40128.81	92578038.2000001	1965649.34	1663430	0	115706	0	0	18884837	4686695	128387153	0	163603949	31037207.92	227232.1	746189.31	93409	0	7538036	20168	0	3184	270694	216552	1832213	0	203814	1512699	1334322	479807	126312	0	618871	15256520	98722	332260	1061	41400	40338	1199541	73245	0	0	0	852971.21	1598677	14860	2188847	4972278	0	0	0	7430	0	0	0	0	0	0	8488	0	0	0	38214	0	43522	0	0	140123	6368	0	0
82285.05	6316.27	0	169853.32	119557.8	30565.74	6622375.93	3500	532223.14	948001.61	14957	9182	228103.32	83781974.39	210884.69	36306.95	81680506.41	377962.07	1008751.92	32556499.84	12586974.51	0	106157.97	1445364.67	26122	1488917	99874.73	505007.11	854835.68	11040896.18	1443947.59	44826	443839.06	48152.42	0	7857453.89	0	40516.45	280723	328206.3	16503134.5	2209.44	110137.1	393569.78	334499	2418	217369.41	22268512.12	738366.35	51145.78	115596	627075.47	0	0	312584	285835411.83	433413.78	2294332	5911042.88	0	10790035.52	18703099.31	98234	0	24138708.87	98347	16279.05	91858	647224.76	0	1235984.29	392926.9	97931.69	0	12035.04	0	0	0	1272316.96	232533.15	3640030.4	42329.91	1287.67	27385.81	104073.33	221151.05	451931.5	505934.35	2759.92	0	0	0	7407669.68	29830.82	0	0	0	0	0	0	0	26188.55	170345	0	79000	0	0	26629.61	48083.08	0	0	0	0	0	0	0	0	0	0	0	0	366101.82	0	0	0	291713	0	0	0	393449	0	4966	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427654	0	0	0
15506853.51	14163921.08	0	0	0	0	10463665.99	51151523.89	2432600	158199	5335038.43	1842882.33	30513665.93	250194818.05	24527957.24	3575281.45	18728699.28	57760636.32	18170037.52	51927880.46	59690715.08	229864.31	2338627.83	0	0	37916846.13	303769.4	818758.35	3335323.83	69147858.46	13600	17383.19	17392110.89	6470208.53	0	148197	4871609.18	18523469.07	146349.69	57443924.03	17089670.97	42391.74	245399	1200645.48	2367646.9	273000	1215175.71	759771.49	13987038.26	9741225.15	0	39898909.95	0	881992	165083.13	98813467.1199999	1868300	35696	1180097.69	9978058.87	3191430.5	2676527.36	1003094	12145281	12921877.03	46965910.44	49451711.14	15186616.22	1154588.51	31231.29	12681851.07	163250004.87	249152887.89	1523800	0	0	0	121299	210040729.99	17838155.7	3070369477	848723.96	225699	22913939.99	3396989.61	93103.68	872513.51	3035	10580.05	1254186.35	0	141536.02	0	124300	0	1792695	0	332891	1952399	14296884	0	1516.03	0	59799	15969296	29206410	0	2566955.14	0	20484892	0	946800	0	0	1791997	142499	280157686	13199	6866176	34999	0	0	8341396	0	5873600	0	425298	0	0	10676300	785297	0	0	6038496	28321179	5540765	0	0	0	0	0	0	0	0	0	27399	0	0	0	0	20053316.23	23715469	1041300	20576736	1406687	0	1202000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2969871	0	0	11798	0	0	0
207689.84	0	89430	0	0	3857.97	552007.26	177077	2222	362266.31	127320.27	35774.48	0	3577182.43	371297.77	0	39872917.18	1122	3256.97	10423902.46	54317540.03	2377.11	401911.97	562444.51	1845743.86	133800.56	4978.71	5009553.36	0	12385166.07	9863353.75	3870900.6	1960499.49	0	0	1654663.74	0	730559.32	68083.4	2978355.51	2658	1078	2946	0	314317.44	11138.13	120926.28	3449720.3	162747.82	9776372.36	45193370.46	102607.75	0	1654677.47	65242.16	78119690.62	237458.11	10725	29876.04	0	37256.82	3500869.63	0	16838	40134.51	36108.52	0	0	0	0	70377450.21	0	0	0	2136.4	0	0	5580.2	0	0	1730557.85	0	0	0	0	0	0	0	207067.32	228895	0	0	0	0	22364.39	0	0	0	0	0	0	0	22304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286010.12	0	0	0	0	0	0	0	74490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11997630	0	0	0	0	0	0	0	0	26886	0	0	0	1293	0	0	0	0	0	0	0	0	0	0	0	0	38610	0	0	0
5257388.17	0	20258	0	0	0	69292643.9	3888605.33	141343544.1	137795.89	82235	11543.41	783244.21	16605522.57	319181.19	71595289.72	9900567.6	4162.83	708282.68	28622323.82	169588612.47	0	60973.3	127851.7	0	761143.1	412179.22	176688	452501.45	14822448.41	99788	0	8079827.06	104437.39	4709	11356972.39	0	2353053.45	108657.01	10987522.77	61323.87	245162.79	1642950.05	70092496.53	578008.9	109869.2	142778	52402.32	169631.03	142893.95	204383	95469.19	13635	0	78020546.76	404637586.74	25589264.85	151316.96	1703579.34	0	35953361.36	7273510.3	27664127.8	0	0	46438.08	89632.39	0	5803.04	0	12183185.06	0	20122.67	0	0	0	0	0	368293.28	2427131.79	276684.92	175195.24	0	4645.59	2181.14	59087237.72	0	0	0	0	0	0	2196959.25	5303.71	0	18863	0	0	0	530950	0	0	50115	0	27899	0	0	30604.42	55455.13	0	0	2646635	0	0	0	0	0	0	0	6138	0	77864.45	0	0	0	71219	0	0	0	416839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3083	0	0	0	0	0	0	0	0	0	0	0	0	2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2194682942.97	78045482.33	13705513.66	32514986.1	239502.02	14346605.67	0	723140286.21	121586537.83	36094144.63	13259775.11	42979014.77	508913077.5	16803921032.35	553286673.11	27589376.26	1651898030.81	39937426.79	470208135.76	6171743257.80999	3727913596.13	7986494.75	493989906.02	22228411.28	544858.17	712212237.37	144266774.39	338475296.03	498327643.7	6607983684.95	9062912.28	383799.76	1063833982.89	446751339.59	73617838.38	630080453.98	2706112.64	846506794.65	2565115.54	2158053927.23	362453891.13	114962771.42	73504252.7	60019075	413024315.18	31010411.99	925563697.88	13989776.99	1042854039.68	424492434.31	9249311.32	728418210.34	20439510.17	8491789.38	37317466.15	7439290894.06	94355296.38	500779113.96	603645080.680001	3585401.72	771819442.600001	698706831.43	139722389.33	98621945.66	135684724.7	427184188.15	2371378196.55	369203428.22	25628307.16	80287816.53	2165752348.62	74211516.41	64305461.7700001	4708758.86	28578936.01	1208433.87	1080308.94	69856930.24	700215070.22	133363779.04	262596634.56	954193645.89	8992301.68	143284619.2	225879316.9	285351847.96	15711896.96	13459279.69	2216838.56	4128017.52	41153693.4	5695941.94	11175099.64	6007168.55	4342195.24	188154602	37414782	19863448	90557796	248922129	1285532	517792.9	854993	47612651	84635897	1841694	3947843.47	38462322.53	33058911.75	100912590	382380	2777184	620196	2007400.15	36798882	49262991	42484829	526750	73398182	18421316.28	865932.12	27408760.61	6603664	448707	29187625	1663130	7117868	2512821	399651	10025197	8572233	351813	19585595	25429042	8471923	876898	3304589	405940	6716094	54140478	3195269	3517996	734799	2779521	104929861	176058266	21645847	119424	2560330	970061	2452225.74	52271743	14050379	9595245	618647	0	993115	5891320	1259346.56	4519907	16004	174384	621969	80447	2453	40027	3044	1228914	0	510689	4846	440641	69044	68160	854453	387524	7165	0
855166661.559999	64067398.27	5615179.79	36386830.51	2927559	29340333.32	1118009738.76	0	205972490.07	77012931.2900001	339311182.83	100823791.58	538160154.6	13092974661.98	1120987654.57	52475754.3	3594510568.31	45788752.24	706451405.86	7253079552.68	5500383697.79	39253107.54	559252696.56	65954727.43	14368130.85	55369618905.03	1370885097.15	563133082.85	397615639.39	4948298531.78	56441462.27	449298.98	8293465187.05	252466225.72	173017538.78	1692434148.49	79777321.27	1929926404.18	14014473.81	4183084302.81	881752292.409999	740393059.35	546746423.91	211936994.12	296537927.09	206212414.58	4917388143.18	44930589.49	771396474.29	2160518475.13	45910683.71	860797905.64	55160024.76	21882307.09	95211439.7200001	68858619577.15	93716012.1900001	829921419.44	3952379600.39	13289276.72	1041720970.74	5294281470.03	630639754.97	215328423.74	80599902.59	614588298	1245745464.81	678809425.48	38660018.67	148893573.16	38497273664.9499	20920423.48	19280549.58	30522858.5	122626974.07	5099000.96	26273772.08	348557815.08	1165799460.41	151131510.59	1098129916.77	964869649.29	31479470.37	130427564.89	135045313.05	949278059.84	11612894.73	113418441.4	11652151.6	2715926.38	78772758.08	618368621.45	54699049	60067425.37	11455048.58	1404044649	30896419	540929	194506616	695565419	489255	3837404.63	11191369	135860234	239794844	377494	52473847.01	12324081.81	56510420.28	508991987	20164106	305871703	4339494	4263496.76	171380202	94849304	78518840	0	27554634	7387720.73	40393571.85	54201170.32	16185750	1365816	646481861	1934060	19414617	10483448	37237361	50227287	48289598	18078316	108853480	122439166	477089535	83791306	95912291	20158506	12217914	62347428	347652861	18512124	17045051	139826412.13	26405418	1147687578	23559851	487231	6324702	238706	7427270.22	942910597	26175822	26311411	16347187	0	1337218	8967781	2543519.04	8534770	0	119982	3070464	2490564	539161	276624	0	3056260	773513	1713019	0	519657	0	2172612	3315347	545448	0	0
10785084.74	2744931.35	2492402.43	4886098.33	508971.61	40680322.65	40096195.21	17834009.32	0	121734477.17	35142236.02	95728.92	4428625.1	499186127.76	55743276.51	338213926.230001	169348902.11	2092970.39	66206013.52	159878073.63	292157673.88	214654.17	6911018.74	66503355.73	1693523.11	7579931.98	2435016.92	70431530.35	116147415.35	224036611.56	19213669.82	327639.98	46985053.6	656792.22	8796173.8	194358709.8	0	800791.18	12314830.06	227194604.25	48755767.82	3057886.53	151017807.24	369923376.89	72249063.51	17381.02	9945056.22	43756030.58	61178618.94	4893899.15	90300430.5700001	2506252.49	27756	15348.33	8580258.33	5969016912.58	920803005.899999	2263457.04	10534528.68	213083.32	175616689.35	153029285.35	159487155.8	2936486.82	8428047.65	8185152.45	2447761.88	96815.41	320905.41	1184143.67	220366705.73	1484158.8	67088.81	39845	95178.92	0	0	862925.23	24947670.56	9574146.27	47550062.36	8589734.94	658768.26	6615747.35	4965835.63	46505561.46	11067.94	81421.24	58601.68	323273	91203.84	32117.56	3202251.95	26322.21	0	481551	0	0	253761	363231	454355	99252.91	22413837	503335	9781704	0	15120	6151885.15	479010.08	20481	60016	399042	0	0	11041738	111375	2424060	0	484232	844472.77	17082	32792405.15	152061	13949	10461	953072	611835	59240	0	93910726	36046	112389	11220	0	0	0	0	0	11912	0	72399	0	1701500	0	15125	3092144	0	2134593	2965026	0	0	3304	48059	0	0	0	0	130188	0	0	0	0	0	0	0	0	258960	0	0	0	0	0	0	0	6807035	0	0	0
23450075.24	464962.97	1105388.36	2680306.2	1722644.67	529343.07	39794278.78	13645031.95	17298267.03	0	10295501.64	556087.41	6096096.14	229750880.41	5921862.59	11223389.98	93057796.31	1596673.69	45459272.76	66778941.21	526315858.19	0	1087407.63	149084329.5	768924.6	50224477.64	626175.54	43095883.74	11105279.72	78083699.41	18357790.12	5879.62	70086980.13	657418.45	14291	135322748.08	0	44614204.27	199967435.77	335297259.46	20006603.7	576113.2	139861229.04	11555249.24	17330360.55	1655285.41	9207005.32	113044856.13	59508301.53	8227022.39	3617914.85	14477452.63	8711.87	60315.04	1552179.61	3746016946.85	19676394.42	4503249.38	9062771.57	55573.23	11726584.2	89829785.56	13313679.69	5875	1622072.4	15876357.26	2807147.12	17897.66	893560.83	97419.7	105112080.3	860600.9	58651.92	0	20926.4	3000	0	2910.8	29868228.5	1034039.1	33923192.28	2894176.55	6087.97	2540324.4	1758950.83	7560775.07	0	0	0	70404	4673	14315.42	1000	0	19189.39	550842	41190	0	64514	82386	0	157564.08	5728681	12545	2993007	0	0	119373.27	402613.81	19876	0	699902	0	0	12955	506000	2402353	0	2959	119565	0	76485773.58	3730	0	0	1907609	1197036	0	0	29874558	0	0	0	0	0	0	0	0	0	0	238798	0	0	0	102794	35173250	0	0	490164	0	0	0	0	0	0	0	0	192235	51525	0	0	0	0	0	0	0	0	216000	0	0	0	0	0	0	768914	0	0	0
