year;origin;dest;export_val;import_val
2017;abw;arg;0.0;4100662.0
2017;abw;atg;2222.0;17292.0
2017;abw;aut;108407.0;601269.0
2017;abw;aze;0.0;18434.0
2017;abw;bgr;1862.0;930941.0
2017;abw;blx;28191.07;2528112.0
2017;abw;blz;0.0;1759.0
2017;abw;bra;0.0;50478336.81
2017;abw;can;21266962.46;6153892.0
2017;abw;che;307513.0;12181858.0
2017;abw;chl;1737.0;1970935.0
2017;abw;chn;94017.0;26179324.530000016
2017;abw;cmr;8610.3;0.0
2017;abw;col;20311800.7;252784656.6299999
2017;abw;cuw;1458499.0;9578336.360000005
2017;abw;cyp;62898317.0;94185.0
2017;abw;cze;3295.0;90155.0
2017;abw;deu;23132.0;10402291.0
2017;abw;dnk;6094.0;1263875.0
2017;abw;dom;7737398.94;6930681.0
2017;abw;ecu;0.0;361206.0
2017;abw;esp;31958.89;13501952.0
2017;abw;est;0.0;14423.0
2017;abw;fin;8319.0;243333.0
2017;abw;fra;64914.0;9394488.0
2017;abw;gbr;54521.25;40556180.739999995
2017;abw;gha;13467.0;0.0
2017;abw;grc;1816.77;88360.0
2017;abw;guy;199113.52;30714.0
2017;abw;hkg;1467955.0;4645517.52
2017;abw;hnd;118648.75;919656.0
2017;abw;hun;0.0;509425.0
2017;abw;idn;0.0;494950.0
2017;abw;ind;372758.07;6429397.0
2017;abw;irl;0.0;363153.0
2017;abw;isr;1236000.0;3000.0
2017;abw;ita;7970.0;6141247.0
2017;abw;jam;85616.16;1220226.0
2017;abw;jor;6456306.970000001;0.0
2017;abw;jpn;0.0;8668797.07
2017;abw;kor;14018263.61;15813277.209999997
2017;abw;kwt;484656.86;0.0
2017;abw;lbn;23172.12;0.0
2017;abw;ltu;0.0;3132.0
2017;abw;lva;0.0;1238.0
2017;abw;mex;1158573.68;14394658.46
2017;abw;mmr;0.0;713370.0
2017;abw;moz;2207.0;0.0
2017;abw;mys;17046.55;280051.0
2017;abw;nic;4482721.710000001;19882.0
2017;abw;nld;10310011.839999998;147450460.42000008
2017;abw;nor;0.0;218412.0
2017;abw;nzl;0.0;809950.0
2017;abw;pan;1778833.0;27878234.33
2017;abw;per;0.0;3112186.0
2017;abw;phl;946820.4299999999;260900.0
2017;abw;pol;0.0;1138193.0
2017;abw;prt;0.0;1202152.0
2017;abw;pry;0.0;8737234.2
2017;abw;rus;0.0;3535440.0
2017;abw;sdn;29643788.019999996;7650077.0
2017;abw;sgp;40551239.46;214434.0
2017;abw;slb;33134.6;0.0
2017;abw;slv;11517421.1;177336.0
2017;abw;sur;540786.6;2097678.0
2017;abw;svk;6594.0;27645.0
2017;abw;svn;78388.03;14750.0
2017;abw;swe;344421.63;566962.0
2017;abw;syc;2504.0;0.0
2017;abw;tur;0.0;1018624.0
2017;abw;ukr;0.0;153008.0
2017;abw;ury;0.0;2778340.0
2017;abw;usa;10483468.62;903767181.7099996
2017;abw;vct;31714.01;40251.0
2017;abw;ven;11200523.0;22388556.400000002
2017;abw;zaf;17423.0;389442.0
2017;afg;arg;41796.0;1742478.0
2017;afg;arm;1408.46;60000.0
2017;afg;aus;286071.51999999996;536500.0
2017;afg;aut;243580.36000000002;9612875.0
2017;afg;aze;0.0;52239557.0
2017;afg;bgr;85591.4;1040910.0
2017;afg;bih;2001.24;890528.0
2017;afg;blr;811382.74;18769100.0
2017;afg;blx;2226679.76;71551961.0
2017;afg;bol;128764.52;319105.0
2017;afg;bra;215406.53;9274055.0
2017;afg;brn;2882.0;0.0
2017;afg;can;2471114.2399999998;7133551.0
2017;afg;che;610446.84;2960019.0
2017;afg;chl;261157.0;0.0
2017;afg;chn;2856326.98;532601154.0
2017;afg;cmr;8618.0;0.0
2017;afg;col;996501.12;0.0
2017;afg;cyp;0.0;174747.0
2017;afg;cze;133763.61;3460521.0
2017;afg;deu;8880683.34;86877103.0
2017;afg;dnk;151548.1;11803775.0
2017;afg;dom;81917.0;2070.0
2017;afg;dza;11070.0;0.0
2017;afg;ecu;48205.0;0.0
2017;afg;egy;423478.56;6943680.0
2017;afg;esp;1900915.48;9194980.0
2017;afg;est;1835.0;202575.0
2017;afg;fin;3682217.0;601815.0
2017;afg;fji;0.0;48103.0
2017;afg;fra;8225039.890000001;22968018.0
2017;afg;gbr;2232465.2199999997;27053905.0
2017;afg;geo;1167.0;138472.0
2017;afg;gha;15161.27;0.0
2017;afg;grc;0.0;531323.0
2017;afg;hkg;10297.0;2665508.0
2017;afg;hnd;3670.0;23980.0
2017;afg;hrv;0.0;233579.0
2017;afg;hun;28677.0;5085822.0
2017;afg;idn;26096.0;20006405.0
2017;afg;ind;410949138.6100001;630631702.0
2017;afg;irl;238642.28999999998;9079508.0
2017;afg;isl;141377.0;0.0
2017;afg;isr;1000.0;346000.0
2017;afg;ita;1548386.65;18768859.0
