year;origin;dest;export_val;import_val
1984;afg;aus;768820.0;261043.0
1984;afg;aut;2092910.0;1124823.0
1984;afg;bel;2152247.0;743533.0
1984;afg;bra;0.0;19373.0
1984;afg;can;129348.0;121719.0
1984;afg;che;6228399.0;1920570.0
1984;afg;cog;246239.0;0.0
1984;afg;cyp;17092.0;0.0
1984;afg;deu;29637914.0;22698000.0
1984;afg;dnk;1407806.0;457652.0
1984;afg;egy;153752.0;0.0
1984;afg;esp;299899.0;1970786.0
1984;afg;fin;529801.0;15209.0
1984;afg;fra;3201731.0;9434662.0
1984;afg;gbr;25283163.0;15190178.0
1984;afg;glp;7868.0;0.0
1984;afg;grc;0.0;5849.0
1984;afg;grl;3504.0;0.0
1984;afg;guf;1023.0;0.0
1984;afg;hkg;55469.0;21090316.0
1984;afg;ind;0.0;13704889.0
1984;afg;irl;200803.0;159862.0
1984;afg;isl;2820.0;0.0
1984;afg;ita;6203989.0;3951408.0
1984;afg;jor;488892.0;0.0
1984;afg;jpn;942613.0;111851077.0
1984;afg;kor;0.0;15150944.0
1984;afg;mys;0.0;2350.0
1984;afg;nld;2874096.0;2107987.0
1984;afg;nor;570727.0;17734.0
1984;afg;nzl;18341.0;2521.0
1984;afg;pak;22206238.0;0.0
1984;afg;prt;655.0;10732.0
1984;afg;qat;9690.0;0.0
1984;afg;reu;4119.0;0.0
1984;afg;sau;3199957.0;0.0
1984;afg;sgp;0.0;29140329.0
1984;afg;swe;804949.0;780363.0
1984;afg;tha;519058.0;2597022.0
1984;afg;tun;868.0;0.0
1984;afg;usa;12693500.0;7257709.0
1984;ago;aus;0.0;30826.0
1984;ago;aut;111386.0;4573895.0
1984;ago;bel;16319588.0;23152463.0
1984;ago;bra;0.0;89981646.0
1984;ago;can;6006.0;1410068.0
1984;ago;che;6482720.0;7437619.0
1984;ago;cog;652839.0;0.0
1984;ago;deu;8431016.0;52811000.0
1984;ago;dnk;18444.0;10732099.0
1984;ago;esp;177205314.0;74684663.0
1984;ago;fin;0.0;565209.0
1984;ago;fra;1308024.0;100063952.0
1984;ago;gbr;193879281.0;47315892.0
1984;ago;glp;15134.0;0.0
1984;ago;grc;0.0;1270292.0
1984;ago;hkg;0.0;3158525.0
1984;ago;ind;0.0;132290.0
1984;ago;irl;0.0;2093.0
1984;ago;ita;26411213.0;46385368.0
1984;ago;jpn;740792.0;21197594.0
1984;ago;kor;0.0;5869481.0
1984;ago;mar;2227.0;0.0
1984;ago;mtq;11783.0;0.0
1984;ago;mys;1248.0;181291.0
1984;ago;nld;157853962.0;65535251.0
1984;ago;nor;583.0;1435819.0
1984;ago;png;472.0;0.0
1984;ago;prt;34691460.0;155555084.0
1984;ago;swe;38935020.0;26182638.0
1984;ago;tha;0.0;378313.0
1984;ago;usa;959213227.0;102675654.0
1984;aia;brb;8341.0;0.0
1984;aia;jpn;6714.0;18003.0
1984;alb;aus;3921.0;842.0
1984;alb;aut;7529861.0;4703280.0
1984;alb;bel;2458546.0;1227268.0
1984;alb;bra;0.0;1293395.0
1984;alb;can;22212.0;205297.0
1984;alb;che;1234441.0;3804700.0
1984;alb;chl;5380.0;0.0
1984;alb;cyp;5551.0;0.0
1984;alb;deu;13283073.0;13762000.0
1984;alb;dnk;76022.0;656285.0
1984;alb;dza;3970750.0;0.0
1984;alb;egy;1099234.0;0.0
1984;alb;esp;9269860.0;268256.0
1984;alb;fin;623147.0;19052.0
1984;alb;fra;10676109.0;27713193.0
1984;alb;gbr;1329721.0;5725423.0
1984;alb;grc;0.0;7081559.0
1984;alb;guf;475.0;0.0
1984;alb;hkg;0.0;25893.0
1984;alb;idn;964.0;0.0
1984;alb;ind;0.0;6464.0
1984;alb;ita;24715699.0;21214033.0
1984;alb;jor;62448.0;0.0
1984;alb;jpn;4443232.0;2563305.0
1984;alb;nld;4825733.0;5105151.0
1984;alb;nor;498415.0;96016.0
1984;alb;nzl;4461.0;0.0
1984;alb;pak;25002.0;0.0
1984;alb;per;887.0;0.0
