year;origin;dest;export_val;import_val
1991;abw;bel;6140098.0;1498033.0
1991;abw;chn;22394.0;2093217.0
1991;abw;col;3270.0;0.0
1991;abw;deu;307468.0;5222000.0
1991;abw;dnk;10563.0;1054002.0
1991;abw;esp;21130.0;979886.0
1991;abw;fin;0.0;8832.0
1991;abw;fra;16812.0;5007644.0
1991;abw;gbr;10034923.0;33001628.0
1991;abw;gtm;30237940.0;0.0
1991;abw;hkg;104567.0;2802860.0
1991;abw;irl;0.0;875904.0
1991;abw;ita;141489.0;5094898.0
1991;abw;mtq;11139.0;0.0
1991;abw;mys;0.0;418342.0
1991;abw;nld;1352354.0;37700933.0
1991;abw;nzl;0.0;23544.0
1991;abw;phl;0.0;994532.0
1991;abw;prt;114231.0;84530.0
1991;abw;pry;12427488.0;0.0
1991;abw;usa;95531967.0;234271289.0
1991;afg;are;148479.0;0.0
1991;afg;aus;192533.0;206517.0
1991;afg;aut;1388051.0;116638.0
1991;afg;bel;19152213.0;1744075.0
1991;afg;bol;18210.0;0.0
1991;afg;bra;0.0;667859.0
1991;afg;brb;6523.0;0.0
1991;afg;brn;3864.0;0.0
1991;afg;can;188080.0;1338793.0
1991;afg;che;2758782.0;1565237.0
1991;afg;chl;32605.0;0.0
1991;afg;chn;1366282.0;25559162.0
1991;afg;cyp;269880.0;0.0
1991;afg;deu;23229000.0;17064000.0
1991;afg;dnk;1480232.0;848367.0
1991;afg;ecu;58610.0;0.0
1991;afg;egy;38888.0;0.0
1991;afg;esp;1592886.0;181375.0
1991;afg;fin;398877.0;1339556.0
1991;afg;fra;3038263.0;23564081.0
1991;afg;fro;2785.0;0.0
1991;afg;gbr;8264151.0;11631696.0
1991;afg;grc;133202.0;1036000.0
1991;afg;grl;7065.0;0.0
1991;afg;hkg;10095.0;17438070.0
1991;afg;hun;177628.0;0.0
1991;afg;idn;0.0;2475293.0
1991;afg;ind;0.0;18014822.0
1991;afg;irl;532325.0;1310862.0
1991;afg;isl;2215.0;0.0
1991;afg;ita;4754535.0;2377774.0
1991;afg;jpn;2663330.0;116073620.0
1991;afg;kor;1286208.0;47625723.0
1991;afg;lka;366090.0;0.0
1991;afg;mex;3599124.0;67752.0
1991;afg;mlt;18867.0;0.0
1991;afg;mtq;3917.0;0.0
1991;afg;mys;11160.0;7798934.0
1991;afg;nld;3251878.0;4281568.0
1991;afg;nor;616440.0;72791.0
1991;afg;nzl;113534.0;11343.0
1991;afg;pak;4686701.0;0.0
1991;afg;per;3138.0;0.0
1991;afg;phl;0.0;25772.0
1991;afg;pol;94925.0;268884.0
1991;afg;reu;2844.0;0.0
1991;afg;sau;3250606.0;0.0
1991;afg;sgp;289929.0;55444601.0
1991;afg;swe;1274661.0;524591.0
1991;afg;tha;2871.0;5418494.0
1991;afg;tur;395623.0;802553.0
1991;afg;usa;4171565.0;2942402.0
1991;afg;zwe;16627.0;0.0
1991;ago;arg;23461.0;0.0
1991;ago;aus;0.0;931612.0
1991;ago;aut;5112858.0;1050395.0
1991;ago;bel;103478980.0;65644715.0
1991;ago;bra;119065165.0;68944475.0
1991;ago;can;33567726.0;8316472.0
1991;ago;che;221225.0;31434538.0
1991;ago;chl;21580084.0;0.0
1991;ago;chn;52648.0;7226710.0
1991;ago;deu;174488162.0;71736000.0
1991;ago;dnk;12075.0;8631985.0
1991;ago;esp;41451570.0;115916469.0
1991;ago;fin;0.0;1332461.0
1991;ago;fra;317132526.0;176366302.0
1991;ago;gbr;103968695.0;50833643.0
1991;ago;grc;192600.0;1223502.0
1991;ago;hkg;10213.0;5560376.0
1991;ago;hun;26025620.0;0.0
1991;ago;idn;2362.0;5093142.0
1991;ago;ind;0.0;3607649.0
1991;ago;irl;0.0;4684316.0
1991;ago;ita;43761628.0;60307665.0
1991;ago;jpn;2890583.0;134663787.0
1991;ago;kor;0.0;9345097.0
1991;ago;mex;1436554.0;3170124.0
1991;ago;mlt;2010301.0;0.0
1991;ago;mtq;13868.0;0.0
1991;ago;mys;64716.0;7802766.0
1991;ago;nga;36196.0;0.0
1991;ago;nld;131030105.0;64582550.0
1991;ago;nor;3425.0;7806012.0
1991;ago;per;18613.0;0.0
1991;ago;prt;91093802.0;550260200.0
1991;ago;swe;46601.0;10842138.0
1991;ago;tha;0.0;8212647.0
1991;ago;tur;0.0;907883.0
1991;ago;usa;1746422449.0;186084520.0
1991;ago;ven;1589.0;0.0
1991;ago;zwe;4653.0;0.0
1991;aia;aus;32481.0;26690.0
1991;aia;bel;0.0;21066.0
1991;aia;bra;0.0;3785361.0
1991;aia;brb;1239.0;0.0
1991;aia;can;0.0;267332.0
1991;aia;deu;22991.0;33000.0
1991;aia;dnk;0.0;18103.0
1991;aia;esp;59094.0;31358.0
1991;aia;fra;10028.0;350655.0
1991;aia;gbr;311617.0;4711827.0
1991;aia;glp;28178.0;0.0
1991;aia;grc;0.0;53928.0
1991;aia;ita;14548.0;455833.0
1991;aia;jpn;0.0;212171.0
1991;aia;mtq;6018.0;0.0
1991;aia;mys;10814.0;71437.0
1991;aia;nld;0.0;47565.0
1991;aia;prt;31241.0;170026.0
1991;aia;usa;1291391.0;11395644.0
1991;aia;ven;6976842.0;0.0
1991;alb;arg;11971.0;0.0
1991;alb;aus;4514.0;0.0
1991;alb;aut;4877205.0;8504241.0
1991;alb;bel;3932588.0;7430137.0
1991;alb;bol;362752.0;0.0
1991;alb;can;9460.0;257855.0
1991;alb;che;1811375.0;3800024.0
1991;alb;chl;16593.0;0.0
1991;alb;chn;2792518.0;14404991.0
1991;alb;deu;19539553.0;46346000.0
1991;alb;dnk;74807.0;1970552.0
1991;alb;ecu;4630.0;0.0
1991;alb;egy;3239414.0;0.0
1991;alb;esp;2854022.0;3399565.0
1991;alb;fin;905289.0;599653.0
1991;alb;fra;3650124.0;42339056.0
1991;alb;fro;478.0;0.0
1991;alb;gbr;425840.0;5420098.0
1991;alb;grc;10949811.0;12172074.0
1991;alb;hkg;0.0;78383.0
1991;alb;hnd;4469.0;0.0
1991;alb;hun;3648325.0;0.0
1991;alb;idn;0.0;58031.0
1991;alb;irl;7488.0;168554.0
1991;alb;ita;27603981.0;80452306.0
1991;alb;jpn;7482503.0;113191.0
1991;alb;kor;44106383.0;40525763.0
1991;alb;lka;22549.0;0.0
1991;alb;mac;4937.0;0.0
1991;alb;mex;196354.0;1281.0
1991;alb;mys;1011.0;144722.0
1991;alb;nld;269326.0;1612214.0
1991;alb;nor;163057.0;89330.0
1991;alb;nzl;2846.0;86613.0
1991;alb;pak;198105.0;0.0
1991;alb;pol;454818.0;9657.0
1991;alb;prt;175588.0;267617.0
1991;alb;swe;2043519.0;4246229.0
1991;alb;tha;9891.0;6735.0
1991;alb;tun;7280.0;0.0
1991;alb;tur;542175.0;21341598.0
1991;alb;usa;3188141.0;17995286.0
1991;and;bel;187086.0;7649935.0
1991;and;bra;0.0;23602.0
1991;and;che;15907.0;7094700.0
1991;and;chl;2281.0;0.0
1991;and;chn;299602.0;663341.0
1991;and;cri;2414.0;0.0
1991;and;cyp;1871.0;0.0
1991;and;deu;1776571.0;56431000.0
1991;and;dnk;18735.0;4282954.0
1991;and;esp;14936811.0;419336539.0
1991;and;fji;462.0;0.0
1991;and;fra;14636945.0;405114027.0
1991;and;fro;991.0;0.0
1991;and;gbr;50865.0;24987779.0
1991;and;grc;548198.0;234451.0
1991;and;gtm;41031.0;0.0
1991;and;ind;0.0;1335568.0
1991;and;irl;28427.0;1652215.0
1991;and;ita;634634.0;32612219.0
1991;and;jpn;298073.0;26959526.0
1991;and;kor;23080.0;122702175.0
1991;and;mlt;689.0;0.0
1991;and;mys;19930.0;76174.0
1991;and;nld;1138590.0;28282103.0
1991;and;nor;0.0;51152.0
1991;and;nzl;0.0;4804.0
1991;and;pol;136516.0;30757.0
1991;and;prt;1110231.0;1887743.0
1991;and;tha;0.0;205528.0
1991;and;tun;262104.0;0.0
1991;and;tur;5173.0;44971.0
1991;and;usa;187954.0;16510328.0
1991;and;ven;7574.0;0.0
1991;ant;arg;26080237.0;0.0
1991;ant;aus;1239792.0;784574.0
1991;ant;aut;50073.0;3186462.0
1991;ant;bel;40931195.0;19308194.0
1991;ant;bol;2420.0;0.0
1991;ant;bra;0.0;11026722.0
1991;ant;brb;31022808.0;0.0
1991;ant;can;20484533.0;11008595.0
1991;ant;che;30474.0;21428002.0
1991;ant;chl;21816189.0;0.0
1991;ant;chn;258506.0;800538.0
1991;ant;col;28871554.0;0.0
1991;ant;cri;35671.0;0.0
1991;ant;deu;30710480.0;42964000.0
1991;ant;dnk;12737.0;3951859.0
1991;ant;ecu;7989392.0;0.0
1991;ant;esp;12396928.0;6550239.0
1991;ant;fin;19935.0;516614.0
1991;ant;fji;18404.0;0.0
1991;ant;fra;13231042.0;20089367.0
1991;ant;gbr;46228796.0;25955090.0
1991;ant;glp;57412558.0;0.0
1991;ant;grc;0.0;705617.0
1991;ant;gtm;6551691.0;0.0
1991;ant;guf;929275.0;0.0
1991;ant;hkg;323210.0;59025437.0
1991;ant;idn;15430.0;15620575.0
1991;ant;ind;0.0;1539640.0
1991;ant;irl;47229.0;959576.0
1991;ant;isr;37727.0;2691910.0
1991;ant;ita;79175983.0;73870553.0
1991;ant;jam;48283366.0;0.0
1991;ant;jpn;14943768.0;77507363.0
1991;ant;lka;9353.0;0.0
1991;ant;mex;12871502.0;68513513.0
1991;ant;mtq;5724604.0;0.0
1991;ant;mys;176876.0;615218.0
1991;ant;nga;7784.0;0.0
1991;ant;nld;17299669.0;141715287.0
1991;ant;nor;957.0;3094592.0
1991;ant;nzl;0.0;581132.0
1991;ant;pak;30396.0;0.0
1991;ant;per;5651645.0;0.0
1991;ant;phl;0.0;13058122.0
1991;ant;pol;10149.0;0.0
1991;ant;prt;1867.0;880084.0
1991;ant;sgp;27952384.0;4297539.0
1991;ant;slv;1196242.0;0.0
1991;ant;swe;46179.0;2943019.0
1991;ant;tha;387767.0;12413360.0
1991;ant;tun;16847.0;0.0
1991;ant;usa;629138755.0;626776428.0
1991;ant;ven;23866154.0;0.0
1991;ant;zwe;4685.0;0.0
1991;are;afg;0.0;148479.0
1991;are;arg;0.0;2062745.0
1991;are;atg;0.0;146967.0
1991;are;aus;285551278.0;238191694.0
1991;are;aut;2951699.0;37198441.0
1991;are;bel;241023229.0;135991037.0
1991;are;bgd;77609.0;762907.0
1991;are;bgr;0.0;854368.0
1991;are;bhr;0.0;89017551.0
1991;are;bhs;0.0;11791.0
1991;are;bol;56073.0;0.0
1991;are;bra;0.0;67625678.0
1991;are;brb;3011.0;2167.0
1991;are;brn;758428.0;0.0
1991;are;btn;0.0;23009.0
1991;are;can;18555880.0;29366265.0
1991;are;che;14840718.0;171844188.0
1991;are;chl;9923348.0;437066.0
1991;are;chn;61995240.0;401369321.0
1991;are;civ;0.0;155579.0
1991;are;cod;0.0;605604.0
1991;are;col;150643.0;183785.0
1991;are;com;0.0;29950.0
1991;are;cri;0.0;2734763.0
1991;are;csk;0.0;2667905.0
1991;are;cub;0.0;578189.0
1991;are;cyp;1785461.0;3324265.0
1991;are;deu;173219074.0;638583121.0
1991;are;dji;28607.0;22203.0
1991;are;dnk;2727214.0;67104391.0
1991;are;dom;0.0;33360.0
1991;are;dza;0.0;572806.0
1991;are;ecu;0.0;709097.0
1991;are;egy;2432629.0;6169827.0
1991;are;esp;226942594.0;115632929.0
1991;are;eth;12930.0;1217.0
1991;are;fin;41226255.0;23481712.0
1991;are;fji;0.0;8966.0
1991;are;fra;445187505.0;437501146.0
1991;are;gbr;353553648.0;786624378.0
1991;are;gha;0.0;4484887.0
1991;are;glp;101109.0;2425.0
1991;are;grc;1222555.0;29925698.0
1991;are;gtm;43317.0;4096895.0
1991;are;guf;853.0;0.0
1991;are;hkg;60227570.0;319313681.0
1991;are;hnd;0.0;173177.0
1991;are;hun;372562.0;2328676.0
1991;are;idn;3800636.0;259029773.0
1991;are;ind;5014242.0;583542106.0
1991;are;irl;4397860.0;32501428.0
1991;are;irn;0.0;137870813.0
1991;are;isl;0.0;76611.0
1991;are;ita;261283926.0;379977234.0
1991;are;jam;0.0;15609.0
1991;are;jor;998083.0;8999282.0
1991;are;jpn;9550783315.0;1417737462.0
1991;are;ken;337563.0;3241111.0
1991;are;kor;1039410497.0;556781419.0
1991;are;kwt;8391405.0;1269196.0
1991;are;lbn;0.0;11143794.0
1991;are;lby;9548930.0;1037957.0
1991;are;lka;37170449.0;8500517.0
1991;are;mac;6899.0;11684.0
1991;are;mar;237948756.0;235167.0
1991;are;mdg;0.0;430249.0
1991;are;mex;346325.0;6040167.0
1991;are;mlt;89981.0;898743.0
1991;are;mmr;0.0;9005.0
1991;are;moz;0.0;26323.0
1991;are;mtq;29382061.0;0.0
1991;are;mus;0.0;6539.0
1991;are;mys;63714374.0;199481161.0
1991;are;ner;0.0;61363.0
1991;are;nga;116562.0;124586.0
1991;are;nld;171302849.0;187100416.0
1991;are;nor;2255034.0;20047849.0
1991;are;npl;0.0;145274.0
1991;are;nzl;105388179.0;23803686.0
1991;are;omn;746769031.0;5302207.0
1991;are;pak;283585975.0;20874125.0
1991;are;pan;0.0;766.0
1991;are;per;25616.0;2851.0
1991;are;phl;262079825.0;63954159.0
1991;are;png;0.0;40578.0
1991;are;pol;3554165.0;11992453.0
1991;are;prk;0.0;6620.0
1991;are;prt;70083328.0;7999697.0
1991;are;pry;0.0;166126.0
1991;are;qat;3479786.0;7041607.0
1991;are;reu;157145.0;0.0
1991;are;rou;84236.0;773625.0
1991;are;rwa;0.0;267539.0
1991;are;sau;189932967.0;69315674.0
1991;are;sdn;0.0;658293.0
1991;are;sen;0.0;3746.0
1991;are;sgp;1172271640.0;360206754.0
1991;are;som;0.0;17182548.0
1991;are;sun;0.0;1569886.0
1991;are;swe;11374847.0;68237191.0
1991;are;syr;0.0;205621.0
1991;are;tha;269867471.0;357082858.0
1991;are;tto;0.0;7467.0
1991;are;tun;90487.0;1500402.0
1991;are;tur;333916307.0;75324012.0
1991;are;tza;0.0;823259.0
1991;are;usa;697484757.0;879003011.0
1991;are;ven;1687338.0;5968.0
1991;are;vnm;0.0;609560.0
1991;are;yem;17270913.0;168374.0
1991;are;yug;0.0;6703550.0
1991;are;zaf;0.0;1045514.0
1991;are;zmb;0.0;1845.0
1991;are;zwe;121406.0;402262.0
1991;arg;ago;0.0;23461.0
1991;arg;alb;0.0;11971.0
1991;arg;ant;0.0;26080237.0
1991;arg;are;2062745.0;0.0
1991;arg;aus;45890918.0;90075740.0
1991;arg;aut;21726692.0;36331459.0
1991;arg;bel;231672497.0;82085122.0
1991;arg;ben;0.0;4481.0
1991;arg;bgd;33770774.0;1124773.0
1991;arg;bgr;0.0;7729453.0
1991;arg;bhr;0.0;13444.0
1991;arg;bhs;0.0;211519.0
1991;arg;bmu;0.0;225929.0
1991;arg;bol;100304576.0;218140658.0
1991;arg;bra;1119586845.0;1400680082.0
1991;arg;brb;1509701.0;21593.0
1991;arg;brn;1082220.0;0.0
1991;arg;btn;0.0;1384.0
1991;arg;can;102185876.0;65679472.0
1991;arg;che;97922670.0;115135592.0
1991;arg;chl;505866662.0;215368127.0
1991;arg;chn;273373319.0;169865911.0
1991;arg;civ;0.0;9391257.0
1991;arg;cmr;0.0;16150.0
1991;arg;cod;0.0;395133.0
1991;arg;cog;0.0;720417.0
1991;arg;col;80053776.0;30897514.0
1991;arg;cri;10587824.0;1351251.0
1991;arg;csk;0.0;16348606.0
1991;arg;cub;0.0;610357.0
1991;arg;cyp;3557590.0;308211.0
1991;arg;deu;1141274061.0;589281006.0
1991;arg;dma;0.0;206717.0
1991;arg;dnk;154264811.0;30323883.0
1991;arg;dom;0.0;252001.0
1991;arg;dza;4787987.0;0.0
1991;arg;ecu;50527087.0;22929899.0
1991;arg;egy;44036640.0;251238.0
1991;arg;esp;558909335.0;188335115.0
1991;arg;eth;0.0;11120.0
1991;arg;fin;37153593.0;40868068.0
1991;arg;fji;5601.0;0.0
1991;arg;fra;425490663.0;272329554.0
1991;arg;fro;30655.0;0.0
1991;arg;gab;0.0;5618.0
1991;arg;gbr;205217654.0;100850101.0
1991;arg;gib;0.0;38617.0
1991;arg;gin;0.0;4650.0
1991;arg;glp;753366.0;0.0
1991;arg;grc;61898053.0;4951062.0
1991;arg;grd;310556.0;510349.0
1991;arg;grl;59044.0;113635.0
1991;arg;gtm;15517048.0;736847.0
