year;origin;dest;export_val;import_val
1985;afg;aus;233732.0;6964.0
1985;afg;aut;1774820.0;450732.0
1985;afg;bel;1150707.0;1462429.0
1985;afg;bra;0.0;10143.0
1985;afg;can;118004.0;125030.0
1985;afg;che;5979439.0;1845611.0
1985;afg;civ;6921.0;0.0
1985;afg;cyp;209427.0;0.0
1985;afg;deu;21645850.0;21281000.0
1985;afg;dnk;1687053.0;696368.0
1985;afg;dza;1315.0;0.0
1985;afg;egy;30895.0;0.0
1985;afg;esp;450926.0;225282.0
1985;afg;fin;573003.0;197419.0
1985;afg;fra;3209574.0;11957779.0
1985;afg;gbr;21988513.0;16735035.0
1985;afg;grc;0.0;31001.0
1985;afg;grl;16439.0;0.0
1985;afg;hkg;25360.0;19686017.0
1985;afg;ind;0.0;13252049.0
1985;afg;irl;510037.0;846920.0
1985;afg;isl;2952.0;0.0
1985;afg;ita;5765164.0;4676678.0
1985;afg;jor;176428.0;0.0
1985;afg;jpn;1884228.0;97594817.0
1985;afg;kor;0.0;28979850.0
1985;afg;lka;10070.0;0.0
1985;afg;mys;0.0;147169.0
1985;afg;nld;3480654.0;2285286.0
1985;afg;nor;470142.0;37737.0
1985;afg;nzl;39466.0;3271.0
1985;afg;pak;16766992.0;0.0
1985;afg;prt;0.0;69957.0
1985;afg;qat;4666.0;0.0
1985;afg;sau;2015968.0;0.0
1985;afg;sgp;8092.0;51262633.0
1985;afg;swe;878866.0;333072.0
1985;afg;tha;14806.0;6688709.0
1985;afg;tun;92022.0;0.0
1985;afg;usa;5415205.0;3366936.0
1985;ago;arg;0.0;20913164.0
1985;ago;aus;4509.0;59747.0
1985;ago;aut;671741.0;3999779.0
1985;ago;bel;17921364.0;25556528.0
1985;ago;bra;0.0;128859413.0
1985;ago;can;581166.0;3120598.0
1985;ago;che;2381816.0;15371701.0
1985;ago;cog;0.0;175935.0
1985;ago;csk;0.0;584372.0
1985;ago;cyp;0.0;3312.0
1985;ago;deu;15579614.0;70214000.0
1985;ago;dnk;353771.0;7727246.0
1985;ago;esp;300119922.0;71747997.0
1985;ago;fin;0.0;1933180.0
1985;ago;fra;71498992.0;136440960.0
1985;ago;gbr;176912066.0;55591908.0
1985;ago;glp;13732.0;0.0
1985;ago;grc;0.0;317116.0
1985;ago;hkg;0.0;4631626.0
1985;ago;ind;0.0;1348428.0
1985;ago;irl;0.0;374867.0
1985;ago;ita;13299492.0;76339755.0
1985;ago;jpn;1131821.0;45837512.0
1985;ago;kor;0.0;13122465.0
1985;ago;lka;941.0;0.0
1985;ago;mac;0.0;35706.0
1985;ago;mtq;10978.0;0.0
1985;ago;mys;2685.0;3727.0
1985;ago;nld;81296185.0;75597311.0
1985;ago;nor;0.0;1887600.0
1985;ago;nzl;0.0;35603.0
1985;ago;phl;0.0;134781.0
1985;ago;pol;0.0;1363511.0
1985;ago;prt;74835316.0;155323093.0
1985;ago;pry;0.0;32931.0
1985;ago;reu;2707.0;0.0
1985;ago;swe;5545061.0;42145266.0
1985;ago;tha;0.0;6658346.0
1985;ago;usa;1000559895.0;136820513.0
1985;ago;ven;1534.0;0.0
1985;ago;zwe;0.0;1652599.0
1985;aia;brb;6325.0;0.0
1985;aia;jpn;1004.0;187480.0
1985;alb;aus;6310.0;0.0
1985;alb;aut;5605077.0;7339785.0
1985;alb;bel;2170235.0;2296913.0
1985;alb;bol;226810.0;0.0
1985;alb;bra;0.0;820988.0
1985;alb;can;40655.0;143517.0
1985;alb;che;1116628.0;3228093.0
1985;alb;deu;11945402.0;15004000.0
1985;alb;dnk;65900.0;341675.0
1985;alb;dza;1995884.0;0.0
1985;alb;egy;775144.0;0.0
1985;alb;esp;4742029.0;505318.0
1985;alb;fin;7978.0;13292.0
1985;alb;fra;13303775.0;16981018.0
1985;alb;gbr;247481.0;6671105.0
1985;alb;grc;0.0;8507428.0
1985;alb;hkg;0.0;677.0
1985;alb;irl;0.0;3279.0
1985;alb;ita;13415758.0;20420472.0
1985;alb;jor;400845.0;0.0
1985;alb;jpn;10895313.0;243793.0
1985;alb;lka;14216.0;0.0
1985;alb;nld;3933080.0;4930005.0
1985;alb;nor;5809.0;41070.0
1985;alb;pak;2495.0;0.0
1985;alb;prt;0.0;33000.0
1985;alb;reu;2112.0;0.0
1985;alb;sau;135754.0;0.0
1985;alb;swe;6660106.0;2872221.0
1985;alb;usa;3290795.0;11907874.0
1985;and;bel;56747.0;5116218.0
1985;and;col;90454.0;0.0
1985;and;deu;1787729.0;14468000.0
1985;and;dnk;7388.0;1456749.0
1985;and;dza;260290.0;0.0
1985;and;esp;5049421.0;108786960.0
1985;and;fra;6789153.0;155838669.0
1985;and;gbr;231666.0;13415477.0
1985;and;grc;0.0;192358.0
1985;and;ind;0.0;7692.0
1985;and;irl;0.0;935487.0
1985;and;ita;176673.0;10769792.0
1985;and;jpn;2564.0;8254979.0
1985;and;nld;48599.0;8061042.0
1985;and;phl;0.0;1169.0
1985;and;prt;320428.0;264765.0
1985;and;ven;10598.0;0.0
1985;ant;aus;7947080.0;1410401.0
1985;ant;aut;6465104.0;849843.0
1985;ant;bel;33545367.0;8177819.0
1985;ant;bra;0.0;12253043.0
1985;ant;brb;17598125.0;0.0
1985;ant;can;13301542.0;6255962.0
1985;ant;che;428024.0;9221886.0
1985;ant;civ;4063.0;0.0
1985;ant;col;30895478.0;0.0
1985;ant;deu;7331783.0;22909000.0
1985;ant;dnk;907710.0;6302028.0
1985;ant;ecu;22592165.0;0.0
1985;ant;esp;3606851.0;4733017.0
1985;ant;fin;119847.0;19346073.0
1985;ant;fra;7618972.0;21215297.0
1985;ant;gbr;189621584.0;24733249.0
