year;origin;dest;export_val;import_val
2009;abw;ant;25718168.0;57842540.86000001
2009;abw;arg;1243249.62;4500325.410000002
2009;abw;aut;453705.78;485131.0
2009;abw;bgr;6848.0;7847.0
2009;abw;bhs;5424564.06;4101326.89
2009;abw;blx;37065735.15;3196044.98
2009;abw;bra;167788918.91;88585844.13999996
2009;abw;can;74972064.50000001;7726157.09
2009;abw;che;105753.0;7890186.85
2009;abw;chl;0.0;2240039.04
2009;abw;chn;259951.26;17305500.50999999
2009;abw;civ;806807.12;0.0
2009;abw;col;37586579.8;22953100.839999996
2009;abw;cri;21395183.87;4562627.909999999
2009;abw;cze;66051.85;55571.0
2009;abw;deu;51392.13;9638129.830000002
2009;abw;dnk;8475265.23;53457635.51
2009;abw;dom;40610713.940000005;3082995.0
2009;abw;ecu;76071472.65;208927.0
2009;abw;esp;165585.72;7469553.400000003
2009;abw;est;0.0;3636.0
2009;abw;fin;5999.0;1931242.34
2009;abw;fra;89135139.39;19618564.320000004
2009;abw;gbr;36169188.29;58179595.38000001
2009;abw;grc;23858514.759999998;16572.0
2009;abw;gtm;28413582.67;316032.0
2009;abw;guy;54382.14;880993.0
2009;abw;hkg;176533.56;5786918.4399999995
2009;abw;hnd;6404.24;3482362.0100000002
2009;abw;hrv;0.0;90509.0
2009;abw;hun;0.0;123000.0
2009;abw;ind;13397.0;2705244.29
2009;abw;irl;0.0;6740.0
2009;abw;isr;0.0;533000.0
2009;abw;ita;4506831.85;45890737.23999999
2009;abw;jam;943674.56;1963411.7300000002
2009;abw;jpn;4022.0;16042349.530000001
2009;abw;kna;39450.31;0.0
2009;abw;kor;204856.81;9188978.86
2009;abw;lbn;67931.12;0.0
2009;abw;lka;18171.17;40637.0
2009;abw;lva;0.0;3367.0
2009;abw;mex;33238422.6;83010666.66000004
2009;abw;mlt;8387.0;0.0
2009;abw;mne;2682.0;0.0
2009;abw;mys;98977.0;306328.0
2009;abw;nga;14727.689999999999;27026.0
2009;abw;nic;0.0;10122.0
2009;abw;nld;41551336.059999995;166859091.83000007
2009;abw;nor;0.0;124318.0
2009;abw;npl;51705.09;0.0
2009;abw;nzl;0.0;572321.0
2009;abw;pak;0.0;120785.0
2009;abw;pan;9532649.2;38890336.04000002
2009;abw;per;18925146.03;3711422.0800000005
2009;abw;pol;11620.37;4794057.0
2009;abw;prt;0.0;134872.0
2009;abw;pry;0.0;4095747.4000000004
2009;abw;qat;0.0;72191.0
2009;abw;rou;8341881.03;1877.0
2009;abw;rus;0.0;1089.0
2009;abw;rwa;2591.87;0.0
2009;abw;sau;2099378.0;0.0
2009;abw;sdn;35497682.55999999;17696387.0
2009;abw;sen;0.0;62924.0
2009;abw;slv;26978.57;289842.0
2009;abw;stp;39017.0;4586723.04
2009;abw;sur;1937761.0;1194580.9099999997
2009;abw;svk;24978.63;58830.0
2009;abw;svn;98371.59000000001;0.0
2009;abw;swe;0.0;3318404.9
2009;abw;syr;5861.73;1342894.0
2009;abw;tha;211181.68;2529532.6700000004
2009;abw;tto;304457.86;7994427.68
2009;abw;tur;14435556.27;462474.39
2009;abw;ury;0.0;4088911.82
2009;abw;usa;1210964845.2900002;517024388.98999995
2009;abw;vct;14454.0;0.0
2009;abw;ven;17349350.0;14887745.079999996
2009;abw;xxb;993713.0;458338.31
2009;abw;xxh;5143163.0;10066268.46
2009;abw;yem;38384654.449999996;8732.0
2009;abw;zaf;3736.0;191838.0
2009;abw;zwe;2959.0;0.0
2009;afg;alb;1331.87;0.0
2009;afg;arg;0.0;2462455.0
2009;afg;arm;2739.18;0.0
2009;afg;aus;118873.91;4966741.0
2009;afg;aut;34579.87;9765452.0
2009;afg;aze;22495.79;57580688.0
2009;afg;bfa;0.0;31081.0
2009;afg;bgr;11816.01;8931881.0
2009;afg;bhr;64730.36;2312278.0
2009;afg;bih;3749.3;246864.0
2009;afg;blr;1647763.3;13790300.0
2009;afg;blx;2586504.18;23215785.0
2009;afg;bol;0.0;160000.0
2009;afg;bra;97687.0;8708338.0
2009;afg;can;942769.8099999999;39387736.0
2009;afg;che;65472.07;8507757.0
2009;afg;chl;0.0;278609.0
2009;afg;chn;1204902.18;211904821.0
2009;afg;civ;17138.18;0.0
2009;afg;col;80008.04000000001;2695540.0
2009;afg;cri;0.0;26334.0
2009;afg;cyp;0.0;248879.0
2009;afg;cze;325289.1;12068742.0
2009;afg;deu;7109167.92;303841000.0
2009;afg;dnk;39424.96;17508376.0
2009;afg;dom;319713.55000000005;0.0
2009;afg;dza;1203226.0;0.0
2009;afg;ecu;0.0;276440.0
2009;afg;egy;769604.89;5009181.0
2009;afg;esp;492426.74;15493762.0
2009;afg;est;0.0;1616059.0
2009;afg;eth;4567.41;11738.0
2009;afg;fin;5326182.9;2010734.0
2009;afg;fra;3268480.3600000003;66234688.0
2009;afg;gbr;1477777.47;111576036.0
2009;afg;geo;8888.0;247781.0
2009;afg;grc;34398.7;27031781.0
2009;afg;gtm;21868.87;830881.0
2009;afg;hkg;0.0;3979503.0
2009;afg;hrv;80725.64;5741762.0
2009;afg;hun;8000.0;3303000.0
2009;afg;ind;119505094.56000002;463264618.0
2009;afg;irl;35703.5;9372280.0
2009;afg;isl;0.0;20568.0
2009;afg;isr;1090467.25;199000.0
2009;afg;ita;299891.02;45208575.0
2009;afg;jor;1331647.19;696648.0
2009;afg;jpn;450440.52;111439732.0
2009;afg;kaz;1107327.72;408433531.0
2009;afg;ken;43180.0;1144361.0
2009;afg;kgz;644490.08;1799204.0
2009;afg;khm;0.0;1814222.0
2009;afg;kna;13743.02;0.0
2009;afg;kor;104548.2;88599128.0
2009;afg;lbn;51864.63;5276266.0
2009;afg;lka;675035.08;3371605.0
2009;afg;ltu;658454.65;5154250.0
2009;afg;lva;1184.0;464111.0
2009;afg;mda;0.0;700722.0
2009;afg;mex;516712.52;438825.0
2009;afg;mkd;2319.0;52576.0
2009;afg;mlt;0.0;2953806.0
2009;afg;mne;2384.0;365010.0
2009;afg;mwi;2314.0;0.0
2009;afg;mys;14481.23;10299657.0
2009;afg;ncl;2860.69;1533.0
2009;afg;ner;18092.0;0.0
2009;afg;nga;822475563.6600002;104410880.0
2009;afg;nld;1571133.66;95359186.0
2009;afg;nor;1003490.54;2042848.0
2009;afg;npl;72882.58;28617.0
2009;afg;nzl;58031.26000000001;370505.0
2009;afg;pak;112355955.46000001;1372320345.0
2009;afg;per;6117.0;4963.0
2009;afg;pol;350028.07999999996;10313544.0
2009;afg;prt;0.0;13783.0
2009;afg;pry;0.0;1046972.0
2009;afg;qat;0.0;2458557.0
2009;afg;rou;0.0;3528874.0
