year;origin;dest;export_val;import_val
1963;afg;aus;8000.0;23000.0
1963;afg;aut;1011000.0;61000.0
1963;afg;bel;11000.0;73000.0
1963;afg;bgr;0.0;86000.0
1963;afg;bhr;0.0;9000.0
1963;afg;can;4000.0;5000.0
1963;afg;che;1997000.0;817000.0
1963;afg;chn;116000.0;301000.0
1963;afg;csk;5763000.0;4532000.0
1963;afg;deu;17784000.0;3844000.0
1963;afg;dnk;211000.0;20000.0
1963;afg;egy;0.0;10000.0
1963;afg;esp;0.0;2000.0
1963;afg;fdr;17784000.0;3844000.0
1963;afg;fin;0.0;113000.0
1963;afg;fra;1514000.0;948000.0
1963;afg;gbr;14052000.0;1956000.0
1963;afg;hkg;1000.0;326000.0
1963;afg;ind;14610000.0;10447000.0
1963;afg;irl;5000.0;0.0
1963;afg;irn;230000.0;1098000.0
1963;afg;irq;5000.0;6000.0
1963;afg;ita;250000.0;1401000.0
1963;afg;jam;3000.0;0.0
1963;afg;jpn;72000.0;8644000.0
1963;afg;lbn;317000.0;642000.0
1963;afg;mys;48000.0;2000.0
1963;afg;nld;591000.0;872000.0
1963;afg;nor;16000.0;3000.0
1963;afg;nzl;0.0;4000.0
1963;afg;pak;7747000.0;1853000.0
1963;afg;pol;1027000.0;899000.0
1963;afg;sau;0.0;41000.0
1963;afg;sgp;17000.0;142000.0
1963;afg;sun;21270000.0;49940000.0
1963;afg;swe;549000.0;35000.0
1963;afg;syr;16000.0;45000.0
1963;afg;tur;0.0;2000.0
1963;afg;twn;0.0;39000.0
1963;afg;usa;15747000.0;22377000.0
1963;afg;wld;105038000.0;111873000.0
1963;afg;xxh;46000.0;254000.0
1963;afg;yug;0.0;1000.0
1963;ago;arg;35000.0;0.0
1963;ago;aus;6000.0;148000.0
1963;ago;aut;1789000.0;331000.0
1963;ago;bel;3061000.0;4231000.0
1963;ago;bra;0.0;50000.0
1963;ago;caf;48000.0;0.0
1963;ago;can;675000.0;112000.0
1963;ago;che;1477000.0;1506000.0
1963;ago;civ;233000.0;0.0
1963;ago;cog;665000.0;76000.0
1963;ago;deu;15160000.0;11532000.0
1963;ago;dnk;652000.0;956000.0
1963;ago;esp;4136000.0;363000.0
1963;ago;fdr;15160000.0;11532000.0
1963;ago;fin;935000.0;28000.0
1963;ago;fra;3290000.0;5175000.0
1963;ago;gab;47000.0;8000.0
1963;ago;gbr;1186000.0;12565000.0
1963;ago;grc;649000.0;65000.0
1963;ago;hkg;0.0;113000.0
1963;ago;ind;0.0;17000.0
1963;ago;irl;5000.0;4000.0
1963;ago;irq;72000.0;0.0
1963;ago;isr;15000.0;7000.0
1963;ago;ita;3574000.0;2669000.0
1963;ago;jpn;1373000.0;1511000.0
1963;ago;lbr;4000.0;0.0
1963;ago;mex;0.0;74000.0
1963;ago;mys;133000.0;15000.0
1963;ago;naa;0.0;1573000.0
1963;ago;nga;6000.0;4000.0
1963;ago;nld;19819000.0;1861000.0
1963;ago;nor;653000.0;1306000.0
1963;ago;pak;1000.0;1966000.0
1963;ago;pan;1000.0;0.0
1963;ago;phl;145000.0;21000.0
1963;ago;prt;41292000.0;54592000.0
1963;ago;sen;256000.0;0.0
1963;ago;swe;583000.0;2863000.0
1963;ago;usa;39329000.0;11531000.0
1963;ago;ven;1000.0;528000.0
1963;ago;vnm;0.0;1000.0
1963;ago;wld;141306000.0;117802000.0
1963;alb;arg;0.0;50000.0
1963;alb;aus;1000.0;3486000.0
1963;alb;aut;82000.0;105000.0
1963;alb;bel;71000.0;27000.0
1963;alb;bfa;6000.0;0.0
1963;alb;can;0.0;2000.0
1963;alb;che;0.0;45000.0
1963;alb;deu;180000.0;685000.0
1963;alb;dnk;7000.0;82000.0
1963;alb;esp;3000.0;2000.0
1963;alb;fdr;180000.0;685000.0
1963;alb;fin;0.0;2000.0
1963;alb;fra;265000.0;766000.0
1963;alb;gbr;57000.0;520000.0
1963;alb;gha;201000.0;0.0
1963;alb;irl;2000.0;0.0
1963;alb;irn;9000.0;10000.0
1963;alb;irq;2000.0;0.0
1963;alb;ita;1830000.0;2167000.0
1963;alb;jpn;9000.0;1000.0
1963;alb;khm;0.0;5000.0
1963;alb;lbr;2000.0;12000.0
1963;alb;lby;85000.0;0.0
1963;alb;lka;0.0;84000.0
1963;alb;nld;4000.0;61000.0
1963;alb;pak;377000.0;0.0
1963;alb;prt;0.0;1000.0
1963;alb;swe;0.0;38000.0
1963;alb;tur;0.0;35000.0
1963;alb;usa;117000.0;0.0
1963;alb;ven;5000.0;0.0
1963;alb;wld;4142000.0;8489000.0
1963;alb;yug;827000.0;303000.0
1963;are;mmr;0.0;721000.0
1963;are;wld;0.0;721000.0
1963;arg;ago;0.0;35000.0
1963;arg;alb;50000.0;0.0
1963;arg;aus;864000.0;571000.0
1963;arg;aut;7080000.0;3613000.0
1963;arg;bel;65700000.0;11303000.0
1963;arg;ben;12000.0;0.0
1963;arg;bgr;889000.0;77000.0
1963;arg;bhr;1000.0;0.0
1963;arg;bhs;209000.0;1000.0
1963;arg;bmu;84000.0;319000.0
1963;arg;bol;4077000.0;3030000.0
1963;arg;bra;87957000.0;57941000.0
1963;arg;brb;675000.0;0.0
1963;arg;can;4971000.0;37965000.0
1963;arg;che;16677000.0;22537000.0
1963;arg;chl;52519000.0;17195000.0
1963;arg;chn;3093000.0;56000.0
1963;arg;civ;15000.0;0.0
1963;arg;cmr;2000.0;0.0
1963;arg;cod;175000.0;51000.0
1963;arg;cog;1000.0;0.0
1963;arg;col;8607000.0;573000.0
1963;arg;cri;93000.0;0.0
1963;arg;csk;9378000.0;2619000.0
1963;arg;cub;13000.0;0.0
1963;arg;cyp;12000.0;0.0
1963;arg;ddr;2018000.0;496000.0
1963;arg;deu;140408000.0;106873000.0
1963;arg;dnk;16698000.0;2506000.0
1963;arg;dom;60000.0;0.0
1963;arg;dza;4089000.0;32000.0
1963;arg;ecu;172000.0;1313000.0
1963;arg;egy;992000.0;0.0
1963;arg;esp;55379000.0;6368000.0
1963;arg;eth;1000.0;0.0
1963;arg;fdr;138390000.0;106377000.0
1963;arg;fin;7800000.0;8326000.0
1963;arg;fra;84544000.0;38955000.0
1963;arg;gab;37000.0;0.0
1963;arg;gbr;249608000.0;78245000.0
1963;arg;gha;1029000.0;0.0
1963;arg;grc;19141000.0;3000.0
1963;arg;gtm;99000.0;0.0
1963;arg;guy;86000.0;119000.0
1963;arg;hkg;803000.0;124000.0
1963;arg;hnd;35000.0;0.0
1963;arg;hti;4000.0;0.0
1963;arg;hun;7840000.0;5175000.0
1963;arg;idn;43000.0;14000.0
1963;arg;ind;92000.0;18712000.0
1963;arg;irl;6027000.0;0.0
1963;arg;irn;233000.0;5000.0
1963;arg;irq;59000.0;8000.0
1963;arg;isl;124000.0;2000.0
1963;arg;isr;3956000.0;133000.0
1963;arg;ita;214995000.0;127531000.0
1963;arg;jam;383000.0;1000.0
1963;arg;jor;41000.0;0.0
1963;arg;jpn;42016000.0;47074000.0
1963;arg;ken;138000.0;253000.0
1963;arg;kor;102000.0;3000.0
1963;arg;kwt;5000.0;0.0
1963;arg;lbn;521000.0;0.0
1963;arg;lbr;40000.0;0.0
1963;arg;lby;11000.0;0.0
1963;arg;lka;1000.0;109000.0
1963;arg;mar;31000.0;8000.0
1963;arg;mdg;2000.0;0.0
1963;arg;mex;2985000.0;3720000.0
1963;arg;mlt;287000.0;0.0
1963;arg;mmr;2000.0;0.0
1963;arg;moz;14000.0;0.0
1963;arg;mus;5000.0;23000.0
1963;arg;mys;75000.0;6492000.0
1963;arg;naa;1275000.0;9783000.0
1963;arg;ncl;2000.0;0.0
1963;arg;nga;59000.0;11000.0
1963;arg;nic;76000.0;1000.0
1963;arg;nld;83357000.0;11731000.0
1963;arg;nor;8521000.0;2972000.0
1963;arg;nzl;23000.0;26000.0
1963;arg;omn;1000.0;0.0
